gene,expression
AC009237.9,0.0
AC008268.1,0.0
GPAT2P1,0.0
LINC00342,1.7278539
ANKRD36C,18.637262
RN7SL210P,0.015707765
FAHD2CP,6.023927
GPAT2,3.0158906
ADRA2B,0.8560731
ASTL,0.11780823
DUSP2,33.151234
AC012307.1,0.0
STARD7,30.881464
STARD7-AS1,1.1073973
TMEM127,14.89096
CIAO1,21.48822
SNRNP200,24.370594
AC021188.1,0.11780823
ITPRIPL1,0.9581736
NCAPH,0.6832877
NEURL3,0.22776257
AC013270.1,0.23561646
ARID5A,57.168404
KANSL3,8.709954
FER1L5,0.38484022
LMAN2L,8.01096
CNNM4,2.6781735
MIR3127,0.0
AC092636.1,0.07068493
CNNM3,2.9373517
ANKRD23,0.6675799
ANKRD39,12.574064
SEMA4C,23.938631
FAM178B,1.2801827
Metazoa_SRP-21,0.03926941
RNA5SP101,0.0
AC079395.3,0.0
AC079395.2,0.0
AC079395.1,0.0
TRIM43CP,0.0
AC018892.1,0.0
AC018892.2,0.0
IGKV2OR2-1,0.007853882
IGKV2OR2-2,0.0
IGKV1OR2-3,0.007853882
GPAT2P2,0.007853882
FAHD2B,8.466484
AC018892.3,0.7618265
RN7SL313P,0.0
ANKRD36,15.731324
AC159540.2,0.03141553
AC159540.1,0.023561645
IGKV1OR2-9,0.0
IGKV2OR2-10,0.0
IGKV2OR2-7D,0.0
IGKV3OR2-5,0.0
IGKV1OR2-6,0.0
IGKV2OR2-7,0.0
IGKV2OR2-8,0.0
IGKV1OR2-11,0.0
AC092683.1,0.05497717
AC092683.2,0.007853882
ANKRD36B,7.4768953
AC017099.1,0.32200915
UBTFL6,0.023561645
COX5B,316.69208
ACTR1B,27.135162
LINC01125,1.3665754
RNU4-8P,0.023561645
ZAP70,0.8953425
TMEM131,10.186484
HMGN1P36,0.06283106
RNU7-96P,0.0
VWA3B,0.14136986
ATP5BP1,0.0
AC092675.1,0.0
CNGA3,0.007853882
AC092675.2,0.0
INPP4A,8.105206
COA5,29.860456
UNC50,56.280914
MGAT4A,13.021736
YWHAQP5,0.03141553
AC109826.1,0.03141553
RNU4-84P,0.0
KIAA1211L,3.0158906
RNU7-46P,0.0
TSGA10,2.2776258
AC019097.1,0.007853882
C2orf15,0.45552513
AC079447.1,0.27488586
LIPT1,9.000548
AC092587.1,0.28273973
MITD1,40.581005
MRPL30,10.610595
LYG2,1.1545206
LYG1,0.52621007
TXNDC9,41.21717
EIF5B,100.42758
REV1,20.92274
AC018690.1,0.25132424
AFF3,8.458631
AC092667.1,0.20420091
LINC01104,0.0
LONRF2,0.15707764
AC012493.2,0.0
AC012493.3,0.0
CHST10,3.2279453
AC012493.1,0.0
NMS,0.0
AC068538.1,0.007853882
PDCL3,20.694977
HMGN2P22,0.015707765
LINC01849,0.0
NANOGNBP1,0.0
LINC01868,0.0
AC092168.1,0.0
NPAS2,3.3064842
AC092168.2,0.20420091
AC016738.2,0.015707765
AC016738.1,0.09424658
RPL31,1440.2998
TBC1D8,4.563105
BBIP1P1,0.023561645
TBC1D8-AS1,0.48694068
CNOT11,8.757078
RNF149,34.101555
SNORD89,0.05497717
MIR5696,0.0
CREG2,0.015707765
AC092570.1,0.0
RFX8,0.5890411
LINC01870,0.0
AC092570.3,0.007853882
AC092570.2,0.0
MAP4K4,27.73991
AC005035.1,0.102100454
IL1R2,1.9163471
IL1R1,84.366394
AC007271.1,0.07068493
IL1RL2,1.3665754
FAM183DP,0.53406394
IL1RL1,8.238722
IL18R1,6.3852057
SDR42E1P5,0.0
IL18RAP,0.18063928
MIR4772,0.0
AC007278.2,0.007853882
AC007278.1,0.03141553
SLC9A4,0.007853882
SLC9A2,0.12566212
MFSD9,2.3640184
TMEM182,0.86392695
LINC01796,0.0
LINC01935,0.0
AC108051.1,0.0
AC073987.1,0.14922374
AC010881.1,0.0
AC092568.1,0.0
AC018880.1,0.0
AC018880.2,0.0
AC013727.1,0.0
AC013727.2,0.0
LINC01965,0.007853882
DAOA-AS1_2,0.0
AC096554.1,0.0
AHCYP3,0.0
AC068535.1,0.0
LINC01831,0.0
LINC01102,0.007853882
LINC01103,0.0
AC013402.2,0.0
AC013402.3,0.0
AC013402.1,0.0
RPL23AP27,0.015707765
AC068057.1,0.0
AC068057.2,0.0
SNORA72-2,0.0
LINC01114,0.0
HMGB3P11,0.0
LINC01158,0.13351598
AC018730.2,0.015707765
POU3F3,0.13351598
AC018730.1,0.0
LINC01159,0.0
AC010884.1,0.023561645
MRPS9,19.80749
UTAT33,0.007853882
LINC01918,0.11780823
GPR45,0.0
AC012360.2,0.09424658
TGFBRAP1,4.3274884
AC012360.1,0.730411
AC012360.3,5.8118725
C2orf49,18.723654
FHL2,147.26027
AC108058.1,0.36127856
NCK2,18.660824
AC010978.1,0.26703197
AC009505.1,0.05497717
C2orf40,6.3852057
UXS1,20.726393
AC018878.1,0.023561645
AC092106.3,0.0
AC092106.1,0.03141553
AC092106.2,0.007853882
AC114755.3,0.015707765
AC114755.4,0.0
AC114755.1,0.0
AC114755.2,0.0
AC114755.5,0.0
PLGLA,0.007853882
RGPD3,0.03926941
AC097527.1,0.023561645
CD8B2,0.007853882
AC108868.1,0.0
AC108868.2,0.007853882
EEF1A1P12,1.4372604
ST6GAL2,0.12566212
ST6GAL2-IT1,0.007853882
AC016994.1,0.0
PPP1R2P5,0.0
AC005040.1,0.0
LINC01789,0.0
AC096669.1,0.0
LINC01885,0.0
LINC01886,0.0
GACAT1,0.0
RGPD4-AS1,0.04712329
RGPD4,0.023561645
AC009963.2,0.0
AC009963.1,0.0
AC009963.4,0.10995434
AC009963.3,0.03141553
SLC5A7,0.96602744
LINC01593,0.0
ACTP1,0.0
LINC01594,0.0
SETD6P1,0.0
SULT1C3,0.0
WASF1P1,0.0
SULT1C2,1.5000913
SULT1C2P2,0.0
SULT1C2P1,0.0
GMCL1P2,0.0
SULT1C4,2.6938815
SMIM12P1,0.0
GCC2,53.484936
GCC2-AS1,0.8560731
LIMS1,112.499
LIMS1-AS1,0.0
AC010095.1,0.34557077
RPL10P5,0.44767126
RANBP2,19.304842
CCDC138,2.9609134
AC073415.1,0.023561645
EDAR,5.3327856
Metazoa_SRP-22,0.17278539
SH3RF3-AS1,1.6650229
SH3RF3,10.594887
MIR4265,0.015707765
SNRPGP9,0.62831056
MIR4266,0.0
SEPT10,44.27233
AC011753.4,0.007853882
AC011753.2,0.38484022
SOWAHC,9.778083
AC011753.1,0.007853882
BMS1P19,0.0
AC011753.3,0.007853882
RPL22P11,0.07853882
AC074387.1,0.0
RGPD5,2.2854795
LIMS3,0.11780823
AC013271.1,0.44767126
AC013268.1,0.25132424
AC013268.5,2.788128
GPAA1P1,0.0
ZBTB45P1,0.0
LINC01123,0.37698632
AC013268.3,0.0
AC013268.2,0.0
AC013268.4,0.0
MIR4267,0.007853882
MALL,0.32986304
MIR4436B1,0.0
NPHP1,6.7936077
AC140479.3,0.015707765
LINC00116,75.161644
AC140479.4,1.7749772
AC140479.5,0.0
AC140479.6,0.0
MIR4436B2,0.0
AC140479.7,0.0
AC140479.1,0.0
AC140479.2,0.0
LINC01106,0.6675799
ZBTB45P2,0.007853882
GPAA1P2,0.05497717
AC112229.4,0.0
AC112229.1,0.37698632
AC112229.3,0.10995434
LIMS4,0.0
AC112229.2,0.007853882
AC108938.1,0.0
RGPD6,0.007853882
AC226101.2,0.0
AC226101.1,0.0
BUB1,0.7225571
AC114776.1,0.015707765
ACOXL,0.12566212
RPL5P9,1.3508676
ACOXL-AS1,0.05497717
BCL2L11,6.338083
AC108463.2,0.0
MIR4435-2HG,138.85663
AC108463.1,0.19634704
AC108463.3,1.8299544
AC068491.2,0.015707765
AC068491.3,3.7620094
RPS14P4,4.563105
MIR4435-2,0.0
AC068491.4,2.9687672
AC068491.1,0.03926941
AC017002.5,1.3744293
AC017002.3,4.044749
AC017002.1,0.2984475
AC017002.4,0.0
AC017002.2,0.0
AC093166.4,0.03141553
AC093166.1,0.0
AC093166.2,0.007853882
ANAPC1,3.4557078
MIR4771-2,0.0
AC093166.3,0.03926941
EEF1E1P1,0.07068493
MERTK,2.24621
RN7SL297P,0.12566212
AC104651.1,0.13351598
AC104651.2,0.0
TMEM87B,9.903745
FBLN7,8.160183
AC092645.1,0.03926941
ZC3H8,11.7337
ZC3H6,14.623927
NDUFB4P6,0.0
AC115115.1,0.0
RGPD8,0.5576256
AC012442.3,0.04712329
TTL,9.982284
POLR1B,2.9687672
Y_RNA-97,0.007853882
CHCHD5,48.694065
AC012442.2,0.007853882
AC012442.1,0.05497717
AC079922.1,7.861736
AC079922.2,2.6389043
SLC20A1,47.429592
NT5DC4,0.03141553
CKAP2L,0.6989955
IL1A,0.2984475
IL1B,2.3090413
AC079753.1,0.023561645
XIAPP3,0.023561645
IL37,0.007853882
CDK8P2,0.0
IL36G,0.0
HMGN2P23,0.0
AC016724.1,0.0
IL36A,0.0
IL36B,0.0
IL36RN,0.0
IL1F10,0.0
RNU6-1180P,0.0
IL1RN,0.14136986
PSD4,2.8666668
AC016683.1,0.015707765
PAX8-AS1,7.987398
PAX8,0.6754338
IGKV1OR2-108,0.07068493
AC016745.1,0.06283106
AC016745.2,0.6597261
CBWD2,9.479635
FOXD4L1,0.03141553
LINC01961,0.007853882
PGM5P4-AS1,2.0655708
PGM5P4,0.18849316
FAM138B,0.07853882
MIR1302-3,0.0
WASH2P,4.233242
DDX11L2,0.22776257
AL078621.3,0.4241096
RPL23AP7,0.7775343
RABL2A,5.050046
AL078621.1,0.22776257
AL078621.2,0.007853882
AC017074.2,0.0
AC017074.1,0.007853882
RNU6-744P,0.0
SLC35F5,16.178995
MIR4782,0.03926941
AC104653.2,0.007853882
AC104653.1,0.18849316
AC110769.2,2.332603
ACTR3,108.08512
AC110769.3,1.0210047
LINC01191,0.15707764
AC110769.1,0.0
U3-5,0.007853882
AC010982.1,0.007853882
SEPHS1P7,0.0
RNU2-41P,0.0
DPP10,0.07853882
DPP10-AS3,0.0
DPP10-AS2,0.0
DPP10-AS1,0.07068493
RPSAP23,0.007853882
AC104408.1,0.0
AC062016.1,0.0
MTCYBP39,0.0
AC062016.2,0.0
MTND1P28,0.0
MTND2P21,0.007853882
MTCO1P43,0.0
RNU7-190P,0.0
AC092170.1,0.0
AC009312.1,0.015707765
DDX18,73.66941
AC009404.1,1.4922376
HTR5BP,0.0
CCDC93,8.686393
AC009303.1,0.03926941
AC009303.2,0.015707765
AC009303.3,0.0
AC009303.4,1.3115982
RN7SL111P,0.015707765
INSIG2,15.346484
AC093901.1,0.40054798
LINC01956,0.0
EN1,0.015707765
MARCO,0.0
AC013457.1,0.0
C1QL2,0.0
RN7SL468P,0.0
STEAP3,1.4058448
STEAP3-AS1,0.023561645
C2orf76,24.268494
DBI,192.36513
TMEM37,12.495526
SCTR,0.05497717
AC013275.1,0.015707765
CFAP221,0.44767126
TMEM177,3.8012788
AC069154.1,0.11780823
PTPN4,8.969133
AC016691.1,0.32986304
EPB41L5,3.9505026
AC012363.1,0.21990868
Y_RNA-98,0.023561645
MTATP6P26,0.023561645
MTCO3P43,0.0
MTND3P10,0.0
MTND4LP14,0.0
MTND4P26,0.0
MTND5P28,0.007853882
TMEM185B,10.799088
RALB,41.766945
AC012363.2,0.0
INHBB,6.825023
LINC01101,0.0
AC073257.2,0.14922374
AC073257.1,0.007853882
Y_RNA-99,0.0
AC018866.1,0.007853882
GLI2,4.735891
AC017033.1,0.26703197
Y_RNA-100,0.0
AC067960.1,0.0
AC079988.1,0.0
TFCP2L1,0.17278539
AC013399.1,0.007853882
CLASP1,11.678722
AC012447.1,0.23561646
RNU4ATAC,41.24073
Y_RNA-101,0.023561645
NIFK-AS1,12.25991
RPL12P15,0.102100454
AC018737.2,0.29059362
NPM1P32,0.023561645
NIFK,38.711784
TSN,35.130413
AC018737.1,0.06283106
LINC01823,0.0
AC062020.1,0.0
LINC01826,0.0
AC073409.1,0.0
AC092646.2,0.0
AC092646.1,0.0
AC064859.1,0.0
RN7SKP102,0.0
AC079154.1,0.0
CNTNAP5,0.0
MTND5P22,0.0
AC019159.1,0.0
RNA5SP102,0.0
RNU6-259P,0.007853882
LINC01889,0.0
AC097499.1,0.0
LINC01941,0.0
AC023347.1,0.007853882
AC023347.2,0.0
YWHAZP2,0.102100454
GYPC,75.554344
AC013474.1,0.28273973
RNU6-675P,0.0
TEX51,0.0
RNU7-182P,0.0
AC012508.2,0.102100454
AC012508.1,0.21990868
BIN1,32.01242
NIFKP9,0.0
CYP27C1,1.6650229
AC110926.1,0.04712329
ERCC3,13.893517
MAP3K2,24.189957
RNU6-1147P,0.007853882
AC068282.1,2.24621
PROC,0.015707765
MIR4783,0.0
IWS1,22.485662
AC010976.1,0.023561645
RNU4-48P,0.0
MYO7B,0.8403653
AC010976.2,1.6493151
LIMS2,32.19306
GPR17,1.6414613
WDR33,41.53918
SFT2D3,3.8641098
RNY4P7,0.14922374
Y_RNA-102,0.03926941
AC006011.2,0.09424658
POLR2D,5.128585
RNU6-395P,0.0
AC006011.1,0.0
Metazoa_SRP-23,0.03141553
AMMECR1L,11.882923
AC012306.2,3.1415527
AC012306.1,0.007853882
SAP130,4.170411
AC108059.3,0.023561645
Y_RNA-103,0.0
UGGT1,10.626302
AC108059.1,0.0
AC108059.2,0.015707765
DYNLT3P2,0.17278539
AC017079.1,0.023561645
AC017079.2,0.91105026
HS6ST1,12.966759
Y_RNA-104,0.0
RNA5SP103,0.03141553
ISCA1P6,0.023561645
AC012451.1,0.0
AC068483.1,0.0
LINC01854,0.43981737
AC019050.1,0.03141553
AC079776.2,0.12566212
PLAC9P1,5.9453883
LINC01856,0.04712329
AC079776.3,0.08639269
RAB6C-AS1,0.20420091
RAB6C,0.18063928
AC079776.5,0.0
FAR2P1,0.015707765
AC079776.4,0.0
AC079776.1,0.015707765
ARHGAP42P2,0.03141553
KLF2P1,0.0
CYP4F27P,0.0
POTEF,0.007853882
AC018865.2,0.0
AC018865.1,0.0
RNU6-1049P,0.023561645
MED15P9,0.15707764
CCDC74B,1.6964384
SMPD4,3.8326943
MZT2B,107.78667
TUBA3E,0.007853882
AC018804.1,0.04712329
RHOQP3,0.03141553
NOC2LP1,0.023561645
AC134915.1,0.0
MED15P5,0.03141553
MTND1P29,0.0
MTND2P22,0.0
MTCO1P7,0.0
MTCO2P7,0.0
MTATP6P7,0.0
MTCO3P7,0.0
AC068137.3,0.0
AC068137.4,0.0
MTND4P27,0.0
MTND5P29,0.0
MTND6P8,0.0
MTCYBP8,0.0
AC068137.1,61.433064
AC068137.2,0.0
AC132479.1,0.007853882
CCDC115,37.274525
IMP4,39.2537
PTPN18,22.627033
FAR2P2,1.0524201
KLF2P2,0.0
CYP4F62P,0.0
POTEI,0.03926941
RNU6-473P,0.0
AC013269.3,0.0
Metazoa_SRP-24,0.015707765
CFC1B,0.0
AC013269.2,0.0
AC013269.1,0.0
TISP43,0.16493152
AC140481.2,0.0
CFC1,0.0
Metazoa_SRP-25,0.023561645
POTEJ,0.0
RNU6-848P,0.0
CYP4F30P,0.0
AC140481.3,0.0
FAR2P3,0.19634704
KLF2P3,0.007853882
GPR148,0.0
AC140481.1,0.0
AMER3,0.0
CYCSP8,0.0
AC133785.1,0.0
ARHGEF4,0.21990868
SCARNA15,0.0
SCARNA4-2,0.0
AC009477.2,0.0
FAM168B,15.637079
PLEKHB2,32.69571
NEK2P4,0.0
AC009477.1,0.0
NF1P8,0.0
MED15P8,0.0
POTEE,0.102100454
RNU6-127P,0.0
FAR2P4,0.015707765
KLF2P4,0.0
AC073869.8,0.0
ARHGAP42P1,0.015707765
AC073869.10,0.0
AC073869.2,0.0
WTH3DI,0.03926941
AC073869.5,0.0
MTCYBP10,0.0
MTND6P10,0.0
MTND5P23,0.0
MTND4P21,0.0
AC073869.7,0.0
AC073869.6,0.0
MTCO3P18,0.0
MTATP6P4,0.0
MTCO2P18,0.0
MTCO1P18,0.0
MTND2P18,0.0
MTND1P26,0.0
MED15P3,0.0
AC073869.4,0.0
LINC01120,0.0
AC073869.9,0.0
GNAQP1,0.0
NOC2LP2,0.0
RHOQP2,0.04712329
AC073869.3,0.08639269
MZT2A,51.804203
TUBA3D,0.007853882
MIR4784,0.0
AC073869.1,5.0971694
CCDC74A,3.9897718
MED15P4,0.0
POTEKP,0.07068493
RNU6-617P,0.0
AC093838.1,0.0
LINC01087,0.007853882
GRAMD4P8,0.0
C2orf27A,4.2646575
AC093724.1,0.007853882
C2orf27B,0.0
AC103564.3,0.0
AC103564.1,0.0
AC103564.2,0.0
AJ239322.2,0.023561645
AJ239322.1,0.023561645
LINC01945,0.0
AC093787.1,0.0
AC098826.3,0.0
AC098826.1,0.0
AC098826.2,0.0
ANKRD30BL,0.0
RNU6-1132P,0.0
RNA5-8SP5,0.0
MIR663B,0.0
CDC27P1,0.007853882
AC097532.1,0.0
ZNF806,0.0
AC097532.2,2.8038356
FAM201B,0.0
RNU6-175P,0.0
GPR39,0.40840182
YBX1P7,0.0
RN7SKP103,0.0
LYPD1,1.2252055
AC010974.1,0.007853882
NCKAP5,7.7989044
AC016909.1,0.0
AC016909.2,0.0
AC011755.1,0.03141553
AC010890.1,0.14922374
RNU6-579P,0.0
RN7SKP154,0.0
NCKAP5-IT1,0.015707765
AC011243.1,0.007853882
RN7SKP93,0.0
MGAT5,10.626302
MIR3679,0.19634704
RNA5SP104,0.0
EDDM3CP,0.0
TMEM163,0.73826486
CCNT2-AS1,0.4790868
VDAC2P4,0.0
AC110620.1,0.0
ACMSD,0.0
MIR5590,0.0
CCNT2,13.807123
MAP3K19,0.0
RAB3GAP1,23.797262
SNORA40B,0.023561645
ZRANB3,1.7042923
AC064850.1,0.007853882
R3HDM1,9.000548
RNU6-512P,0.0
MIR128-1,0.0
UBXN4,106.18448
LCT,0.0
Y_RNA-105,0.0
AC011893.1,0.0
MCM6,6.4480367
AC011999.1,0.0
DARS,65.29717
DARS-AS1,0.5733333
AC068492.1,0.007853882
CXCR4,112.67178
HNRNPKP2,0.34557077
AC112255.1,0.03926941
UBBP1,0.6361644
RN7SKP141,0.0
SMC4P1,0.0
THSD7B,0.11780823
RNA5SP105,0.0
Y_RNA-106,0.0
HNMT,51.97699
LINC01832,0.0
AC097523.1,1.0445663
YWHAEP5,0.20420091
AC097523.2,0.015707765
AC097721.1,0.023561645
AC114763.1,0.32200915
AC114763.2,0.023561645
SPOPL,6.825023
AC092620.2,0.97388136
AC092620.3,0.04712329
AC092620.1,0.04712329
NXPH2,0.0
RN7SKP286,0.0
YY1P2,0.0
AHCYP4,0.0
AC062021.1,0.0
AC016710.1,0.0
SNORA72-3,0.0
MRPS18BP2,0.0
AC012497.1,0.0
AC078851.1,0.0
RN7SL283P,0.0
LINC01853,0.0
MTCO1P44,0.0
MTND2P19,0.0
MTND1P27,0.0
LRP1B,0.03141553
uc_338-3,0.0
MIR7157,0.0
AC117947.1,0.0
AC010740.1,0.0
Y_RNA-107,0.0
RNU6-904P,0.007853882
AC068287.1,0.0
AC078882.1,0.0
UBE2V1P14,0.0
AC013444.1,0.0
KYNU,0.46337903
AC013444.2,0.0
ARHGAP15,40.24329
MTCYBP11,0.0
MTND6P11,0.0
MTND5P24,0.0
MTND4P22,0.0
MTND4LP12,0.0
MTND3P9,0.0
MTCO3P5,0.0
AC013437.2,0.0
MTCO2P5,0.0
AC013437.1,0.0
AC096558.1,0.19634704
AC096558.2,0.007853882
AC079793.1,0.015707765
AC092652.3,0.44767126
AC092652.1,1.9791783
AC092652.2,0.79324204
AC079584.2,0.0
AC079584.1,0.0
Y_RNA-108,0.0
AC016910.1,0.17278539
GTDC1,9.251872
ZEB2,105.30485
AC009951.2,0.007853882
AC009951.1,2.9609134
ZEB2-AS1,1.6493151
ZEB2_AS1_1,0.0
ZEB2_AS1_3,0.0
ZEB2_AS1_4,0.0
LINC01412,0.7618265
TEX41,0.7853882
AC023128.1,0.0
VIS1,0.0
AC023128.2,0.0
LINC01966,0.0
AC096666.1,0.0
RPL6P5,0.0
AC092484.1,0.007853882
AC079163.1,0.0
AC079248.1,0.0
AC079248.2,0.0
AC062031.1,0.12566212
RNU7-2P,0.007853882
RPL17P12,0.007853882
AC093084.1,0.0
PABPC1P2,0.0
AC103881.1,0.0
LINC01911,0.0
AC062032.1,0.007853882
RNU6-692P,0.0
Y_RNA-109,0.0
RNU6-715P,0.0
RNA5SP106,0.0
AC009480.2,0.0
ACVR2A,5.183562
RNU6-1275P,0.007853882
AC009480.1,0.023561645
ORC4,16.265388
MBD5,28.698084
AC019226.1,0.4162557
AC019226.2,0.44767126
SNORA48,0.0
AC019070.1,0.0
RPS29P8,0.35342467
EPC2,11.537353
RNU2-9P,0.0
UBBP3,0.007853882
AC105402.3,0.007853882
AC105402.2,0.03141553
AC105402.1,0.007853882
KIF5C,1.3430138
LYPD6B,0.6597261
TXNP5,0.4790868
FAM8A3P,0.0
LYPD6,0.25917807
AC007394.1,0.023561645
MMADHC,78.09114
AC007364.1,0.7147032
RNU6-601P,0.0
LINC01931,0.102100454
LINC01818,0.007853882
LINC01817,0.015707765
RND3,306.83545
LINC01920,0.015707765
AC104777.3,0.0
AC104777.2,0.0
AC104777.1,0.0
AC023469.2,0.0
AC023469.1,0.0
AC018731.1,0.0
FABP5P10,0.10995434
RBM43,11.710137
NMI,45.91379
TNFAIP6,35.44457
MIR4773-1,0.0
hsa-mir-4773-1,0.0
RN7SL124P,0.023561645
RIF1,23.161097
NEB,0.21990868
ARL5A,9.393242
AC068547.1,0.0
CACNB4,2.00274
AC079790.1,0.007853882
STAM2,10.665571
RPL30P2,0.0
Y_RNA-110,0.0
FMNL2,12.283471
AC012066.1,0.25917807
AC012443.1,0.007853882
PRPF40A,53.107944
ARL6IP6,24.849682
AC009969.1,0.0
UBQLN4P2,0.0
ATP5F1P4,0.0
AC079150.1,0.0
AC079150.2,1.2958905
LINC01850,0.0
RPL23AP29,0.0
AC012501.2,0.0
AC012501.1,0.0
SNORD56,0.0
RPRM,0.18063928
DNAJA1P2,0.0
GALNT13,0.0
PHBP4,0.007853882
AC009227.1,0.0
AC009227.2,0.0
RNA5SP107,0.0
AC061961.1,0.0
KCNJ3,1.060274
CBX3P6,0.0
AC092625.1,0.0
RNU6-1001P,0.0
MTCO1P45,0.0
MTND2P20,0.0
ATP5A1P2,0.43196347
MTND4P28,0.0
MTND5P30,0.0
MTND6P9,0.0
MTCYBP9,0.0
RNU6-546P,0.0
LINC01876,0.16493152
AC073551.1,0.03141553
AC074099.1,0.44767126
NR4A2,84.43708
GPD2,5.0736074
LINC01958,0.0
RPLP0P7,0.0
CDK7P1,0.0
GALNT5,0.17278539
RN7SKP281,0.0
ERMN,0.015707765
FAM133DP,3.4949775
CYTIP,6.4558907
ACVR1C,0.2120548
AC019186.1,0.11780823
ACVR1,16.53242
UPP2,0.05497717
AC013731.1,0.03926941
RNU6-436P,0.023561645
AC091488.1,0.29059362
AC005539.1,0.0
RNU6-932P,0.0
PTP4A1P1,0.0
UPP2-IT1,0.0
CCDC148-AS1,0.0
CCDC148,0.62045664
HNRNPDLP2,0.0
RN7SL393P,0.0
PKP4,26.985937
AC005042.1,0.2120548
PKP4-AS1,0.07068493
AC005042.2,0.0
AC005042.3,0.0
DAPL1,0.03926941
OR7E89P,0.0
OR7E28P,0.0
OR7E90P,0.0
RNU2-21P,0.0
TANC1,27.967674
BTF3L4P2,0.51835614
RNU6-580P,0.0
GSTM3P2,0.102100454
MIR6888,0.0
WDSUB1,5.0578995
BAZ2B,47.225388
AC008277.1,0.03926941
AC008277.2,0.0
AC009506.2,0.0
Y_RNA-111,0.22776257
AC009506.1,4.908676
AC009961.1,1.2566211
AC009961.3,0.730411
MARCH7,36.591236
CD302,42.32457
LY75-CD302,0.0
LY75,1.2801827
AC009961.2,0.03141553
PLA2R1,7.296256
ITGB6,0.75397265
RBMS1,98.67616
MIR4785,0.0
AC096656.1,0.007853882
RN7SL423P,0.0
AC009313.2,0.0
AC009313.1,0.04712329
TANK,69.05132
AC009299.3,0.023561645
LINC01806,0.11780823
AC009299.1,0.023561645
PSMD14,45.623196
AC009299.2,0.023561645
RNA5SP108,0.007853882
TBR1,0.023561645
AC009487.1,0.0
AC009487.3,0.0
SLC4A10,0.03926941
AC009487.4,0.007853882
AC009487.2,0.102100454
snoU13-3,0.0
AC062022.1,0.0
KRT18P46,0.0
RPEP5,0.0
DPP4,7.029224
AC008063.1,0.015707765
TIMM8AP1,0.015707765
EIF3EP2,0.0
AC008063.2,0.0
GCG,0.03926941
AC007750.1,0.023561645
FAP,6.298813
IFIH1,16.249681
GCA,17.844019
KCNH7,0.0
RNA5SP109,0.0
AC011900.1,0.0
RPL7P61,0.05497717
RNU6-627P,0.0
FIGN,11.317444
AC016766.1,0.14136986
PRPS1P1,0.023561645
CYP2C56P,0.0
GRB14,1.3508676
AC107075.1,12.896073
COBLL1,7.44548
AC019181.1,0.97388136
SNORA70F,0.0
AC019197.1,0.26703197
RNA5SP110,0.0
RNA5SP111,0.023561645
SLC38A11,1.3430138
SCN3A,3.3928769
SCN2A,0.13351598
MAPRE1P3,0.0
CSRNP3,4.8222833
GALNT3,0.81680363
AC009495.3,0.07068493
AC009495.1,0.35342467
AC009495.2,0.07068493
TTC21B,6.809315
TTC21B-AS1,0.16493152
AC010127.1,0.03141553
SCN1A,0.007853882
Y_RNA-112,0.0
RN7SKP152,0.0
SCN9A,5.6469407
SCN7A,17.789042
AC074101.1,0.0
XIRP2,0.0
AC092601.1,0.0
XIRP2-AS1,0.0
AC073050.1,0.023561645
RNU7-148P,0.0
CTAGE14P,0.0
AC016723.1,0.007853882
B3GALT1,0.05497717
STK39,3.4792695
AC067940.1,0.0
RN7SL813P,0.0
CERS6,5.6547947
MIR4774,0.023561645
RNU6-766P,0.0
CERS6-AS1,0.03926941
NOSTRIN,29.970411
SPC25,1.4215527
G6PC2,0.007853882
ABCB11,0.0
DHRS9,0.13351598
AC007556.1,0.0
UBE2V1P6,0.0
LRP2,0.015707765
BBS5,2.2147946
AC093899.2,0.0
KLHL41,0.08639269
FASTKD1,5.819726
AC093899.1,0.0
PPIG,104.087494
CCDC173,2.2305024
AC016772.1,0.06283106
PHOSPHO2,5.1521463
KLHL23,11.827946
SNORA51-3,0.0
PTCHD3P2,0.0
AC009967.1,0.0
SSB,122.35561
METTL5,42.646576
UBR3,14.341188
AC092641.1,0.08639269
RNU6-1006P,0.0
MYO3B,0.8717809
AC012594.1,0.015707765
HMGB1P4,0.25132424
AC007277.1,0.03926941
uc_338-4,0.0
LINC01124,0.27488586
SP5,2.0341554
AC007405.1,0.09424658
EIF2S2P4,2.5289497
AC007405.3,1.4922376
Y_RNA-113,0.0
ERICH2,0.37698632
GAD1,0.07853882
AC007405.2,0.0
GORASP2,43.09425
TLK1,19.89388
METTL8,9.212603
AC008065.1,1.8692238
DCAF17,3.5970776
DAP3P2,0.03926941
AC007969.2,0.015707765
AC007969.1,454.12714
CYBRD1,59.52457
RPL21P38,0.03926941
DYNC1I2,113.66137
SLC25A12,10.100092
RNU6-182P,0.007853882
HAT1,44.680733
METAP1D,10.60274
DLX1,0.6675799
DLX2,2.7724202
DLX2-AS1,0.007853882
AC104088.1,0.0
AC078883.4,0.007853882
ITGA6,37.36877
AC078883.2,0.023561645
AC078883.3,1.0759819
AC078883.1,3.447854
PDK1,8.4979
Y_RNA-114,0.015707765
AC018712.1,0.0
RAPGEF4-AS1,0.0
snoU13-4,0.0
RAPGEF4,14.215526
ALDH7A1P2,0.0
MAP3K20,47.36676
MAP3K20-AS1,0.03141553
AC092573.1,0.28273973
AC092573.2,0.0
CDCA7,1.1309589
AC073465.1,0.023561645
AC073465.3,0.0
AC073465.2,0.03141553
AC013410.1,0.007853882
AC013410.2,0.0
