gencode_id,expression
ENSG00000282826,16.548128
ENSG00000282870,0.5733333
ENSG00000282949,0.015707765
ENSG00000282894,0.0
ENSG00000282842,0.0
ENSG00000283123,0.0
ENSG00000282968,0.10995434
ENSG00000282995,2.0891325
ENSG00000282921,0.0
ENSG00000283005,0.03926941
ENSG00000204555,0.0
ENSG00000205611,0.36913243
ENSG00000149531,12.943196
ENSG00000238151,0.0
ENSG00000277112,0.36127856
ENSG00000215547,0.0
ENSG00000215546,0.0
ENSG00000215545,0.0
ENSG00000237929,0.007853882
ENSG00000236121,0.0
ENSG00000252649,0.0
ENSG00000212717,0.0
ENSG00000131068,0.007853882
ENSG00000180483,0.0
ENSG00000204548,0.0
ENSG00000204547,0.0
ENSG00000180424,0.0
ENSG00000180383,0.7225571
ENSG00000088320,11.780822
ENSG00000233354,0.5419178
ENSG00000101294,101.63708
ENSG00000235313,1.1309589
ENSG00000230613,0.37698632
ENSG00000201770,0.0
ENSG00000125968,1220.1713
ENSG00000264395,0.18063928
ENSG00000131055,29.467762
ENSG00000171552,28.478174
ENSG00000281376,0.25132424
ENSG00000088325,2.1755252
ENSG00000101306,0.11780823
ENSG00000179772,11.333151
ENSG00000149599,3.7305937
ENSG00000131044,0.3377169
ENSG00000199497,0.0
ENSG00000088356,18.173882
ENSG00000260903,0.0
ENSG00000252623,0.015707765
ENSG00000101331,7.7517815
ENSG00000212571,0.0
ENSG00000101336,0.20420091
ENSG00000101337,13.799271
ENSG00000224452,0.0
ENSG00000126003,3.039452
ENSG00000101346,7.2569866
ENSG00000284125,0.0
ENSG00000101350,9.393242
ENSG00000171456,100.89096
ENSG00000197183,11.2153425
ENSG00000198547,0.07068493
ENSG00000175730,0.03141553
ENSG00000149600,40.643837
ENSG00000088305,0.69114155
ENSG00000101367,55.982468
ENSG00000215529,0.0
ENSG00000167098,0.0
ENSG00000078898,0.015707765
ENSG00000167104,0.0
ENSG00000214245,0.0
ENSG00000186190,0.0
ENSG00000186191,0.05497717
ENSG00000131050,0.21990868
ENSG00000237662,0.0
ENSG00000183566,0.0
ENSG00000131059,0.0
ENSG00000198183,0.0
ENSG00000233106,0.0
ENSG00000125999,0.015707765
ENSG00000233146,0.04712329
ENSG00000125997,0.03141553
ENSG00000101391,10.940457
ENSG00000101400,5.0814614
ENSG00000078699,12.684019
ENSG00000125967,8.545023
ENSG00000149609,0.32986304
ENSG00000288649,1.5000913
ENSG00000101412,1.1388129
ENSG00000101417,7.0684934
ENSG00000131061,1.8221005
ENSG00000230837,1.3037444
ENSG00000230753,0.25917807
ENSG00000101421,97.1368
ENSG00000214200,0.0
ENSG00000228958,0.015707765
ENSG00000285230,3.0158906
ENSG00000125970,75.978455
ENSG00000264616,0.007853882
ENSG00000125977,133.76732
ENSG00000225246,0.99744296
ENSG00000101440,1.86137
ENSG00000214185,0.0
ENSG00000101444,26.318357
ENSG00000078747,11.144658
ENSG00000234933,0.015707765
ENSG00000236388,0.2120548
ENSG00000231795,1.2880366
ENSG00000207997,0.12566212
ENSG00000181741,0.007853882
ENSG00000125971,197.76074
ENSG00000101460,165.52055
ENSG00000101464,13.108129
ENSG00000198646,9.479635
ENSG00000078804,14.60822
ENSG00000225336,0.0
ENSG00000131067,12.424841
ENSG00000131069,8.097352
ENSG00000100983,17.694796
ENSG00000078814,1.7592695
ENSG00000207635,0.0
ENSG00000283441,0.007853882
ENSG00000100991,21.841644
ENSG00000202150,0.03141553
ENSG00000088298,27.834156
ENSG00000101000,256.7277
ENSG00000200301,0.25917807
ENSG00000229230,0.91105026
ENSG00000125966,0.2120548
ENSG00000242372,91.37991
ENSG00000235214,0.04712329
ENSG00000125998,0.007853882
ENSG00000101019,7.955982
ENSG00000125965,0.14136986
ENSG00000221763,0.04712329
ENSG00000126001,3.1729681
ENSG00000125975,0.0
ENSG00000125991,135.46375
ENSG00000224497,0.23561646
ENSG00000088340,2.654612
ENSG00000227401,1.2252055
ENSG00000061656,8.348677
ENSG00000214078,50.24128
ENSG00000222460,0.015707765
ENSG00000252549,0.007853882
ENSG00000244462,12.613334
ENSG00000244005,8.584293
ENSG00000125995,197.89426
ENSG00000131051,306.16788
ENSG00000225357,0.3377169
ENSG00000025293,33.55964
ENSG00000234274,0.43196347
ENSG00000219608,0.03926941
ENSG00000201221,1.6807306
ENSG00000207053,0.015707765
ENSG00000171222,149.37299
ENSG00000149646,6.8721466
ENSG00000260032,71.36037
ENSG00000231470,0.0
ENSG00000088367,5.4034705
ENSG00000131043,13.178814
ENSG00000080845,34.886944
ENSG00000232907,0.40840182
ENSG00000101335,548.3973
ENSG00000118707,11.772968
ENSG00000101082,0.27488586
ENSG00000227688,0.03141553
ENSG00000101079,13.634338
ENSG00000149636,5.7254796
ENSG00000242509,0.04712329
ENSG00000101342,0.06283106
ENSG00000101347,48.065754
ENSG00000080839,2.0655708
ENSG00000231241,0.15707764
ENSG00000226144,0.32200915
ENSG00000101353,6.7229223
ENSG00000118705,117.0621
ENSG00000118702,0.0
ENSG00000101363,37.40804
ENSG00000197122,4.955799
ENSG00000213979,0.07068493
ENSG00000166619,20.993425
ENSG00000053438,0.35342467
ENSG00000235044,0.14136986
ENSG00000274469,0.0
ENSG00000228234,0.0
ENSG00000225759,0.0
ENSG00000132792,30.402376
ENSG00000132821,1.460822
ENSG00000199683,0.015707765
ENSG00000101407,5.576256
ENSG00000101413,11.278173
ENSG00000264767,0.0
ENSG00000198959,53.87763
ENSG00000149633,9.825206
ENSG00000101425,3.0158906
ENSG00000129988,2.4661188
ENSG00000196756,21.574614
ENSG00000235408,0.0
ENSG00000225091,0.0
ENSG00000201512,0.0
ENSG00000200354,0.0
ENSG00000174365,9.196895
ENSG00000274309,0.0
ENSG00000199266,0.0
ENSG00000170471,9.982284
ENSG00000275453,0.04712329
ENSG00000231307,0.08639269
ENSG00000182035,0.0
ENSG00000124143,0.0
ENSG00000101438,0.03926941
ENSG00000101442,4.563105
ENSG00000199691,0.05497717
ENSG00000101445,3.4242923
ENSG00000240474,0.0
ENSG00000101447,1.19379
ENSG00000101452,2.6074889
ENSG00000223864,0.03926941
ENSG00000230324,0.0
ENSG00000224357,0.0
ENSG00000275337,0.0
ENSG00000234878,0.0
ENSG00000237767,0.0
ENSG00000204103,128.33243
ENSG00000238908,0.0
ENSG00000222612,0.007853882
ENSG00000198900,81.688225
ENSG00000226648,0.15707764
ENSG00000124181,8.482192
ENSG00000276169,0.0
ENSG00000174306,6.3930597
ENSG00000242748,0.023561645
ENSG00000263989,0.023561645
ENSG00000235102,0.0
ENSG00000132793,8.223015
ENSG00000183798,1.4451143
ENSG00000124177,27.857718
ENSG00000232493,0.5733333
ENSG00000252386,0.0
ENSG00000196090,0.5497717
ENSG00000223190,0.0
ENSG00000240639,0.0
ENSG00000226038,0.007853882
ENSG00000201021,0.0
ENSG00000233711,0.0
ENSG00000124193,63.27087
ENSG00000201372,0.35342467
ENSG00000185513,1.2094978
ENSG00000101049,0.10995434
ENSG00000101052,22.909773
ENSG00000101057,1.3115982
ENSG00000124196,0.015707765
ENSG00000206801,0.0
ENSG00000233277,0.0
ENSG00000124191,7.9245663
ENSG00000241229,0.8953425
ENSG00000149596,1.4058448
ENSG00000132823,46.895527
ENSG00000124194,0.023561645
ENSG00000197296,4.256804
ENSG00000101074,0.0
ENSG00000101076,0.51835614
ENSG00000229005,0.0
ENSG00000266151,0.0
ENSG00000168746,0.0
ENSG00000226243,62.218452
ENSG00000124120,7.657534
ENSG00000132824,70.84201
ENSG00000168734,182.75983
ENSG00000196839,13.100274
ENSG00000244558,0.2120548
ENSG00000124249,0.98173517
ENSG00000101098,0.007853882
ENSG00000166913,236.48822
ENSG00000101104,2.442557
ENSG00000025772,7.3276715
ENSG00000101109,19.66612
ENSG00000124134,0.007853882
ENSG00000175121,0.0
ENSG00000168703,0.0
ENSG00000124102,0.97388136
ENSG00000124233,0.0
ENSG00000124157,0.0
ENSG00000124107,2.8195434
ENSG00000124159,0.12566212
ENSG00000124232,0.0
ENSG00000124145,31.745388
ENSG00000204070,21.598175
ENSG00000254806,0.007853882
ENSG00000124251,0.18063928
ENSG00000232880,0.015707765
ENSG00000244274,0.29059362
ENSG00000124155,63.317997
ENSG00000273555,0.0
ENSG00000101443,7.8695893
ENSG00000237068,0.0
ENSG00000101446,0.03141553
ENSG00000243543,0.0
ENSG00000249139,0.0
ENSG00000229900,0.0
ENSG00000101448,0.0
ENSG00000158901,0.0
ENSG00000201923,0.0
ENSG00000230860,0.0
ENSG00000180205,0.0
ENSG00000180305,0.007853882
ENSG00000235508,61.841465
ENSG00000180083,0.0
ENSG00000182931,0.023561645
ENSG00000168634,0.0
ENSG00000266071,0.0
ENSG00000149651,0.0
ENSG00000226188,0.007853882
ENSG00000124116,0.6047489
ENSG00000168630,0.0
ENSG00000221046,0.007853882
ENSG00000101457,25.05388
ENSG00000175063,6.3773518
ENSG00000101470,1.1388129
ENSG00000124104,20.39653
ENSG00000101473,11.2310505
ENSG00000132801,1.6650229
ENSG00000168612,1.8299544
ENSG00000149634,0.023561645
ENSG00000124257,2.9530594
ENSG00000064601,100.10557
ENSG00000100979,95.0948
ENSG00000100982,15.4642935
ENSG00000198026,17.796896
ENSG00000235525,0.015707765
ENSG00000100985,1.7435617
ENSG00000204044,0.12566212
ENSG00000124140,1.7435617
ENSG00000124160,8.01096
ENSG00000213820,1.1152512
ENSG00000101017,52.22046
ENSG00000149654,0.0
ENSG00000080189,23.271051
ENSG00000062598,9.134065
ENSG00000215452,0.007853882
ENSG00000225849,0.015707765
ENSG00000184617,0.0
ENSG00000198185,1.8378084
ENSG00000149635,0.04712329
ENSG00000158296,0.62831056
ENSG00000172315,20.357262
ENSG00000197496,10.155068
ENSG00000222874,0.0
ENSG00000064655,0.38484022
ENSG00000226769,0.0
ENSG00000264901,0.0
ENSG00000101040,17.459179
ENSG00000224565,0.14136986
ENSG00000202186,0.0
ENSG00000201742,0.0
ENSG00000124151,18.849316
ENSG00000196562,30.48877
ENSG00000238950,0.0
ENSG00000215448,0.0
ENSG00000251770,0.0
ENSG00000238785,0.015707765
ENSG00000237423,0.0
ENSG00000229522,0.0
ENSG00000235621,0.16493152
ENSG00000238452,0.0
ENSG00000124126,8.717809
ENSG00000124198,7.7989044
ENSG00000230758,0.007853882
ENSG00000124207,14.781005
ENSG00000124214,59.948677
ENSG00000226284,0.13351598
ENSG00000124228,26.326212
ENSG00000124201,28.156166
ENSG00000177410,268.54776
ENSG00000209042,0.73826486
ENSG00000222365,0.05497717
ENSG00000212304,0.0
ENSG00000158445,1.7828311
ENSG00000124212,7.2648406
ENSG00000158470,20.01169
ENSG00000276031,0.0
ENSG00000231878,5.324932
ENSG00000252540,0.0
ENSG00000197818,4.853699
ENSG00000158480,8.387946
ENSG00000124226,68.5958
ENSG00000229222,0.3926941
ENSG00000206710,0.38484022
ENSG00000124216,56.02959
ENSG00000231265,0.03926941
ENSG00000244687,5.8040185
ENSG00000231742,1.5079453
ENSG00000277449,0.69114155
ENSG00000172216,430.07855
ENSG00000203999,1.0759819
ENSG00000233077,0.21990868
ENSG00000244376,0.023561645
ENSG00000231715,0.03141553
ENSG00000196396,22.82338
ENSG00000239742,0.6597261
ENSG00000208018,0.03141553
ENSG00000042062,23.365297
ENSG00000221091,0.03926941
ENSG00000231302,0.94246584
ENSG00000124171,0.79324204
ENSG00000124243,4.115434
ENSG00000230043,0.3377169
ENSG00000101126,19.249865
ENSG00000228663,0.015707765
ENSG00000259456,0.7147032
ENSG00000000419,68.48585
ENSG00000124217,3.9976258
ENSG00000026559,0.7775343
ENSG00000228820,0.09424658
ENSG00000101096,19.854612
ENSG00000266761,0.03141553
ENSG00000054793,7.8146124
ENSG00000101115,1.1545206
ENSG00000227964,0.06283106
ENSG00000252467,0.0
ENSG00000252654,0.0
ENSG00000020256,6.322375
ENSG00000233347,0.03141553
ENSG00000234948,0.0
ENSG00000234821,0.0
ENSG00000230636,0.0
ENSG00000182463,69.7032
ENSG00000199218,0.007853882
ENSG00000224530,0.007853882
ENSG00000171940,14.011325
ENSG00000238468,0.007853882
ENSG00000241721,0.0
ENSG00000064787,0.62045664
ENSG00000265595,0.0
ENSG00000019186,0.06283106
ENSG00000101132,78.208954
ENSG00000101134,5.128585
ENSG00000252089,0.0
ENSG00000185834,88.277626
ENSG00000235166,0.0
ENSG00000224008,0.0
ENSG00000054803,0.05497717
ENSG00000222118,0.0
ENSG00000124089,0.0
ENSG00000124098,23.726576
ENSG00000087586,1.6885846
ENSG00000101138,11.2153425
ENSG00000087589,0.21990868
ENSG00000124091,0.007853882
ENSG00000124103,0.16493152
ENSG00000213714,0.16493152
ENSG00000225657,0.03141553
ENSG00000214541,0.18063928
ENSG00000087510,1.6021919
ENSG00000252091,0.007853882
ENSG00000241821,0.007853882
ENSG00000237000,0.0
ENSG00000207158,0.023561645
ENSG00000101144,11.364567
ENSG00000235032,0.0
ENSG00000266666,0.0
ENSG00000231005,0.14922374
ENSG00000054796,0.0
ENSG00000101146,17.49845
ENSG00000228995,0.0
ENSG00000132819,4.2096806
ENSG00000124097,0.7461188
ENSG00000124092,0.07853882
ENSG00000124253,1.2252055
ENSG00000124256,2.8352513
ENSG00000124225,49.24384
ENSG00000278709,2.788128
ENSG00000275852,0.0
ENSG00000124227,0.0
ENSG00000124224,4.0290413
ENSG00000124209,16.155434
ENSG00000124164,18.849316
ENSG00000198768,0.62831056
ENSG00000268941,0.023561645
ENSG00000124222,20.090229
ENSG00000254995,0.08639269
ENSG00000215440,7.217717
ENSG00000237121,0.007853882
ENSG00000284040,0.0
ENSG00000216031,0.0
ENSG00000235590,0.27488586
ENSG00000087460,187.23654
ENSG00000101158,26.954521
ENSG00000101160,56.547947
ENSG00000101162,0.07068493
ENSG00000101166,24.936075
ENSG00000232925,0.015707765
ENSG00000124203,0.20420091
ENSG00000124205,0.11780823
ENSG00000233686,0.0
ENSG00000087495,8.961279
ENSG00000238777,0.0
ENSG00000196074,3.6756167
ENSG00000196227,13.061006
ENSG00000132825,7.6810966
ENSG00000124215,0.5419178
ENSG00000228340,0.05497717
ENSG00000207802,0.0
ENSG00000229690,0.0
ENSG00000266140,0.0
ENSG00000265617,0.0
ENSG00000229606,0.0
ENSG00000179242,0.03926941
ENSG00000130699,4.5238357
ENSG00000284193,0.0
ENSG00000265306,0.0
ENSG00000149657,5.120731
ENSG00000101182,331.49664
ENSG00000184402,4.688767
ENSG00000101181,8.482192
ENSG00000101180,0.007853882
ENSG00000130703,9.903745
ENSG00000130706,90.869415
ENSG00000130702,41.170044
ENSG00000284074,0.0
ENSG00000228812,0.05497717
ENSG00000171858,933.9757
ENSG00000149679,0.92675805
ENSG00000130701,0.04712329
ENSG00000130700,0.07068493
ENSG00000174407,0.0
ENSG00000199017,0.007853882
ENSG00000284508,0.0
ENSG00000226094,0.0
ENSG00000101187,4.5866666
ENSG00000232803,0.015707765
ENSG00000237687,0.0
ENSG00000101188,0.015707765
ENSG00000228705,0.023561645
ENSG00000101189,6.6600914
ENSG00000229873,0.05497717
ENSG00000060491,35.46813
ENSG00000092758,7.93242
ENSG00000101190,2.010594
ENSG00000233838,0.015707765
ENSG00000236527,0.007853882
ENSG00000101191,15.94338
ENSG00000101193,30.630136
ENSG00000101194,5.128585
ENSG00000125533,0.0
ENSG00000272259,0.0
ENSG00000125514,0.0
ENSG00000237119,0.0
ENSG00000231133,0.43196347
ENSG00000225978,0.0
ENSG00000207598,0.0
ENSG00000149658,12.50338
ENSG00000101197,0.03926941
ENSG00000266463,0.0
ENSG00000101198,0.32986304
ENSG00000275620,0.03141553
ENSG00000101199,14.058448
ENSG00000266104,0.0
ENSG00000101203,0.015707765
ENSG00000222439,0.0
ENSG00000101204,0.007853882
ENSG00000075043,0.0
ENSG00000101210,0.14136986
ENSG00000125534,470.67526
ENSG00000101213,0.70684934
ENSG00000125508,0.0
ENSG00000125531,1.0131507
ENSG00000130589,32.89991
ENSG00000101216,4.6180825
ENSG00000232442,2.7017353
ENSG00000197457,29.27927
ENSG00000258366,0.11780823
ENSG00000026036,0.27488586
ENSG00000243509,0.0
ENSG00000101246,35.680183
ENSG00000197114,0.27488586
ENSG00000203896,0.03141553
ENSG00000125520,18.095343
ENSG00000130584,7.2569866
ENSG00000231208,0.05497717
ENSG00000279610,0.0
ENSG00000183260,0.0
ENSG00000101150,37.25096
ENSG00000101152,8.144475
ENSG00000199805,0.98173517
ENSG00000283206,0.0
ENSG00000216141,0.0
ENSG00000283513,0.0
ENSG00000216195,0.0
ENSG00000275842,0.0
ENSG00000198276,14.545388
ENSG00000284433,0.0
ENSG00000207554,0.0
ENSG00000280213,1.7042923
ENSG00000196700,4.170411
ENSG00000130590,0.82465756
ENSG00000101161,37.659363
ENSG00000196421,2.4896805
ENSG00000203883,46.25151
ENSG00000171703,25.949224
ENSG00000171700,9.031963
ENSG00000274034,0.0
ENSG00000125510,0.3063014
ENSG00000171695,0.26703197
ENSG00000125522,0.0
ENSG00000196132,0.102100454
ENSG00000203880,14.270503
ENSG00000232852,0.0
ENSG00000279094,0.0
ENSG00000275950,0.0
ENSG00000275708,0.0
ENSG00000274060,0.0
ENSG00000278189,0.0
ENSG00000277379,0.0
ENSG00000275692,0.0
ENSG00000279990,0.0
ENSG00000279579,0.015707765
ENSG00000279213,0.0
ENSG00000280243,0.0
ENSG00000264462,0.0
ENSG00000188681,6.094612
ENSG00000279718,0.0
ENSG00000280081,0.023561645
ENSG00000264002,0.0
ENSG00000275945,0.03141553
ENSG00000275592,0.007853882
ENSG00000187172,0.007853882
ENSG00000274391,0.0
ENSG00000278678,0.0
ENSG00000273872,0.0
ENSG00000277282,0.0
ENSG00000224309,0.0
ENSG00000207097,0.0
ENSG00000168122,0.0
ENSG00000185390,0.0
ENSG00000175302,0.007853882
ENSG00000266211,0.0
ENSG00000226930,0.0
ENSG00000219280,0.0
ENSG00000228184,0.0
ENSG00000179381,0.0
ENSG00000228159,0.0
ENSG00000218549,0.0
ENSG00000166351,0.0
ENSG00000207476,0.0
ENSG00000266299,0.0
ENSG00000227874,0.0
ENSG00000214319,0.0
ENSG00000229231,0.0
ENSG00000173231,0.0
ENSG00000232797,0.007853882
ENSG00000224860,0.0
ENSG00000215562,0.0
ENSG00000234538,0.0
ENSG00000228314,0.17278539
ENSG00000230965,0.0
ENSG00000215559,1.2173516
ENSG00000203616,0.0
ENSG00000223287,0.0
ENSG00000183249,0.0
ENSG00000233442,0.0
ENSG00000275170,0.0
ENSG00000249493,0.0
ENSG00000201812,0.0
ENSG00000188992,0.0
ENSG00000240755,0.0
ENSG00000185272,0.80894977
ENSG00000243064,0.03141553
ENSG00000155304,17.168587
ENSG00000155307,1.8142467
ENSG00000223662,0.0
ENSG00000228600,0.0
ENSG00000225502,0.0
ENSG00000226406,0.015707765
ENSG00000180530,21.763105
ENSG00000224524,0.0
ENSG00000212564,0.0
ENSG00000226298,0.0
ENSG00000155313,8.772786
ENSG00000234159,0.0
ENSG00000215386,2.4818265
ENSG00000252273,0.0
ENSG00000214976,0.0
ENSG00000224602,0.0
ENSG00000201025,0.0
ENSG00000207638,0.0
ENSG00000199030,0.0
ENSG00000207863,0.0
ENSG00000239023,0.0
ENSG00000225735,0.0
ENSG00000252462,0.0
ENSG00000232560,0.0
ENSG00000226580,0.03141553
ENSG00000266195,0.03141553
ENSG00000154639,0.29059362
ENSG00000232260,0.0
ENSG00000154640,73.78722
ENSG00000280594,1.3115982
ENSG00000240770,0.015707765
ENSG00000154642,12.338448
ENSG00000231755,0.0
ENSG00000215369,0.015707765
ENSG00000154645,3.4871235
ENSG00000154646,0.0
ENSG00000224141,0.0
ENSG00000265841,0.0
ENSG00000198618,4.892968
ENSG00000226818,0.0
ENSG00000212609,0.0
ENSG00000230198,0.04712329
ENSG00000215353,0.0
ENSG00000233480,0.0
ENSG00000251851,0.0
ENSG00000252963,0.0
ENSG00000233676,0.0
ENSG00000234439,0.0
ENSG00000233206,0.015707765
ENSG00000224924,0.007853882
ENSG00000215351,0.04712329
ENSG00000154654,2.1048403
ENSG00000238265,0.0
ENSG00000233997,0.0
ENSG00000233215,0.0
ENSG00000184856,0.0
ENSG00000202339,0.0
ENSG00000275469,0.0
ENSG00000219368,0.0
ENSG00000231058,0.007853882
ENSG00000223078,0.0
ENSG00000223822,0.14922374
ENSG00000224832,0.0
ENSG00000237484,0.03926941
ENSG00000226983,0.0
ENSG00000274662,0.0
ENSG00000238627,0.0
ENSG00000213885,4.735891
ENSG00000185433,0.07853882
ENSG00000234883,5.921827
ENSG00000283904,0.0
ENSG00000154719,20.930595
ENSG00000154721,83.227585
ENSG00000237731,0.04712329
ENSG00000227054,0.0
ENSG00000154727,12.99032
ENSG00000235514,0.0
ENSG00000142192,256.43707
ENSG00000251972,0.015707765
ENSG00000206802,0.0
ENSG00000197934,0.03141553
ENSG00000166265,53.53206
ENSG00000154734,135.36949
ENSG00000154736,11.702284
ENSG00000266133,0.0
ENSG00000215326,0.06283106
ENSG00000233300,0.0
ENSG00000217026,1.1388129
ENSG00000219592,0.0
ENSG00000234052,0.0
ENSG00000225298,0.0
ENSG00000178457,0.015707765
ENSG00000232079,0.40840182
ENSG00000236532,0.22776257
ENSG00000226935,0.0
ENSG00000215005,0.0
ENSG00000215317,0.015707765
ENSG00000198862,14.097717
ENSG00000176054,0.79324204
ENSG00000156253,9.950868
ENSG00000156256,66.365295
ENSG00000156261,81.3505
ENSG00000156265,26.184841
ENSG00000232687,0.0
ENSG00000215533,0.21990868
ENSG00000156273,17.796896
ENSG00000236056,0.34557077
ENSG00000248476,0.38484022
ENSG00000232118,0.37698632
ENSG00000228817,0.23561646
ENSG00000234293,0.007853882
ENSG00000171189,0.102100454
ENSG00000174680,0.03141553
ENSG00000156282,0.0
ENSG00000227342,0.0
ENSG00000156284,0.07068493
ENSG00000225267,0.49479458
ENSG00000188694,0.0
ENSG00000232263,0.0
ENSG00000197683,0.0
ENSG00000206107,0.0
ENSG00000186980,0.0
ENSG00000250973,0.0
ENSG00000182816,0.007853882
ENSG00000265007,0.0
ENSG00000198390,0.0
ENSG00000240432,0.0
ENSG00000186971,0.007853882
ENSG00000233640,0.0
ENSG00000186970,0.0
ENSG00000184351,0.0
ENSG00000186965,0.0
ENSG00000244025,0.0
ENSG00000186967,0.0
ENSG00000186977,0.0
ENSG00000237841,0.0
ENSG00000235312,0.0
ENSG00000236612,0.0
ENSG00000186925,0.0
ENSG00000244362,0.0
ENSG00000206106,0.0
ENSG00000212938,0.0
ENSG00000186930,0.0
ENSG00000186924,0.0
ENSG00000184724,0.0
ENSG00000244624,0.0
ENSG00000206105,0.0
ENSG00000184032,0.0
ENSG00000206104,0.0
ENSG00000231068,0.0
ENSG00000236400,0.0
ENSG00000187026,0.0
ENSG00000187005,0.0
ENSG00000233036,0.0
ENSG00000227840,0.0
ENSG00000183640,0.0
ENSG00000274749,0.0
ENSG00000182591,0.0
ENSG00000206102,0.0
ENSG00000228941,0.102100454
ENSG00000156299,2.38758
ENSG00000230870,0.007853882
ENSG00000142168,274.0769
ENSG00000156304,17.938267
ENSG00000229046,0.007853882
ENSG00000234107,0.102100454
ENSG00000142149,1.5157992
ENSG00000237138,0.0
ENSG00000230323,0.08639269
ENSG00000159055,7.955982
ENSG00000227256,0.14922374
ENSG00000170262,0.16493152
ENSG00000142207,3.3457537
ENSG00000200792,0.21990868
ENSG00000256073,5.042192
ENSG00000166979,23.53023
ENSG00000229007,0.2120548
ENSG00000252950,0.0
ENSG00000242220,0.40840182
ENSG00000228433,0.007853882
ENSG00000159082,4.885114
ENSG00000238197,1.2173516
ENSG00000159086,14.474704
ENSG00000228961,0.0
ENSG00000205927,0.0
ENSG00000232539,0.0
ENSG00000184221,0.007853882
ENSG00000229086,0.007853882
ENSG00000159110,33.936623
ENSG00000243646,43.227764
ENSG00000142166,48.183563
ENSG00000226501,0.15707764
ENSG00000159128,76.190506
ENSG00000142188,64.97516
ENSG00000215088,0.11780823
ENSG00000177692,0.8874886
ENSG00000159131,18.260275
ENSG00000233956,0.023561645
ENSG00000159140,278.66357
ENSG00000284448,0.0
ENSG00000159147,6.7072153
ENSG00000205758,26.585388
ENSG00000205726,14.301919
ENSG00000237945,2.646758
ENSG00000244294,0.03141553
ENSG00000243927,93.81462
ENSG00000198743,20.0274
ENSG00000224598,10.202192
ENSG00000227456,0.51835614
ENSG00000159197,0.07853882
ENSG00000222018,0.0
ENSG00000180509,0.75397265
ENSG00000159200,64.865204
ENSG00000159212,4.87726
ENSG00000230978,0.0
ENSG00000234380,2.929498
ENSG00000159216,78.76658
ENSG00000223671,0.0
ENSG00000231300,0.0
ENSG00000211590,0.0
ENSG00000229761,0.023561645
ENSG00000234008,0.0
ENSG00000231106,22.532785
ENSG00000214914,1.4529681
ENSG00000185917,9.958722
ENSG00000189089,0.04712329
ENSG00000200213,0.0
ENSG00000159228,75.93133
ENSG00000226054,0.23561646
ENSG00000236830,3.911233
ENSG00000214889,0.03926941
ENSG00000159231,26.54612
ENSG00000228149,0.4790868
ENSG00000214867,0.0
ENSG00000159256,14.129133
ENSG00000159259,1.4686759
ENSG00000159261,0.52621007
ENSG00000223741,0.21990868
ENSG00000159263,0.023561645
ENSG00000159267,3.5892239
ENSG00000237646,0.06283106
ENSG00000199806,0.0
ENSG00000270652,0.007853882
ENSG00000215734,0.007853882
ENSG00000183145,0.15707764
ENSG00000212136,0.0
ENSG00000185808,35.46813
ENSG00000182670,70.17444
ENSG00000228677,0.015707765
ENSG00000230366,0.12566212
ENSG00000263969,0.06283106
ENSG00000157540,14.631782
ENSG00000157542,0.12566212
ENSG00000292434,0.0
ENSG00000184029,0.0
ENSG00000223608,0.0
ENSG00000198054,0.03141553
ENSG00000157551,1.327306
ENSG00000233316,0.0
ENSG00000231123,0.0
ENSG00000231231,0.023561645
ENSG00000157554,26.396896
ENSG00000231480,0.0
ENSG00000223806,0.08639269
ENSG00000157557,200.07764
ENSG00000227721,0.0
ENSG00000232837,0.023561645
ENSG00000228861,0.14922374
ENSG00000235701,0.015707765
ENSG00000183527,31.981007
ENSG00000185658,24.566942
ENSG00000232608,0.0
ENSG00000237373,0.7618265
ENSG00000229623,0.0
ENSG00000238141,0.06283106
ENSG00000205581,190.89645
ENSG00000227406,0.015707765
ENSG00000157578,1.1152512
ENSG00000185437,5.2071238
ENSG00000275523,0.007853882
ENSG00000235808,0.18849316
ENSG00000228349,0.04712329
ENSG00000183778,0.18849316
ENSG00000184809,0.03141553
ENSG00000183067,0.102100454
ENSG00000183036,0.08639269
ENSG00000171587,0.03141553
ENSG00000263973,0.0
ENSG00000235123,0.03926941
ENSG00000233756,0.0
ENSG00000230859,0.0
ENSG00000226496,0.102100454
ENSG00000263681,0.023561645
ENSG00000182240,24.252787
ENSG00000280109,0.007853882
ENSG00000224388,0.015707765
ENSG00000183844,0.27488586
ENSG00000183486,33.779545
ENSG00000157601,58.22082
ENSG00000184012,0.8482192
ENSG00000227702,0.007853882
ENSG00000236384,0.0
ENSG00000232401,0.0
ENSG00000183421,0.7618265
ENSG00000275166,0.0
ENSG00000141956,2.3090413
ENSG00000157617,10.916895
ENSG00000173276,16.799454
ENSG00000237232,1.5315069
ENSG00000177398,0.10995434
ENSG00000184385,0.015707765
ENSG00000160179,13.602923
ENSG00000223262,1.123105
ENSG00000160180,42.238174
ENSG00000160181,0.015707765
ENSG00000160182,0.5026485
ENSG00000160183,0.023561645
ENSG00000160185,0.12566212
ENSG00000252619,0.0
ENSG00000160188,0.43196347
ENSG00000160190,3.9740639
ENSG00000225431,0.0
ENSG00000160191,3.7070322
ENSG00000283051,0.05497717
ENSG00000160193,4.900822
ENSG00000160194,41.27215
ENSG00000233056,0.015707765
ENSG00000264580,0.0
ENSG00000160199,17.459179
