	0
2642	3011
2643	3012
2644	3013
2645	3017
2646	3018
2647	3019
2648	3020
2649	3021
2650	3022
2651	3024
2652	3025
2653	3026
2654	3027
2655	3028
2656	3029
2657	3030
2658	3031
2659	3032
2660	3033
2661	3034
2662	3036
2663	3037
2664	3038
2665	3039
2666	3040
2667	3041
2668	3043
2669	3044
2670	3045
2671	3046
2672	3047
2673	3048
2674	3050
2675	3051
2676	3052
2677	3053
2678	3054
2679	3055
2680	3056
2681	3057
2682	3059
2683	3060
2684	3061
2685	3062
2686	3063
2687	3064
2688	3065
2689	3066
2690	3067
2691	3068
2692	3069
2693	3070
2694	3071
2695	3072
2696	3073
2697	3074
2698	3075
2699	3076
2700	3077
2701	3078
2702	3079
2703	3080
2704	3081
2705	3082
2706	3083
2707	3084
2708	3085
2709	3086
2710	3087
2711	3088
2712	3089
2713	3090
2714	3091
2715	3092
2716	3093
2717	3094
2718	3095
2719	3096
2720	3097
2721	3098
2722	3099
2723	3100
2724	3101
2725	3102
2726	3103
2727	3104
2728	3105
2729	3106
2730	3107
2731	3108
2732	3109
2733	3110
2734	3111
2735	3112
2736	3113
2737	3114
2738	3115
2739	3116
2740	3117
2741	3119
2742	3120
2743	3121
2744	3122
2745	3123
2746	3124
2747	3125
2748	3126
2749	3127
2750	3128
2751	3129
2752	3130
2753	3131
2754	3132
2755	3133
2756	3134
2757	3135
2758	3136
2759	3137
2760	3138
2761	3139
2762	3140
2763	3141
2764	3142
2765	3143
2766	3144
2767	3145
2768	3146
2769	3147
2770	3148
2771	3149
2772	3150
2773	3151
2774	3152
2775	3153
2776	3154
2777	3155
2778	3156
2779	3157
2780	3158
2781	3159
2782	3160
2783	3161
2784	3162
2785	3163
2786	3164
2787	3165
2788	3166
2789	3167
2790	3168
2791	3169
2792	3170
2793	3171
2794	3172
2795	3173
2796	3174
2797	3175
2798	3176
2799	3177
2800	3178
2801	3179
2802	3180
2803	3181
2804	3182
2805	3183
2806	3184
2807	3185
2808	3186
2809	3187
2810	3188
2811	3189
2812	3190
2813	3191
2814	3192
2815	3193
2816	3194
2817	3195
2818	3196
2819	3197
2820	3198
2821	3199
2822	3200
2823	3201
2824	3202
2825	3203
2826	3204
2827	3205
2828	3206
2829	3207
2830	3208
2831	3209
2832	3210
2833	3211
2834	3212
2835	3213
2836	3214
2837	3215
2838	3216
2839	3217
2840	3218
2841	3219
2842	3220
2843	3221
2844	3222
2845	3223
2846	3224
2847	3225
2848	3226
2849	3227
2850	3228
2851	3229
2852	3230
2853	3231
2854	3232
2855	3233
2856	3234
2857	3235
2858	3236
2859	3237
2860	3238
2861	3239
2862	3240
2863	3241
2864	3242
2865	3243
2866	3244
2867	3245
2868	3246
2869	3247
2870	3248
2871	3249
2872	3250
2873	3251
2874	3252
2875	3253
2876	3255
2877	3256
2878	3257
2879	3258
2880	3259
2881	3260
2882	3262
2883	3263
2884	3265
2885	3266
2886	3267
2887	3270
2888	3273
2889	3274
2890	3275
2891	3276
2892	3277
2893	3280
2894	3284
2895	3286
2896	3287
2897	3288
2898	3289
2899	3290
2900	3291
2901	3292
2902	3293
2903	3294
2904	3295
2905	3296
2906	3297
2907	3298
2908	3299
2909	3300
2910	3301
2911	3304
2912	3305
2913	3307
2914	3308
2915	3309
2916	3310
2917	3311
2918	3312
2919	3313
2920	3314
2921	3315
2922	3316
2923	3317
2924	3318
2925	3319
2926	3320
2927	3321
2928	3322
2929	3323
2930	3324
2931	3326
2932	3327
2933	3331
2934	3332
2935	3333
2936	3334
2937	3335
2938	3336
2939	3337
2940	3338
2941	3339
2942	3340
2943	3341
2944	3342
2945	3343
2946	3344
2947	3345
2948	3346
2949	3347
2950	3348
2951	3349
2952	3350
2953	3351
2954	3352
2955	3353
2956	3354
2957	3355
2958	3356
2959	3357
2960	3358
2961	3359
2962	3360
2963	3361
2964	3362
2965	3363
2966	3364
2967	3365
2968	3366
2969	3367
2970	3368
2971	3369
2972	3370
2973	3371
2974	3372
2975	3373
2976	3374
2977	3375
2978	3376
2979	3377
2980	3378
2981	3379
2982	3380
2983	3381
2984	3382
2985	3383
2986	3384
2987	3385
2988	3386
2989	3387
2990	3388
2991	3389
2992	3390
2993	3391
2994	3392
2995	3393
2996	3394
2997	3395
2998	3396
2999	3397
3000	3398
3001	3399
3002	3400
3003	3401
3004	3402
3005	3403
3006	3404
3007	3405
3008	3406
3009	3407
3010	3408
3011	3409
3012	3410
3013	3411
3014	3412
3015	3413
3016	3414
3017	3415
3018	3416
3019	3418
3020	3419
3021	3420
3022	3421
3023	3422
3024	3423
3025	3424
3026	3425
3027	3426
3028	3427
3029	3428
3030	3429
3031	3430
3032	3431
3033	3432
3034	3433
3035	3434
3036	3435
3037	3436
3038	3437
3039	3438
3040	3439
3041	3440
3042	3441
3043	3442
3044	3443
3045	3444
3046	3445
3047	3446
3048	3447
3049	3449
3050	3450
3051	3451
3052	3452
3053	3453
3054	3454
3055	3456
3056	3457
3057	3458
3058	3459
3059	3460
3060	3461
3061	3463
3062	3464
3063	3465
3064	3466
3065	3467
3066	3468
3067	3471
3068	3472
3069	3473
3070	3474
3071	3476
3072	3477
3073	3478
3074	3479
3075	3480
3076	3482
3077	3483
3078	3484
3079	3485
3080	3486
3081	3487
3082	3489
3083	3490
3084	3491
3085	3492
3086	3493
3087	3494
3088	3495
3089	3496
3090	3497
3091	3499
3092	3500
3093	3501
3094	3502
3095	3503
3096	3504
3097	3505
3098	3506
3099	3507
3100	3508
3101	3509
3102	3510
3103	3511
3104	3512
3105	3513
3106	3514
3107	3515
3108	3516
3109	3517
3110	3518
3111	3519
3112	3521
3113	3522
3114	3523
3115	3524
3116	3525
3117	3526
3118	3527
3119	3528
3120	3529
3121	3530
3122	3531
3123	3532
3124	3533
3125	3534
3126	3535
3127	3538
3128	3539
3129	3540
3130	3541
3131	3542
3132	3546
3133	3547
3134	3548
3135	3549
3136	3550
3137	3551
3138	3552
3139	3553
3140	3554
3141	3555
3142	3557
3143	3558
3144	3559
3145	3560
3146	3561
3147	3562
3148	3564
3149	3565
3150	3566
3151	3567
3152	3568
3153	3569
3154	3570
3155	3571
3156	3572
3157	3573
3158	3575
3159	3576
3160	3577
3161	3579
3162	3580
3163	3581
3164	3582
3165	3585
3166	3586
3167	3587
3168	3588
3169	3589
3170	3590
3171	3591
3172	3592
3173	3594
3174	3595
3175	3596
3176	3597
3177	3598
3178	3599
3179	3600
3180	3601
3181	3602
3182	3603
3183	3604
3184	3605
3185	3606
3186	3607
3187	3608
3188	3609
3189	3610
3190	3611
3191	3612
3192	3613
3193	3614
3194	3615
3195	3616
3196	3617
3197	3618
3198	3619
3199	3620
3200	3621
3201	3622
3202	3623
3203	3624
3204	3625
3205	3626
3206	3627
3207	3628
3208	3629
3209	3630
3210	3631
3211	3632
3212	3633
3213	3634
3214	3635
3215	3638
3216	3639
3217	3640
3218	3641
3219	3643
3220	3644
3221	3645
3222	3646
3223	3647
3224	3648
3225	3649
3226	3651
3227	3652
3228	3658
3229	3662
3230	3663
3231	3664
3232	3666
3233	3667
3234	3675
3235	3679
3236	3681
3237	3682
3238	3683
3239	3684
3240	3697
3241	3698
3242	3703
3243	3704
3244	3706
3245	3707
3246	3708
3247	3710
3248	3711
3249	3712
3250	3713
3251	3714
3252	3715
3253	3718
3254	3719
3255	3720
3256	3721
3257	3722
3258	3723
3259	3724
3260	3725
3261	3726
3262	3727
3263	3728
3264	3729
3265	3730
3266	3731
3267	3732
3268	3733
3269	3734
3270	3735
3271	3736
3272	3737
3273	3738
3274	3739
3275	3740
3276	3741
3277	3742
3278	3743
3279	3744
3280	3745
3281	3746
3282	3747
3283	3748
3284	3749
3285	3750
3286	3751
3287	3752
3288	3753
3289	3755
3290	3756
3291	3757
3292	3758
3293	3759
3294	3760
3295	3762
3296	3763
3297	3764
3298	3765
3299	3766
3300	3767
3301	3768
3302	3769
3303	3770
3304	3771
3305	3772
3306	3773
3307	3774
3308	3775
3309	3776
3310	3779
3311	3780
3312	3781
3313	3782
3314	3783
3315	3784
3316	3787
3317	3788
3318	3789
3319	3790
3320	3791
3321	3793
3322	3794
3323	3795
3324	3796
3325	3797
3326	3798
3327	3799
3328	3802
3329	3803
3330	3804
3331	3806
3332	3807
3333	3808
3334	3809
3335	3812
3336	3813
3337	3814
3338	3815
3339	3816
3340	3817
3341	3818
3342	3819
3343	3820
3344	3822
3345	3823
3346	3824
3347	3825
3348	3826
3349	3827
3350	3828
3351	3829
3352	3830
3353	3831
3354	3832
3355	3834
3356	3835
3357	3836
3358	3837
3359	3838
3360	3839
3361	3841
3362	3842
3363	3843
3364	3844
3365	3845
3366	3847
3367	3849
3368	3850
3369	3851
3370	3852
3371	3853
3372	3854
3373	3855
3374	3856
3375	3857
3376	3858
3377	3859
3378	3860
3379	3861
3380	3862
3381	3863
3382	3864
3383	3865
3384	3866
3385	3867
3386	3868
3387	3869
3388	3870
3389	3871
3390	3872
3391	3873
3392	3874
3393	3875
3394	3876
3395	3877
3396	3878
3397	3879
3398	3880
3399	3881
3400	3882
3401	3883
3402	3884
3403	3885
3404	3886
3405	3887
3406	3888
3407	3889
3408	3890
3409	3891
3410	3892
3411	3893
3412	3894
3413	3895
3414	3896
3415	3897
3416	3898
3417	3899
3418	3900
3419	3901
3420	3902
3421	3903
3422	3904
3423	3905
3424	3906
3425	3907
3426	3908
3427	3909
3428	3910
3429	3911
3430	3912
3431	3913
3432	3914
3433	3915
3434	3916
3435	3917
3436	3918
3437	3919
3438	3920
3439	3921
3440	3922
3441	3923
3442	3924
3443	3925
3444	3926
3445	3927
3446	3928
3447	3929
3448	3930
3449	3931
3450	3932
3451	3933
3452	3934
3453	3935
3454	3936
3455	3937
3456	3938
3457	3939
3458	3940
3459	3941
3460	3942
3461	3943
3462	3944
3463	3945
3464	3946
3465	3947
3466	3948
3467	3949
3468	3950
3469	3951
3470	3952
3471	3953
3472	3954
3473	3955
3474	3956
3475	3957
3476	3958
3477	3959
3478	3960
3479	3961
3480	3962
3481	3963
3482	3964
3483	3965
3484	3966
3485	3967
3486	3968
3487	3969
3488	3970
3489	3971
3490	3972
3491	3973
3492	3974
3493	3975
3494	3976
3495	3977
3496	3979
3497	3980
3498	3981
3499	3982
3500	3983
3501	3984
3502	3985
3503	3986
3504	3987
3505	3990
3506	3991
3507	3998
3508	3999
3509	4000
3510	4001
3511	4002
3512	4003
3513	4004
3514	4005
3515	4006
3516	4008
3517	4009
3518	4010
3519	4012
3520	4013
3521	4014
3522	4017
3523	4018
3524	4019
3525	4020
3526	4021
3527	4022
3528	4023
3529	4024
3530	4025
3531	4026
3532	4027
3533	4028
3534	4030
3535	4033
3536	4034
3537	4035
3538	4036
3539	4037
3540	4038
3541	4039
3542	4040
3543	4041
3544	4042
3545	4044
3546	4045
3547	4046
3548	4047
3549	4050
3550	4051
3551	4052
3552	4053
3553	4054
3554	4055
3555	4057
3556	4058
3557	4059
3558	4060
3559	4062
3560	4063
3561	4065
3562	4066
3563	4067
3564	4068
3565	4076
3566	4077
3567	4078
3568	4079
3569	4080
3570	4081
3571	4084
3572	4085
3573	4088
3574	4089
3575	4090
3576	4092
3577	4093
3578	4099
3579	4101
3580	4102
3581	4103
3582	4104
3583	4106
3584	4107
3585	4108
3586	4110
3587	4111
3588	4112
3589	4113
3590	4114
3591	4115
3592	4116
3593	4117
3594	4118
3595	4119
3596	4120
3597	4121
3598	4122
3599	4124
3600	4125
3601	4131
3602	4132
3603	4134
3604	4136
3605	4140
3606	4141
3607	4143
3608	4144
3609	4146
3610	4147
3611	4148
3612	4150
3613	4153
3614	4155
3615	4156
3616	4158
3617	4159
3618	4161
3619	4165
3620	4166
3621	4167
3622	4168
3623	4169
3624	4170
3625	4171
3626	4172
3627	4173
3628	4174
3629	4175
3630	4176
3631	4177
3632	4178
3633	4179
3634	4180
3635	4181
3636	4182
3637	4183
3638	4184
3639	4185
3640	4186
3641	4187
3642	4188
3643	4189
3644	4190
3645	4191
3646	4192
3647	4193
3648	4194
3649	4195
3650	4196
3651	4197
3652	4229
3653	4230
3654	4232
3655	4235
3656	4236
3657	4238
3658	4240
3659	4241
3660	4242
3661	4244
3662	4245
3663	4246
3664	4247
3665	4248
3666	4250
3667	4251
3668	4252
3669	4253
3670	4254
3671	4256
3672	4257
3673	4258
3674	4259
3675	4261
3676	4263
3677	4264
3678	4265
3679	4266
3680	4267
3681	4268
3682	4269
3683	4270
3684	4271
3685	4272
3686	4273
3687	4274
3688	4275
3689	4276
3690	4277
3691	4278
3692	4279
3693	4280
3694	4281
3695	4283
3696	4284
3697	4285
3698	4286
3699	4287
3700	4288
3701	4289
3702	4290
3703	4291
3704	4292
3705	4293
3706	4294
3707	4295
3708	4296
3709	4297
3710	4298
3711	4299
3712	4300
3713	4301
3714	4302
3715	4303
3716	4304
3717	4305
3718	4306
3719	4307
3720	4308
3721	4309
3722	4312
3723	4313
3724	4314
3725	4316
3726	4317
3727	4318
3728	4319
3729	4320
3730	4321
3731	4322
3732	4323
3733	4324
3734	4325
3735	4326
3736	4327
3737	4328
3738	4329
3739	4331
3740	4332
3741	4333
3742	4334
3743	4335
3744	4336
3745	4337
3746	4338
3747	4339
3748	4340
3749	4341
3750	4342
3751	4344
3752	4345
3753	4346
3754	4347
3755	4348
3756	4349
3757	4350
3758	4351
3759	4352
3760	4353
3761	4354
3762	4355
3763	4356
3764	4357
3765	4358
3766	4359
3767	4360
3768	4361
3769	4362
3770	4363
3771	4364
3772	4365
3773	4366
3774	4367
3775	4368
3776	4369
3777	4370
3778	4371
3779	4372
3780	4373
3781	4374
3782	4375
3783	4376
3784	4377
3785	4378
3786	4379
3787	4380
3788	4381
3789	4382
3790	4383
3791	4384
3792	4386
3793	4387
3794	4388
3795	4389
3796	4391
3797	4392
3798	4393
3799	4394
3800	4395
3801	4396
3802	4397
3803	4398
3804	4399
3805	4400
3806	4401
3807	4402
3808	4403
3809	4405
3810	4406
3811	4407
3812	4408
3813	4409
3814	4410
3815	4411
3816	4412
3817	4413
3818	4414
3819	4415
3820	4416
3821	4417
3822	4418
3823	4419
3824	4421
3825	4422
3826	4423
3827	4424
3828	4425
3829	4426
3830	4427
3831	4428
3832	4429
3833	4430
3834	4431
3835	4432
3836	4433
3837	4434
3838	4435
3839	4436
3840	4437
3841	4438
3842	4439
3843	4440
3844	4441
3845	4442
3846	4443
3847	4444
3848	4445
3849	4446
3850	4447
3851	4448
3852	4449
3853	4450
3854	4451
3855	4452
3856	4453
3857	4454
3858	4455
3859	4456
3860	4457
3861	4458
3862	4459
3863	4460
3864	4461
3865	4462
3866	4463
3867	4464
3868	4465
3869	4466
3870	4467
3871	4468
3872	4469
3873	4470
3874	4471
3875	4472
3876	4473
3877	4474
3878	4475
3879	4476
3880	4477
3881	4478
3882	4479
3883	4480
3884	4481
3885	4482
3886	4483
3887	4484
3888	4485
3889	4487
3890	4489
3891	4490
3892	4491
3893	4492
3894	4493
3895	4494
3896	4495
3897	4496
3898	4497
3899	4498
3900	4499
3901	4500
3902	4501
3903	4502
3904	4503
3905	4504
3906	4505
3907	4506
3908	4507
3909	4508
3910	4509
3911	4510
3912	4511
3913	4512
3914	4513
3915	4514
3916	4515
3917	4519
3918	4520
3919	4522
3920	4524
3921	4532
3922	4533
3923	4534
3924	4535
3925	4536
3926	4537
3927	4538
3928	4539
3929	4540
3930	4541
3931	4542
3932	4543
3933	4548
3934	4550
3935	4551
3936	4553
3937	4554
3938	4555
3939	4556
3940	4557
3941	4558
3942	4559
3943	4560
3944	4561
3945	4562
3946	4563
3947	4564
3948	4565
3949	4566
3950	4567
3951	4568
3952	4569
3953	4570
3954	4571
3955	4572
3956	4573
3957	4574
3958	4575
3959	4576
3960	4577
3961	4578
3962	4579
3963	4580
3964	4581
3965	4582
3966	4583
3967	4584
3968	4587
3969	4588
3970	4591
3971	4592
3972	4593
3973	4594
3974	4595
3975	4596
3976	4597
3977	4598
3978	4599
3979	4600
3980	4601
3981	4604
3982	4605
3983	4606
3984	4607
3985	4610
3986	4611
3987	4612
3988	4613
3989	4614
3990	4619
3991	4620
3992	4621
3993	4622
3994	4625
3995	4628
3996	4629
3997	4633
3998	4634
3999	4639
4000	4640
4001	4641
4002	4642
4003	4644
4004	4645
4005	4646
4006	4647
4007	4649
4008	4650
4009	4656
4010	4657
4011	4659
4012	4660
4013	4661
4014	4662
4015	4663
4016	4665
4017	4666
4018	4668
4019	4669
4020	4670
4021	4672
4022	4673
4023	4674
4024	4675
4025	4676
4026	4677
4027	4678
4028	4679
4029	4680
4030	4681
4031	4682
4032	4683
4033	4684
4034	4685
4035	4687
4036	4688
4037	4690
4038	4691
4039	4692
4040	4693
4041	4694
4042	4695
4043	4696
4044	4697
4045	4698
4046	4699
4047	4700
4048	4701
4049	4702
4050	4703
4051	4704
4052	4705
4053	4706
4054	4707
4055	4718
4056	4719
4057	4720
4058	4721
4059	4722
4060	4723
4061	4724
4062	4725
4063	4726
4064	4727
4065	4728
4066	4729
4067	4730
4068	4732
4069	4733
4070	4734
4071	4735
4072	4742
4073	4743
4074	4744
4075	4745
4076	4746
4077	4747
4078	4748
4079	4749
4080	4750
4081	4752
4082	4753
4083	4754
4084	4756
4085	4757
4086	4760
4087	4762
4088	4764
4089	4765
4090	4766
4091	4767
4092	4768
4093	4770
4094	4771
4095	4772
4096	4773
4097	4774
4098	4775
4099	4776
4100	4777
4101	4785
4102	4786
4103	4789
4104	4791
4105	4793
4106	4794
4107	4795
4108	4797
4109	4798
4110	4799
4111	4800
4112	4801
4113	4802
4114	4805
4115	4807
4116	4808
4117	4810
4118	4812
4119	4813
4120	4814
4121	4816
4122	4820
4123	4822
4124	4823
4125	4824
4126	4825
4127	4826
4128	4827
4129	4828
4130	4830
4131	4831
4132	4832
4133	4833
4134	4850
4135	4851
4136	4852
4137	4853
4138	4854
4139	4855
4140	4856
4141	4860
4142	4861
4143	4863
4144	4864
4145	4865
4146	4868
4147	4869
4148	4871
4149	4872
4150	4873
4151	4876
4152	4878
4153	4879
4154	4880
4155	4881
4156	4882
4157	4883
4158	4885
4159	4888
4160	4892
4161	4893
4162	4894
4163	4895
4164	4896
4165	4897
4166	4898
4167	4902
4168	4903
4169	4904
4170	4905
4171	4906
4172	4907
4173	4908
4174	4909
4175	4910
4176	4911
4177	4912
4178	4913
4179	4914
4180	4915
4181	4916
4182	4918
4183	4919
4184	4920
4185	4921
4186	4922
4187	4924
4188	4925
4189	4926
4190	4927
4191	4928
4192	4929
4193	4931
4194	4932
4195	4933
4196	4934
4197	4936
4198	4937
4199	4938
4200	4939
4201	4940
4202	4941
4203	4942
4204	4943
4205	4944
4206	4945
4207	4946
4208	4947
4209	4948
4210	4949
4211	4950
4212	4951
4213	4952
4214	4953
4215	4954
4216	4955
4217	4956
4218	4957
4219	4958
4220	4959
4221	4960
4222	4961
4223	4962
4224	4963
4225	4964
4226	4965
4227	4967
4228	4968
4229	4970
4230	4971
4231	4972
4232	4973
4233	4974
4234	4975
4235	4976
4236	4977
4237	4978
4238	4979
4239	4980
4240	4981
4241	4982
4242	4983
4243	4984
4244	4985
4245	4986
4246	4987
4247	4988
4248	4989
4249	4991
4250	4992
4251	4993
4252	4994
4253	4995
4254	4996
4255	4998
4256	4999
4257	5000
4258	5001
4259	5003
4260	5004
4261	5005
4262	5006
4263	5007
4264	5008
4265	5009
4266	5010
4267	5011
4268	5012
4269	5015
4270	5016
4271	5017
4272	5018
4273	5019
4274	5020
4275	5022
4276	5023
4277	5024
4278	5026
4279	5027
4280	5030
4281	5031
4282	5069
4283	5070
4284	5071
4285	5077
4286	5078
4287	5079
4288	5080
4289	5081
4290	5082
4291	5083
4292	5084
4293	5085
4294	5086
4295	5087
4296	5088
4297	5089
4298	5090
4299	5091
4300	5092
4301	5093
4302	5094
4303	5095
4304	5096
4305	5097
4306	5098
4307	5099
4308	5100
4309	5101
4310	5102
4311	5103
4312	5104
4313	5105
4314	5106
4315	5107
4316	5108
4317	5109
4318	5110
4319	5111
4320	5112
4321	5113
4322	5114
4323	5115
4324	5116
4325	5117
4326	5118
4327	5119
4328	5120
4329	5121
4330	5122
4331	5123
4332	5124
4333	5125
4334	5126
4335	5127
4336	5128
4337	5129
4338	5130
4339	5131
4340	5132
4341	5133
4342	5134
4343	5135
4344	5136
4345	5137
4346	5138
4347	5139
4348	5140
4349	5141
4350	5142
4351	5143
4352	5144
4353	5145
4354	5146
4355	5147
4356	5148
4357	5149
4358	5150
4359	5151
4360	5152
4361	5153
4362	5154
4363	5155
4364	5156
4365	5157
4366	5158
4367	5159
4368	5160
4369	5161
4370	5162
4371	5163
4372	5164
4373	5165
4374	5166
4375	5167
4376	5168
4377	5169
4378	5170
4379	5171
4380	5172
4381	5173
4382	5174
4383	5175
4384	5176
4385	5177
4386	5178
4387	5179
4388	5180
4389	5181
4390	5182
4391	5183
4392	5184
4393	5185
4394	5186
4395	5187
4396	5188
4397	5189
4398	5190
4399	5191
4400	5192
4401	5193
4402	5194
4403	5195
4404	5196
4405	5197
4406	5198
4407	5199
4408	5200
4409	5201
4410	5202
4411	5203
4412	5205
4413	5207
4414	5208
4415	5209
4416	5211
4417	5212
4418	5213
4419	5214
4420	5215
4421	5216
4422	5217
4423	5218
4424	5219
4425	5220
4426	5221
4427	5222
4428	5223
4429	5224
4430	5226
4431	5228
4432	5229
4433	5231
4434	5232
4435	5234
4436	5237
4437	5239
4438	5245
4439	5246
4440	5247
4441	5248
4442	5249
4443	5250
4444	5251
4445	5252
4446	5253
4447	5254
4448	5255
4449	5256
4450	5257
4451	5258
4452	5259
4453	5260
4454	5261
4455	5262
4456	5263
4457	5264
4458	5265
4459	5267
4460	5268
4461	5270
4462	5271
4463	5273
4464	5275
4465	5276
4466	5279
4467	5281
4468	5282
4469	5285
4470	5286
4471	5288
4472	5290
4473	5292
4474	5293
4475	5296
4476	5297
4477	5298
4478	5299
4479	5303
4480	5304
4481	5306
4482	5308
4483	5309
4484	5310
4485	5311
4486	5312
4487	5316
4488	5317
4489	5318
4490	5319
4491	5320
4492	5321
4493	5322
4494	5323
4495	5324
4496	5325
4497	5326
4498	5327
4499	5328
4500	5329
4501	5330
4502	5331
4503	5332
4504	5333
4505	5334
4506	5335
4507	5336
4508	5337
4509	5339
4510	5340
4511	5343
4512	5352
4513	5353
4514	5356
4515	5357
4516	5358
4517	5359
4518	5360
4519	5361
4520	5362
4521	5363
4522	5366
4523	5367
4524	5368
4525	5369
4526	5370
4527	5371
4528	5372
4529	5373
4530	5374
4531	5375
4532	5376
4533	5377
4534	5378
4535	5379
4536	5380
4537	5381
4538	5382
4539	5383
4540	5384
4541	5386
4542	5387
4543	5388
4544	5389
4545	5390
4546	5391
4547	5392
4548	5393
4549	5394
4550	5395
4551	5396
4552	5397
4553	5399
4554	5400
4555	5401
4556	5402
4557	5403
4558	5404
4559	5405
4560	5406
4561	5407
4562	5408
4563	5409
4564	5410
4565	5411
4566	5412
4567	5413
4568	5414
4569	5415
4570	5416
4571	5417
4572	5418
4573	5419
4574	5420
4575	5421
4576	5422
4577	5423
4578	5424
4579	5425
4580	5426
4581	5427
4582	5428
4583	5429
4584	5430
4585	5431
4586	5432
4587	5433
4588	5434
4589	5435
4590	5436
4591	5437
4592	5438
4593	5439
4594	5440
4595	5441
4596	5442
4597	5443
4598	5444
4599	5445
4600	5446
4601	5447
4602	5448
4603	5449
4604	5450
4605	5451
4606	5452
4607	5453
4608	5454
4609	5455
4610	5456
4611	5457
4612	5458
4613	5459
4614	5460
4615	5461
4616	5462
4617	5463
4618	5464
4619	5465
4620	5466
4621	5467
4622	5468
4623	5469
4624	5470
4625	5471
4626	5472
4627	5473
4628	5474
4629	5475
4630	5476
4631	5477
4632	5478
4633	5479
4634	5480
4635	5481
4636	5482
4637	5483
4638	5484
4639	5485
4640	5486
4641	5487
4642	5488
4643	5489
4644	5490
4645	5491
4646	5492
4647	5493
4648	5494
4649	5495
4650	5496
4651	5497
4652	5498
4653	5499
4654	5500
4655	5501
4656	5502
4657	5503
4658	5504
4659	5505
4660	5506
4661	5507
4662	5508
4663	5509
4664	5510
4665	5511
4666	5512
4667	5513
4668	5514
4669	5515
4670	5516
4671	5517
4672	5518
4673	5519
4674	5520
4675	5521
4676	5522
4677	5523
4678	5524
4679	5525
4680	5526
4681	5527
4682	5528
4683	5529
4684	5530
4685	5531
4686	5532
4687	5533
4688	5534
4689	5535
4690	5536
4691	5537
4692	5538
4693	5539
4694	5540
4695	5541
4696	5542
4697	5543
4698	5544
4699	5545
4700	5546
4701	5547
4702	5548
4703	5549
4704	5550
4705	5551
4706	5552
4707	5553
4708	5554
4709	5555
4710	5556
4711	5557
4712	5558
4713	5559
4714	5560
4715	5561
4716	5562
4717	5563
4718	5564
4719	5565
4720	5566
4721	5567
4722	5568
4723	5569
4724	5570
4725	5571
4726	5572
4727	5573
4728	5574
4729	5575
4730	5576
4731	5577
4732	5578
4733	5579
4734	5580
4735	5581
4736	5582
4737	5583
4738	5584
4739	5585
4740	5586
4741	5587
4742	5588
4743	5589
4744	5590
4745	5591
4746	5592
4747	5593
4748	5594
4749	5595
4750	5596
4751	5597
4752	5598
4753	5599
4754	5600
4755	5601
4756	5602
4757	5603
4758	5604
4759	5605
4760	5606
4761	5607
4762	5608
4763	5609
4764	5610
4765	5611
4766	5612
4767	5613
4768	5614
4769	5615
4770	5616
4771	5617
4772	5618
4773	5619
4774	5620
4775	5621
4776	5622
4777	5623
4778	5624
4779	5625
4780	5626
4781	5627
4782	5628
4783	5629
4784	5630
4785	5631
4786	5632
4787	5633
4788	5634
4789	5635
4790	5636
4791	5637
4792	5638
4793	5639
4794	5640
4795	5641
4796	5642
4797	5643
4798	5644
4799	5645
4800	5646
4801	5647
4802	5648
4803	5649
4804	5650
4805	5651
4806	5652
4807	5653
4808	5654
4809	5655
4810	5656
4811	5657
4812	5658
4813	5659
4814	5660
4815	5661
4816	5662
4817	5663
4818	5664
4819	5665
4820	5666
4821	5667
4822	5668
4823	5669
4824	5670
4825	5671
4826	5672
4827	5673
4828	5674
4829	5675
4830	5676
4831	5677
4832	5678
4833	5679
4834	5680
4835	5681
4836	5682
4837	5683
4838	5684
4839	5685
4840	5686
4841	5687
4842	5688
4843	5689
4844	5690
4845	5691
4846	5692
4847	5693
4848	5694
4849	5695
4850	5696
4851	5697
4852	5698
4853	5699
4854	5700
4855	5701
4856	5702
4857	5703
4858	5704
4859	5705
4860	5706
4861	5707
4862	5708
4863	5709
4864	5710
4865	5711
4866	5712
4867	5713
4868	5714
4869	5715
4870	5716
4871	5717
4872	5718
4873	5719
4874	5720
4875	5721
4876	5722
4877	5723
4878	5724
4879	5725
4880	5726
4881	5727
4882	5728
4883	5729
4884	5730
4885	5731
4886	5732
4887	5733
4888	5734
4889	5735
4890	5736
4891	5737
4892	5738
4893	5739
4894	5740
4895	5741
4896	5742
4897	5743
4898	5744
4899	5745
4900	5746
4901	5747
4902	5748
4903	5749
4904	5750
4905	5751
4906	5752
4907	5753
4908	5754
4909	5755
4910	5756
4911	5757
4912	5758
4913	5759
4914	5760
4915	5761
4916	5762
4917	5763
4918	5764
4919	5765
4920	5766
4921	5767
4922	5768
4923	5769
4924	5770
4925	5771
4926	5772
4927	5773
4928	5774
4929	5775
4930	5776
4931	5777
4932	5778
4933	5779
4934	5780
4935	5781
4936	5782
4937	5783
4938	5784
4939	5785
4940	5786
4941	5787
4942	5788
4943	5789
4944	5790
4945	5791
4946	5792
4947	5793
4948	5794
4949	5795
4950	5796
4951	5797
4952	5798
4953	5799
4954	5800
4955	5801
4956	5802
4957	5803
4958	5804
4959	5805
4960	5806
4961	5807
4962	5808
4963	5809
4964	5810
4965	5811
4966	5812
4967	5813
4968	5814
4969	5815
4970	5816
4971	5817
4972	5818
4973	5819
