gene,expression
MIR566,3.7402768
GNAT1,0.29145014
SLC38A3,0.38860017
GNAI2,218.34473
MIR5787,0.0
U73169.1,0.8257754
U73166.1,8.646355
SEMA3B-AS1,0.6800503
SEMA3B,8.452054
MIR6872,0.0
LSMEM2,4.0803022
IFRD2,37.35419
HYAL3,3.4974017
NAT6,6.411903
HYAL1,43.13462
HYAL2,424.74
TUSC2,45.56337
RASSF1,48.963623
RASSF1-AS1,1.6029757
ZMYND10-AS1,0.0
ZMYND10,1.1172255
NPRL2,15.738307
CYB561D2,17.195559
Z84492.1,0.0
TMEM115,36.431267
CACNA2D2,0.6314753
CYB561D2-1,1.4572507
RNA5SP131,0.0
C3orf18,3.3516765
HEMK1,9.180679
AC096920.2,0.04857502
CISH,8.40348
MAPKAPK3,8.597779
LINC02019,0.9715004
MIR4787,0.0
DOCK3,0.29145014
AC096920.1,0.0
AC126120.1,0.0
ZNF652P1,0.0
ST13P14,0.0
MANF,127.558014
RBM15B,17.244133
DCAF1,9.277829
RAD54L2,11.12368
RNU6ATAC29P,0.04857502
TEX264,75.29128
RNA5SP132,0.0
GRM2,0.8257754
IQCF6,0.0
IQCF4,0.0
IQCF3,0.0
IQCF2,0.0
RN7SL504P,0.0
IQCF5-AS1,0.0
IQCF5,0.0
IQCF1,0.2428751
RRP9,15.446858
PARP3,5.9747276
AC115284.2,0.4857502
GPR62,0.04857502
PCBP4,14.766807
AC115284.1,0.0
ABHD14B,38.568565
ABHD14A,19.23571
ABHD14A-ACY1,0.04857502
ACY1,0.8257754
RPL29,1194.7998
DUSP7,12.920956
POC1A,2.9145014
ALDOAP1,0.0
ALAS1,39.054317
AC097637.2,0.14572507
TLR9,0.04857502
AC097637.1,0.0
TWF2,46.72917
AC006252.1,0.04857502
PPM1M,6.120453
WDR82,42.114544
MIRLET7G,0.0
GLYCTK,10.783655
GLYCTK-AS1,0.0
MIR135A1,0.0
DNAH1,1.7487009
AC092045.1,0.4857502
BAP1,13.163831
PHF7,3.4974017
SEMA3G,47.6521
TNNC1,1.0200756
NISCH,22.05306
STAB1,47.943546
NT5DC2,14.183907
SMIM4,47.700672
PBRM1,32.78814
RNU6-856P,0.0
RNU6ATAC16P,0.0
GNL3,50.858047
SNORD19B,0.0
SNORD19,0.0
SNORD19-1,0.04857502
SNORD19B-1,0.0
SNORD19-2,0.0
SNORD69,0.0
GLT8D1,35.945515
SPCS1,209.30977
NEK4,6.509053
AC104446.1,0.0
AC006254.2,0.0
AC006254.3,0.0
ITIH1,0.09715004
ITIH3,5.100377
ITIH4,1.3115256
AC006254.1,0.0
ITIH4-AS1,0.0
MUSTN1,0.0
TMEM110-MUSTN1,0.0
TMEM110,2.088726
MIR8064,0.0
AC099667.1,0.0
SFMBT1,3.9345767
AC096887.1,0.14572507
AC096887.2,0.04857502
SERBP1P3,0.14572507
RFT1,9.229254
PRKCD,5.1489525
TKT,87.580765
DCP1A,36.52842
Y_RNA-146,14.183907
CACNA1D,0.6800503
SNORD38C,0.2428751
SNORA26-4,0.0
AC092035.1,0.19430009
SNORD63,0.0
AC012467.1,0.0
CHDH,0.77720034
IL17RB,0.09715004
AC012467.2,1.1172255
ACTR8,10.589355
SELENOK,209.0669
CABYRP1,0.0
CACNA2D3,0.14572507
RPS15P5,10.006454
ESRG,0.0
CACNA2D3-AS1,0.0
LRTM1,0.53432524
AC092059.1,0.0
LINC02017,0.0
LINC02030,0.0
AC121764.2,0.0
AC121764.3,0.0
WNT5A,3.1573765
WNT5A-AS1,0.29145014
AC121764.1,0.0
ERC2,0.04857502
AC025572.1,0.0
ERC2-IT1,0.04857502
MIR3938,0.0
RN7SKP45,0.0
RNA5SP133,0.0
CCDC66,22.684534
FAM208A,20.935835
ARHGEF3,28.173513
ARHGEF3-AS1,0.0
SPATA12,0.2428751
AC097358.2,0.19430009
IL17RD,2.4773262
AC097358.1,0.4371752
HESX1,1.5058258
APPL1,49.546524
ASB14,0.29145014
DNAH12,0.09715004
Y_RNA-147,0.0
RNU6-1181P,0.0
RNF7P1,0.04857502
AC092418.1,0.53432524
RNU6-108P,0.0
RNU6-483P,0.0
PDE12,14.475357
ARF4,206.05525
ARF4-AS1,4.031727
RNU6ATAC26P,0.04857502
DENND6A,12.775231
DENND6A-AS1,0.2428751
AC114480.1,1.0686505
SLMAP,24.676111
AC099777.1,0.0
PPIAP16,0.9715004
FLNB,47.166348
FLNB-AS1,0.14572507
AC137936.1,0.04857502
AC137936.2,0.19430009
DNASE1L3,6.897653
ABHD6,4.6632023
RPP14,8.209179
HTD2,0.09715004
AC098479.1,0.14572507
PXK,15.446858
AC135507.2,0.19430009
PDHB,78.06006
AC135507.1,0.2428751
AC116036.2,0.77720034
KCTD6,13.649581
ACOX2,3.5945516
AC116036.1,0.0
FAM107A,106.039276
AC119424.1,0.0
FAM3D-AS1,0.34002516
FAM3D,27.542038
C3orf67,0.9715004
C3orf67-AS1,0.04857502
AC114400.1,0.0
AC138057.1,0.0
AC126121.2,0.0
AC126121.1,0.0
Metazoa_SRP-30,0.04857502
FHIT,6.946228
AC104164.3,0.0
MIR548BB,0.0
AC104164.2,0.14572507
AC104164.1,0.04857502
AC104164.4,0.04857502
U3-9,0.0
PTPRG,44.640446
Y_RNA-148,1.9915761
AC096919.1,221.21065
RNU2-10P,0.0
AC104849.1,0.2428751
PTPRG-AS1,0.53432524
C3orf14,19.430008
FEZF2,0.0
CADPS,0.04857502
AC012519.1,0.0
RN7SL863P,0.0
RNU6-139P,0.0
AC096915.1,0.0
LINC00698,0.0
KRT8P35,0.0
UBL5P3,0.04857502
SYNPR,0.0
SYNPR-AS1,0.0
RNA5SP134,0.0
SNTN,0.0
AC104162.1,0.14572507
C3orf49,0.09715004
THOC7,76.55424
THOC7-AS1,0.0
ATXN7,18.847109
AC012557.3,0.5829003
PSMD6-AS2,0.9229254
AC012557.1,0.09715004
PSMD6,74.17406
PSMD6-AS1,0.8743504
AC012557.2,0.4371752
PRICKLE2-AS1,2.4773262
U3-10,0.0
LINC00994,0.04857502
PRICKLE2,8.063454
PRICKLE2-AS1-1,0.0
PRICKLE2-AS2,0.04857502
PRDX3P4,0.0
PRICKLE2-AS3,0.0
AC096888.1,0.0
RNU6-739P,0.0
ADAMTS9,149.61107
ADAMTS9-AS1,0.04857502
ADAMTS9-AS2,6.606203
LINC02040,0.0
MAGI1,92.00109
AC121493.1,0.2428751
ILF2P1,0.0
RPL17P17,0.0
MAGI1-IT1,1.8458508
MAGI1-AS1,0.04857502
Y_RNA-149,0.9715004
AC106827.1,0.0
SLC25A26,23.510311
RNU6-787P,0.0
RN7SL482P,0.0
LRIG1,5.6832776
AC104440.1,0.0
RPL21P41,0.29145014
KBTBD8,2.380176
MIR4272,0.0
AC114401.1,0.0
SUCLG2,46.82632
NDUFB4P1,0.09715004
SUCLG2-AS1,1.0686505
FAM19A1,0.4371752
COPS8P2,0.19430009
AC107626.1,0.04857502
AC096922.1,0.0
PSMC1P1,0.5829003
FAM19A4,0.0
RNA5SP135,0.0
EOGT,25.161861
AC109587.1,0.72862536
TMF1,42.94032
MIR3136,0.0
UBA3,32.545265
ARL6IP5,143.15059
LMOD3,4.031727
FRMD4B,45.223347
RBM43P1,0.0
AC099328.1,0.0
AC099328.2,0.0
AC104445.1,0.0
MITF,7.189103
RN7SL418P,0.0
SAMMSON,0.14572507
AC139700.1,0.04857502
UQCRHP4,0.0
MDFIC2,0.0
COX6CP6,0.0
HMGB1P36,0.0
RNU6-281P,0.0
FOXP1,145.33647
AC138058.1,1.6515508
FOXP1-AS1,0.0
MIR1284,0.0
AC097634.2,0.0
FOXP1-IT1,3.2545266
AC097634.3,0.19430009
AC097634.1,2.3316011
EIF4E3,12.532356
GPR27,0.8743504
PROK2,0.0
RN7SL271P,0.0
UBE2Q2P9,0.0
LINC00877,0.14572507
AC105265.3,0.0
AC105265.4,0.0
AC105265.1,0.0
AC105265.2,0.0
LINC00870,0.0
AC112219.2,0.04857502
AC112219.1,0.0
AC134508.1,0.0
RYBP,38.17997
AC104435.2,0.0
RNU1-62P,0.0
AC104435.1,0.0
RNA5SP136,0.0
SHQ1,8.500628
AC134050.1,0.04857502
AC114876.1,0.2428751
LAPTM4BP2,0.0
GXYLT2,0.2428751
Metazoa_SRP-31,0.0
FTH1P23,0.6800503
PPP4R2,49.4008
RNU7-19P,0.04857502
EBLN2,3.1573765
RNU6-557P,0.04857502
RNU2-64P,0.0
CCDC75P1,0.14572507
RNU6-1270P,0.0
PDZRN3,4.711777
RNU7-119P,0.09715004
PDZRN3-AS1,0.0
AC117489.1,0.19430009
AC108725.1,0.0
LINC02005,0.04857502
Metazoa_SRP-32,0.0
LINC02047,0.0
AC016930.1,0.0
AKR1B1P2,0.0
CNTN3,0.04857502
NIPA2P2,0.0
RN7SL294P,0.0
MIR4444-2,0.14572507
HNRNPA3P6,2.4773262
MYLKP1,0.0
AC131233.1,0.0
OR7E22P,0.04857502
AC139453.1,0.04857502
AC139453.3,0.0
LSP1P2,0.0
AC139453.2,0.0
ALG1L6P,0.0
FAM86DP,5.4404025
LINC02018,1.1172255
ENPP7P2,0.0
SNRPCP10,0.0
AC133041.1,0.14572507
RPS3AP15,0.04857502
AC108724.1,0.0
OR7E121P,0.0
UNC93B3,0.0
RPL23AP49,2.137301
AC108724.2,0.0
CLUHP10,0.0
MIR1324,0.0
AGGF1P3,0.0
RARRES2P1,0.0
FRG2C,0.0
DUX4L26,0.0
LINC00960,0.9715004
ZNF717,5.0518026
MIR4273,0.0
ROBO2,0.2428751
Y_RNA-150,0.0
AC026877.1,0.09715004
RNU6-386P,0.0
VDAC1P7,0.0
RNU6-217P,0.0
LINC02077,0.0
AC117462.1,0.0
RN7SL647P,0.0
RN7SKP61,0.0
AC108752.1,0.0
MRPS17P3,0.0
ROBO1,29.77649
AC055731.1,0.0
RN7SL751P,0.72862536
MIR3923,0.0
HMGB1P38,0.0
OSBPL9P1,0.0
HNRNPA3P8,0.0
AC108740.1,0.0
AC068756.1,0.0
LINC02050,0.04857502
LINC02027,0.0
AC099542.2,0.0
AC099542.1,0.0
AC107302.1,0.0
GBE1,24.336086
RNU2-28P,0.0
SETP6,0.0
AC017015.1,0.0
AC017015.2,0.0
AC129807.1,0.0
LINC02008,0.0
RPL7AP23,0.0
CYP51A1P1,0.04857502
SRRM1P2,0.0
LINC00971,0.19430009
AC117482.1,0.0
LINC02025,0.0
CADM2,0.6800503
MIR5688,0.0
CADM2-AS2,0.0
CADM2-AS1,0.0
THAP12P2,0.0
snoZ40,0.0
RNU6-1129P,0.0
AC108733.1,0.0
RN7SKP284,0.0
LINC02070,0.0
AC108706.1,0.0
VGLL3,0.6800503
PPATP1,0.0
LINC00506,0.0
MIR4795,0.0
CHMP2B,66.79066
POU1F1,0.0
KRT8P25,0.0
APOOP2,0.0
PSMC1P6,0.0
AC117513.1,0.04857502
RNU6-873P,0.0
RNU6ATAC6P,0.09715004
HTR1F,2.9630764
CGGBP1,65.479126
ZNF654,13.6010065
CBX5P1,0.14572507
C3orf38,19.72146
ABCF2P1,0.0
AC108750.1,0.0
Y_RNA-151,0.0
NDUFA5P5,0.0
ICE2P2,0.0
GAPDHP50,0.0
EPHA3,5.0518026
MTCO2P6,0.0
MTCO1P6,0.0
U3-11,0.0
RNU6-712P,0.0
PROS2P,0.0
HSPE1P19,0.04857502
Clostridiales-1,0.0
ABBA01000935.2,0.0
RNU6-488P,0.0
PROS1,51.5381
Y_RNA-152,0.0
RNU6-511P,0.0
ARL13B,27.882063
HMGN1P7,0.0
STX19,0.04857502
DHFR2,4.468902
NSUN3,9.6664295
RBBP4P2,0.04857502
ARMC10P1,0.04857502
AC140059.1,0.0
WDR82P1,0.04857502
LINC00879,0.0
RPS18P6,0.04857502
MTHFD2P1,0.09715004
AC107304.1,0.0
HNRNPKP4,0.4371752
MIR8060,0.0
AC107015.1,0.0
RNU6-1094P,0.0
MTRNR2L12,4.9546523
RPL18AP8,0.14572507
RCC2P5,0.0
CDV3P1,0.0
EPHA6,0.0
AC117470.1,0.0
AC110491.1,0.0
ARL6,9.277829
AC110491.3,0.2428751
CRYBG3,44.008972
AC110491.2,0.0
RIOX2,28.027788
GABRR3,0.0
OR5BM1P,0.0
OR5AC1,0.0
OR5AC2,0.0
AC117460.1,0.0
OR5AC4P,0.0
POU5F1P7,0.0
OR5H1,0.0
OR5H14,0.34002516
OR5H15,0.0
OR5H5P,0.0
OR5H3P,0.0
OR5H4P,0.0
AC117473.1,0.0
OR5H7P,0.0
OR5H6,0.0
OR5H2,0.0
OR5H8,0.0
OR5K4,0.0
OR5K3,0.0
UBFD1P1,0.0
OR5K1,0.0
OR5K2,0.0
CLDND1,63.001804
CPOX,6.557628
AC021660.2,0.0
RPL38P4,0.4857502
GPR15,0.0
AC021660.1,0.0
WWP1P1,0.04857502
ST3GAL6-AS1,0.53432524
ST3GAL6,7.2862535
PDLIM1P4,0.09715004
DCBLD2,3.9345767
RNU6-26P,0.0
AC091212.1,0.09715004
RNU6-1263P,0.04857502
LINC00973,0.0
U7-1,0.0
ACTG1P13,0.0
AC107297.1,0.0
AC078828.1,0.0
AC107029.1,0.0
AC107029.2,0.0
COL8A1,1.4086757
AC069222.1,0.0
CMSS1,39.44292
FILIP1L,66.93638
MIR3921,0.0
TMEM30CP,0.14572507
DUSP12P1,0.0
VTI1BP1,0.04857502
TBC1D23,23.316011
NIT2,20.49866
TOMM70,15.349708
LNP1,1.3601006
TMEM45A,14.621081
ADGRG7,0.0
SNORA31-3,0.0
GMFBP1,0.0
TFG,92.58399
ABI3BP,5.780428
AC080014.1,0.14572507
RNU6-865P,0.0
ACTR3P3,0.0
IMPG2,3.0116515
SENP7,21.421585
ZNF90P1,0.0
AC110994.1,0.0
AC110994.2,5.829003
Y_RNA-153,0.0
FAM172BP,0.0
TRMT10C,42.746017
PCNP,130.08391
AC073861.1,500.95422
AC084198.1,0.53432524
RNU6-1256P,0.0
Y_RNA-154,0.0
Y_RNA-155,0.0
ZBTB11,20.741533
RNY1P12,1.3601006
ZBTB11-AS1,4.760352
RPL24,1056.5553
PDCL3P4,0.77720034
CEP97,4.614627
NXPE3,13.260982
AC020651.1,0.04857502
NFKBIZ,181.96204
LINC02085,0.0
Y_RNA-156,0.09715004
AC106712.1,0.0
ZPLD1,0.0
AC108748.1,0.0
RNU6-461P,0.0
RNU1-43P,0.0
NDUFA4P2,0.19430009
MIR548AB,0.0
AC046144.1,0.04857502
TUBBP11,0.0
RAP1BP2,0.0
AC091804.1,0.0
ALCAM,4.3231773
CBLB,21.324434
AC079382.1,0.0
Y_RNA-157,0.0
Y_RNA-158,0.0
LINC00882,1.0686505
FCF1P3,0.0
MTND4P16,0.0
MTND4LP3,0.0
MTND3P6,0.0
MTCO3P35,0.0
MTATP6P22,0.0
MTND5P16,0.0
MTND6P6,0.0
MTCO1P35,0.0
MTND1P16,0.0
MTND2P14,0.0
RNU6-1308P,0.04857502
AC074043.1,0.09715004
DUBR,1.3115256
AC063944.1,0.09715004
AC063944.2,0.0
AC063944.3,0.0
CCDC54,0.0
LINC01990,0.09715004
BBX,70.87096
LINC00635,0.0
LINC00636,0.2428751
AC012020.1,0.0
CD47,93.99267
LINC01215,0.09715004
IFT57,40.705868
HHLA2,0.04857502
HNRNPA1P17,0.0
MYH15,0.0
AC069499.1,0.0
KIAA1524,2.2830262
SNORA70-2,0.0
AC069499.2,0.0
DZIP3,9.423554
AC092185.1,0.0
RETNLB,0.0
TRAT1,0.04857502
GUCA1C,0.0
MORC1,0.0
U3-12,0.0
MORC1-AS1,0.0
C3orf85,0.0
AC063923.2,0.0
LINC00488,0.0
RNU6-1236P,0.0
AC063923.1,0.0
DPPA2,0.0
Metazoa_SRP-33,0.04857502
DPPA4,0.0
AC124945.1,0.0
AC092905.1,0.0
H3F3AP3,0.0
LINC01205,0.0
PPIAP15,0.0
MIR4445,0.0
AC078980.1,0.0
DIMT1P1,0.0
AC068781.1,0.0
AC078918.1,0.0
AC117430.1,0.0
RNU6ATAC15P,0.0
RPSAP29,0.19430009
Y_RNA-159,0.0
AC117402.1,0.04857502
NECTIN3-AS1,0.29145014
NECTIN3,6.849078
CD96,0.14572507
AC092916.1,0.0
ATP6V0CP2,0.0
AC092916.2,0.0
ZBED2,0.0
AC055748.1,0.04857502
PLCXD2,0.2428751
PLCXD2-AS1,0.0
PHLDB2,34.58542
ABHD10,10.880805
TAGLN3,0.19430009
RFKP2,0.0
TMPRSS7,0.09715004
C3orf52,0.38860017
MIR567,0.0
GCSAM,0.0
AC128688.2,0.09715004
SLC9C1,0.14572507
AC128688.1,0.0
AC112487.1,0.04857502
AC112487.2,0.0
CD200,56.7842
AC092894.1,0.0
BTLA,0.04857502
OR7E100P,0.0
AC092692.1,0.0
ATG3,65.5277
SLC35A5,17.389858
CCDC80,29.970789
AC048334.1,0.0
LINC02042,0.04857502
AC092892.1,0.0
CD200R1L,0.0
CD200R1,0.04857502
AC074044.1,0.09715004
GTPBP8,15.592583
NEPRO,12.678081
AC078785.1,0.19430009
AC078785.3,0.0
AC078785.2,0.0
LINC02044,0.14572507
BOC,1.7487009
CFAP44,2.380176
AC026348.1,0.04857502
CFAP44-AS1,0.0
MIR8076,0.0
SPICE1,4.5660524
SIDT1,0.14572507
SIDT1-AS1,0.2428751
MIR4446,0.0
RN7SL767P,0.0
USF3,10.929379
NAA50,40.12297
AC108693.1,5.6832776
AC108693.2,0.0
ATP6V1A,26.521963
GRAMD1C,5.2946777
AC079944.1,0.04857502
AC079944.2,0.04857502
VPS26AP1,0.14572507
AC128687.2,0.53432524
ZDHHC23,2.7202013
CCDC191,5.2946777
AC128687.1,0.0
QTRT2,15.106832
AC092896.1,0.0
DRD3,0.0
AC093010.2,0.0
AC093010.1,0.0
ZNF80,0.09715004
TIGIT,0.04857502
AC093010.3,0.0
ZBTB20,112.4026
MIR568,0.0
ZBTB20-AS1,0.0
ZBTB20-AS5,0.04857502
ZBTB20-AS2,1.2629507
MIR4796,0.0
ZBTB20-AS3,0.38860017
YBX1P3,0.0
ZBTB20-AS4,0.53432524
AC046136.1,0.04857502
EIF4E2P2,0.04857502
GAP43,0.34002516
AC092468.1,0.0
LSAMP,1.6515508
RN7SL815P,0.0
LSAMP-AS1,0.0
LINC00903,0.0
RN7SL582P,0.0
BZW1P2,2.185876
TUSC7,0.0
TUSC7-1,0.0
MIR4447,0.0
LINC00901,0.0
LINC00901-1,0.0
RNU5E-8P,0.0
PTMAP8,3.5945516
RNU6-1200P,0.0
AC092691.1,0.0
AC092691.2,0.0
LINC02024,0.0
AC092691.3,0.0
AC068633.1,0.0
IGSF11,0.2428751
IGSF11-AS1,0.0
C3orf30,0.0
AC083800.1,0.0
UPK1B,0.04857502
B4GALT4,10.783655
B4GALT4-AS1,0.0
ARHGAP31,33.66249
RPS26P21,9.812155
ARHGAP31-AS1,0.04857502
RNU6-1127P,0.09715004
TMEM39A,14.863956
POGLUT1,21.032986
AC073352.1,1.2143755
TIMMDC1,127.02368
CD80,0.14572507
AC073352.2,1.3115256
ADPRH,12.580931
PLA1A,95.692795
RPL10P7,0.9229254
POPDC2,6.849078
COX17,239.86346
MAATS1,0.77720034
AC069444.1,0.0
NR1I2,0.0
PHBP8,0.0
GSK3B,31.185165
AC092910.1,0.0
AC092910.2,0.0
AC092910.3,3.0116515
RN7SL762P,0.0
RN7SL397P,0.0
GPR156,0.0
Y_RNA-160,0.0
AC063952.2,0.09715004
LRRC58,14.5239315
AC063952.1,0.0
AC063952.4,0.0
AC063952.3,0.0
FSTL1,144.99644
MIR198,0.0
AC126182.1,0.0
AC126182.2,0.0
NDUFB4,284.6982
HGD,0.0
RABL3,17.77846
MTCO1P29,0.0
MTCO2P29,0.0
GTF2E1,7.723429
NAP1L1P3,1.3601006
LINC02049,0.0
STXBP5L,0.0
AC072026.1,0.0
MIR5682,0.0
AC078857.1,0.0
AC079841.1,0.0
POLQ,0.34002516
RPL7AP11,4.9546523
ARGFX,0.0
FBXO40,0.0
HCLS1,16.272633
RN7SL172P,0.09715004
RNU4-62P,0.6800503
GOLGB1,51.780975
IQCB1,13.989607
EAF2,4.711777
SLC15A2,0.38860017
ILDR1,0.09715004
Y_RNA-161,0.0
CD86,0.04857502
CASR,0.0
HNRNPA1P23,0.0
CSTA,0.34002516
CCDC58,10.443629
FAM162A,58.970078
WDR5B,4.0803022
AC083798.2,1.4086757
AC083798.1,0.0
KPNA1,22.004486
AC096861.1,0.0
PARP9,52.169575
DTX3L,26.084787
PARP15,1.1658006
EIF4BP8,0.04857502
PARP14,111.67398
HSPBAP1,7.3834033
DIRC2,3.8860016
LINC02035,1.5058258
SEMA5B,2.5744762
PDIA5,29.87364
MIR7110,0.0
SEC22A,17.389858
AC112503.2,0.0
ADCY5,4.8089275
AC112503.1,0.19430009
HACD2,17.77846
MYLK-AS1,0.77720034
MYLK,169.62398
MYLK-AS2,0.04857502
AC020634.1,0.14572507
SNORA5,0.0
CCDC14,25.744762
ROPN1,0.0
KALRN,11.366555
MIR5002,0.0
RPL7P15,0.04857502
MIR6083,0.0
RNU6-143P,0.09715004
AC022336.2,0.0
UMPS,19.575735
MIR544B,0.0
AC022336.1,0.0
ITGB5,20.255783
ITGB5-AS1,0.0
AC022336.3,0.04857502
7SK-3,0.0
ENO1P3,0.04857502
MUC13,0.14572507
HEG1,192.25993
RNA5SP137,0.0
SLC12A8,10.443629
RNU6-230P,0.4371752
MIR5092,0.04857502
ZNF148,40.99732
DUTP1,0.0
AC108688.1,0.0
RNU6-232P,0.0
SNX4,33.273888
Y_RNA-162,0.0
Y_RNA-163,0.77720034
OSBPL11,13.649581
AF186996.7,0.0
AF186996.6,0.0
AF186996.3,0.0
AF186996.8,0.04857502
AF186996.2,0.0
AF186996.5,0.0
AF186996.1,0.0
AF186996.4,0.0
AC092902.5,0.09715004
AC092902.6,0.0
AC092902.3,0.0
AC092902.1,0.0
MIR548I1,0.0
RPS3AP14,0.04857502
SNRPCP11,0.0
AC092902.2,2.185876
ENPP7P4,0.04857502
AC092903.2,0.4857502
FAM86JP,0.6800503
ALG1L,0.09715004
AC092903.1,0.0
ROPN1B,0.19430009
SLC41A3,34.099667
AC117422.1,0.0
AC079848.1,0.0
ALDH1L1,0.29145014
ALDH1L1-AS1,0.0
RNU1-30P,0.0
ALDH1L1-AS2,0.0
AC016924.1,0.04857502
AC063919.1,0.0
KLF15,0.09715004
CCDC37-AS1,0.0
CFAP100,0.0
AC073439.1,0.04857502
ZXDC,4.517477
UROC1,0.0
CHST13,0.0
C3orf22,0.0
RNA5SP138,0.0
TXNRD3NB,0.0
TXNRD3NB-1,0.0
TXNRD3,2.137301
AC024558.1,0.0
NUP210P1,0.0
AC078867.1,0.0
CHCHD6,8.40348
RCC2P4,0.0
AC011199.1,0.04857502
PLXNA1,4.517477
C3orf56,0.0
Y_RNA-164,0.0
AC112482.1,0.0
RNU6-1047P,0.0
AC133681.1,0.0
LINC02016,0.0
LINC01471,0.04857502
AC016968.1,0.0
LINC02034,0.0
AC084035.1,0.19430009
TPRA1,32.253815
MIR6825,0.0
MIR7976,0.04857502
MCM2,2.9630764
PODXL2,2.0401511
ABTB1,41.483067
MGLL,145.14217
KBTBD12,0.72862536
RNA5SP139,0.0
SEC61A1,48.137848
RUVBL1,52.169575
RNU2-37P,0.04857502
RUVBL1-AS1,0.0
RNU6-823P,0.0
EEFSEC,9.763579
DNAJB8,0.0
DNAJB8-AS1,0.0
GATA2,70.9681
GATA2-AS1,16.612658
TMED10P2,0.04857502
LINC01565,0.0
RPN1,83.84049
Metazoa_SRP-34,0.14572507
POU5F1P6,0.19430009
SNORA24,0.0
RAB7A,196.82599
MARK2P8,0.04857502
FTH1P4,0.19430009
RN7SL698P,2.9145014
AC023598.1,0.14572507
MARK2P17,0.0
MARK3P3,0.0
MARK2P6,0.0
AC112484.4,0.09715004
AC112484.2,0.04857502
AC112484.3,0.0
ACAD9,16.078333
KIAA1257,1.9430008
AC112484.1,0.09715004
AC112484.5,0.14572507
EFCC1,9.326405
AC108673.1,0.0
GP9,0.2428751
RAB43,0.19430009
ISY1-RAB43,0.0
AC108673.2,2.3316011
ISY1,32.448116
AC108673.3,1.8458508
CNBP,256.13608
RPS27P12,0.0
COPG1,33.37104
MIR6826,0.0
HMCES,32.20524
H1FX,72.32821
H1FX-AS1,3.3516765
NUP210P3,0.0
AC137695.1,0.4371752
AC137695.2,0.0
AL449212.1,0.0
RPL32P3,13.795306
SNORA7B,0.2428751
EFCAB12,0.29145014
MBD4,31.23374
IFT122,5.829003
RHO,0.0
H1FOO,0.04857502
PLXND1,92.43827
RN7SL752P,0.0
AC023162.1,0.09715004
TMCC1,11.172255
RNY3P13,0.09715004
U6-7,0.0
AC083799.1,2.7202013
TMCC1-AS1,1.2629507
AC083906.3,0.0
TRH,0.0
AC083906.1,0.04857502
AC083906.6,0.0
AC083906.2,0.0
OR7E129P,0.0
AC083906.4,0.0
AC083906.5,0.0
ALG1L2,1.7001258
LINC02014,0.0
FAM86HP,0.14572507
LINC02021,0.4857502
ENPP7P3,0.0
SNRPCP8,0.0
COL6A4P2,0.04857502
AC093004.1,0.0
COL6A5,0.0
COL6A6,0.0
PIK3R4,9.034954
RN7SKP212,0.0
GSTO3P,1.4086757
ATP2C1,27.833488
AC055733.4,0.0
AC055733.2,0.0
Y_RNA-165,0.0
AC055733.1,0.09715004
AC055733.3,0.0
ASTE1,7.2376785
NEK11,2.088726
AC116424.1,0.0
RNU6-726P,0.0
AC010210.1,0.0
NUDT16P1,0.2428751
NUDT16,30.019363
AC107027.3,0.19430009
MRPL3,32.739563
SNORA58-1,0.0
AC107027.1,0.29145014
BCL2L12P1,0.0
CPNE4,0.0
AC107027.2,0.0
MIR5704,0.0
AC117409.1,0.04857502
RPL7P16,0.04857502
ACPP,0.0
AC020633.1,0.09715004
NIP7P2,0.04857502
DNAJC13,11.172255
ACAD11,0.14572507
NPHP3-ACAD11,0.0
ACKR4,3.2545266
HSPA8P19,0.0
UBA5,25.259012
NPHP3,18.021334
NPHP3-AS1,0.19430009
AC079942.1,0.0
TMEM108,3.7402768
TMEM108-AS1,0.0
BFSP2,0.0
AC055753.1,0.0
BFSP2-AS1,0.0
AC022296.1,0.0
AC022296.3,0.0
AC022296.2,0.0
SNORA33,0.0
CDV3,50.27515
TOPBP1,10.297905
TFP1,0.29145014
RNU6-678P,0.0
RNA5SP140,0.0
TF,0.38860017
AC080128.1,0.0
SRPRB,36.479843
AC080128.2,1.8944259
RAB6B,3.0116515
C3orf36,2.3316011
SLCO2A1,246.37251
LINC02000,0.0
RYK,22.198784
HMGB3P14,0.0
LINC02004,0.2428751
AC010207.1,0.5829003
RPL39P5,1.6515508
AMOTL2,32.69099
MIR6827,0.0
HMGN1P9,0.0
HMGB3P13,0.0
MIR4788,0.0
ANAPC13,53.529675
CEP63,20.012909
AC026117.1,0.0
EPHB1,1.9915761
KY,0.0
RNU6-1174P,0.0
RNA5SP141,0.0
AC128689.1,0.0
AC092989.1,0.04857502
NDUFS6P1,0.0
PPP2R3A,5.0518026
AC072039.1,0.0
AC072039.2,0.19430009
MSL2,15.544006
TDGF1P6,0.0
AC092991.1,0.04857502
PCCB,9.520704
STAG1,28.562113
RNU6-1284P,0.34002516
HMGN1P10,0.0
RNU6-789P,0.09715004
AC117382.1,6.849078
AC117382.2,0.19430009
AC096992.1,0.04857502
SLC35G2,38.714294
AC096992.2,0.6800503
NCK1-AS1,3.4974017
NCK1,88.55227
RAD51AP1P1,0.0
IL20RB,1.2629507
IL20RB-AS1,0.0
RNA5SP142,0.0
AC117440.1,0.04857502
NPM1P17,0.0
SOX14,0.0
LINC01210,0.0
AC007159.1,0.0
HSPA8P9,0.04857502
CLDN18,0.0
