gene,expression
CAMK2N2,0.07862852
PSMD2,20.993813
EIF4G1,20.836555
SNORD66,0.0
FAM131A,2.9878836
CLCN2,1.5725703
POLR2H,18.949472
THPO,0.0
CHRD,2.3588555
LINC02054,0.0
AC128714.1,0.0
LINC01839,0.0
LINC01840,0.07862852
EPHB3,0.78628516
MAGEF1,15.647074
AC107294.2,0.07862852
AC107294.3,0.0
AC107294.1,0.0
LINC02069,0.0
VPS8,3.7741687
C3orf70,1.5725703
EHHADH-AS1,0.0
EHHADH,0.7076567
EIF2S2P2,0.07862852
MIR5588,0.0
MAP3K13,20.836555
RPL4P4,9.828565
TMEM41A,5.6612535
LIPH,0.0
SENP2,5.81851
AC133473.1,0.07862852
IGF2BP2,3.3810263
IGF2BP2-AS1,0.0
MIR548AQ,0.0
TRA2B,131.86003
NMRAL2P,0.0
ETV5,5.1108537
Metazoa_SRP-35,0.23588555
ETV5-AS1,0.0
DGKG,0.07862852
LINC02020,0.0
LINC02052,0.0
LINC02051,0.0
CRYGS,0.31451407
TBCCD1,2.280227
DNAJB11,39.7074
AC068631.1,0.31451407
AC068631.2,0.0
AC068631.3,15.568446
AHSG,0.0
Metazoa_SRP-36,0.0
FETUB,0.0
HRG,0.0
AC109780.1,0.0
AC109780.2,0.0
KNG1,0.0
PSMD10P2,0.0
RNU6-1105P,0.0
GPS2P2,0.0
AC112907.3,0.23588555
EIF4A2,224.56305
SNORD2,0.0
SNORA63-3,0.0
MIR1248,0.0
SNORA81-1,0.0
SNORA63-4,0.0
SNORA4-2,0.0
RFC4,3.7741687
AC112907.1,0.07862852
LINC02043,0.23588555
AC112907.2,0.0
ADIPOQ,0.0
ADIPOQ-AS1,0.07862852
RPS20P14,29.721579
AC007690.1,0.0
ST6GAL1,11.558392
RPL39L,8.334623
AC007920.1,0.0
RTP1,0.0
MASP1,1.1007993
AC007920.2,0.15725704
RTP4,4.0100546
AC068299.1,0.0
snoU13-8,0.0
LINC02041,0.0
SST,0.0
RTP2,0.0
AC072022.2,0.0
BCL6,11.322507
AC072022.1,0.31451407
AC108681.1,0.0
AC068295.1,0.0
LINC01991,0.0
AC092941.1,0.0
AC092941.2,0.0
AC022498.1,0.0
LPP-AS2,0.55039966
LPP,22.80227
FLJ42393,0.31451407
LPP-AS1,0.0
MIR28,0.0
TPRG1-AS1,0.07862852
TPRG1,0.15725704
AC009319.1,0.0
TPRG1-AS2,0.0
TP63,0.0
AC078809.1,0.0
MIR944,0.0
P3H2,0.23588555
MTAPP2,0.0
P3H2-AS1,0.07862852
RNU6-1109P,0.0
NMNAT1P3,0.0
CLDN1,0.07862852
CLDN16,0.07862852
TMEM207,0.0
IL1RAP,0.9435422
GCNT1P3,0.0
RN7SKP296,0.0
AC108747.1,0.0
LINC02013,0.0
CCT6P4,0.0
AC092952.1,0.0
GMNC,0.0
OSTN,0.0
OSTN-AS1,2.437484
UTS2B,0.55039966
CCDC50,24.296213
AC073365.1,0.0
PYDC2,0.0
Y_RNA-176,0.0
AC026320.2,0.0
AC026320.1,0.0
RN7SKP222,0.0
FGF12,0.55039966
FGF12-AS1,0.0
FGF12-AS2,0.0
FGF12-AS3,0.0
snoU13-9,0.0
RNU1-20P,0.0
MB21D2,3.4596548
AC092966.1,0.0
VEZF1P1,0.0
HRASLS,0.0
ATP13A5,0.0
ATP13A5-AS1,0.0
ATP13A4,0.0
ATP13A4-AS1,0.0
AC048351.1,0.07862852
OPA1,5.582625
OPA1-AS1,0.0
Y_RNA-177,0.0
RN7SL447P,0.0
AC069421.1,0.0
LINC02038,0.0
LINC02026,0.0
AC024559.1,0.0
DPPA2P3,0.0
LINC02028,0.0
AC024559.2,0.0
AC080129.1,0.0
AC080129.2,0.0
HES1,231.63962
RN7SL215P,0.0
LINC02036,0.0
LINC02037,0.0
LINC02048,0.0
LINC00887,0.15725704
CPN2,0.07862852
LRRC15,0.23588555
GP5,0.0
ATP13A3,10.61485
AC108676.2,0.0
LINC00884,0.39314258
AC108676.1,0.07862852
RNU6-1101P,0.0
RPL23AP93,0.0
TMEM44-AS1,1.5725703
TMEM44,2.12297
AC046143.1,0.4717711
AC046143.2,0.0
LSG1,3.538283
FAM43A,12.816448
AC106706.1,0.0
LINC01968,0.07862852
AC090505.1,0.0
LINC01972,0.0
AC090505.2,0.0
XXYLT1,2.12297
XXYLT1-AS1,0.0
MIR3137,0.0
RN7SL36P,0.0
XXYLT1-AS2,0.23588555
RNU6-25P,0.0
ACAP2,15.725703
ACAP2-IT1,0.0
AC090018.1,0.0
Y_RNA-178,0.07862852
PPP1R2,57.005676
RNU6ATAC24P,0.23588555
AC069213.1,0.15725704
RN7SL73P,0.15725704
AC069213.3,29.013924
AC069213.2,0.0
APOD,15.647074
MUC20P1,0.0
AC233280.19,0.07862852
AC233280.2,0.0
AC233280.1,0.8649137
LINC00969,16.118845
SDHAP2,0.0
MIR570,0.23588555
AC233280.20,0.0
MUC20,0.7076567
MUC4,0.0
LINC01983,0.0
KIF3AP1,0.0
TNK2,5.3467393
MIR6829,0.0
TNK2-AS1,0.4717711
AC124944.1,0.31451407
AC124944.3,0.62902814
RNU2-11P,0.15725704
AC124944.2,0.0
SDHAP1,1.1794277
AC024937.2,0.0
TFRC,9.671308
AC024937.1,0.0
RNU7-18P,8.334623
LINC00885,0.15725704
ZDHHC19,0.0
Y_RNA-179,0.0
SLC51A,0.7076567
PCYT1A,5.6612535
AC069257.3,0.0
AC069257.1,0.0
TCTEX1D2,2.7519982
AC069257.2,0.0
TM4SF19-TCTEX1D2,0.0
TM4SF19-AS1,0.15725704
TM4SF19,0.0
RNU6-910P,0.0
UBXN7,4.874968
RNU6-1279P,0.0
RN7SL434P,0.0
RN7SL738P,0.07862852
AC083822.1,0.0
UBXN7-AS1,0.0
AC117490.1,0.0
RNF168,9.5140505
AC117490.2,0.07862852
SMCO1,0.0
AC092933.1,0.15725704
RPS29P3,5.032225
WDR53,1.4939418
FBXO45,1.3366848
LINC01063,0.62902814
NRROS,4.4031973
PIGX,13.288219
CEP19,3.066512
RNU6-646P,0.0
PAK2,13.445477
RNU4-89P,0.0
RNU6-42P,0.0
SENP5,5.6612535
AC016949.1,1.9657129
NCBP2,16.590616
NCBP2-AS1,0.0
NCBP2-AS2,12.108791
PIGZ,1.0221708
RPSAP69,0.15725704
MELTF,2.12297
MELTF-AS1,0.78628516
DLG1,12.816448
MIR4797,0.0
DLG1-AS1,0.0
AC128709.2,0.0
AC128709.1,0.0
AC128709.3,0.0
LINC02012,0.0
BDH1,1.7298274
AC132008.2,0.62902814
AC132008.1,0.0
AC024560.2,0.0
AC024560.3,0.0
AC024560.1,0.07862852
RUBCN,12.030163
MIR922,0.0
FYTTD1,15.175303
AC055764.2,0.15725704
LRCH3,3.3023977
AC055764.1,0.0
AC144530.1,55.74762
IQCG,7.94148
RNU6-858P,0.0
RPL35A,1219.4497
LMLN,1.1794277
RNU6-621P,0.0
LMLN-AS1,0.0
ANKRD18DP,0.0
RNU6-821P,0.0
FRG2FP,0.0
TUBB8P8,0.0
AC073135.1,0.0
FAM157A,0.15725704
RNU6-860P,0.0
CICP6,0.0
SEPT14P3,0.0
BNIP3P41,0.0
ZNF595,3.066512
AC253576.1,0.0
ZNF718,1.6511989
AC253576.2,0.0
AC108475.1,0.0
ZNF876P,0.62902814
AC079140.3,0.0
AC079140.5,0.0
ZNF732,0.0
AC079140.4,0.0
ZNF141,1.4153134
AC079140.1,0.0
AC079140.2,89.007484
MIR571,0.0
AC092574.2,0.0
ZNF519P4,0.0
AC092574.1,0.0
ABCA11P,0.07862852
ZNF721,4.6390824
PIGG,4.874968
AC116565.1,0.0
AC116565.2,0.0
PDE6B,1.3366848
AC107464.1,0.0
AC107464.3,0.31451407
ATP5I,182.02502
MYL5,5.1108537
MFSD7,5.5039964
PCGF3,6.4475384
AC107464.2,0.0
AC139887.4,0.55039966
AC139887.2,2.5161126
AC139887.1,0.0
CPLX1,2.9878836
AC139887.3,0.0
GAK,7.3910804
TMEM175,6.526167
DGKQ,0.8649137
SLC26A1,0.07862852
IDUA,11.322507
FGFRL1,2.280227
AC019103.1,0.0
RNF212,0.7076567
AC092535.2,0.15725704
AC092535.3,0.0
TMED11P,0.0
SNORA48-2,0.0
AC092535.1,0.0
SPON2,52.838364
AC092535.4,0.0
CTBP1-AS,1.1007993
CTBP1,16.276102
CTBP1-AS2,3.066512
MAEA,9.120908
UVSSA,3.3810263
AC078852.2,0.0
AC078852.1,0.07862852
NKX1-1,0.0
AC147067.2,0.15725704
AC147067.1,1.9657129
FAM53A,0.4717711
Y_RNA-180,0.0
SLBP,15.411189
AC016773.1,0.4717711
TMEM129,5.032225
TACC3,0.7076567
FGFR3,0.55039966
LETM1,6.840681
NSD2,2.5161126
SCARNA22,0.0
NELFA,4.4031973
MIR943,0.0
C4orf48,55.433105
NAT8L,0.0
POLN,0.78628516
AL136360.1,0.0
AL136360.2,0.0
HAUS3,3.2237692
COX6B1P5,0.0
MXD4,12.266048
MIR4800,0.0
ZFYVE28,2.280227
AL158068.2,0.0
RN7SL589P,0.31451407
AL158068.1,0.0
CFAP99,0.0
RNF4,6.36891
AL645924.1,0.0
AL645924.2,3.6955402
FAM193A,3.3023977
CR545473.1,0.0
Y_RNA-181,0.0
TNIP2,12.18742
SH3BP2,6.36891
ADD1,14.153132
MFSD10,18.477701
NOP14-AS1,1.4939418
NOP14,3.066512
GRK4,2.3588555
RNU6-204P,0.07862852
HTT-AS,0.0
HTT-AS1_1,0.0
HTT-AS1_2,0.07862852
HTT,3.9314258
MSANTD1,0.15725704
RGS12,3.066512
AL645949.1,0.07862852
AL645949.2,0.0
HGFAC,0.0
DOK7,0.0
AL590235.1,0.07862852
LRPAP1,65.96932
AL590235.2,0.07862852
LINC00955,0.0
AL121796.1,0.0
LINC02171,0.0
AC141928.1,0.0
ADRA2C,0.15725704
OR7E163P,0.0
OR7E162P,0.0
AC147876.1,0.0
AC226119.1,0.0
AC226119.2,0.0
ALG1L7P,0.0
FAM86EP,2.0443416
ENPP7P9,0.0
AC116562.4,0.07862852
AC116562.1,0.0
AC116562.3,0.0
AC116562.2,0.0
OR4D12P,0.0
UNC93B4,0.0
OR7E99P,0.0
OR7E43P,0.0
OTOP1,0.0
TMEM128,10.693479
LYAR,7.94148
ZBTB49,1.4153134
AC105415.1,0.07862852
HGNC:18790,18.084558
STX18,6.2116528
STX18-IT1,0.31451407
RPS7P15,1.5725703
STX18-AS1,0.15725704
AC092437.1,0.07862852
LINC01396,0.0
MSX1,5.2681108
LDHAP1,0.0
RN7SKP113,0.0
CYTL1,4.874968
STK32B,0.23588555
Y_RNA-182,0.0
RN7SKP275,0.0
LINC01587,0.0
EVC2,0.4717711
EVC,0.23588555
CRMP1,1.8084558
C4orf50,0.0
MIR378D1,0.0
JAKMIP1,0.23588555
AC092442.1,0.0
LINC02495,0.0
AC113615.1,0.0
WFS1,6.9193096
PPP2R2C,0.0
MAN2B2,3.066512
MRFAP1,70.45116
LINC02482,0.8649137
AC093323.1,2.0443416
LINC002481,0.07862852
AC093323.2,0.0
S100P,0.07862852
AC093323.3,0.07862852
MRFAP1L1,8.6491375
BLOC1S4,10.5362215
KIAA0232,3.6955402
TBC1D14,2.594741
AC097382.1,0.0
RN7SKP292,0.07862852
AC097382.2,0.0
CCDC96,0.7076567
TADA2B,2.3588555
GRPEL1,13.130962
LINC02447,1.8870844
RN7SKP36,0.0
SORCS2,0.55039966
MIR4798,0.0
PSAPL1,0.0
MIR4274,0.0
AFAP1-AS1,0.07862852
AFAP1,4.3245687
AC097381.1,0.0
ABLIM2,0.39314258
MIR95,0.0
AC097381.3,0.0
AC097381.2,0.0
GMPSP1,1.1007993
SH3TC1,3.3023977
HTRA3,11.322507
LINC02517,0.0
AC104825.1,0.0
AC104825.2,0.55039966
ACOX3,2.437484
RNA5SP152,0.0
TRMT44,1.4939418
AC105345.2,0.0
AC105345.1,0.0
GPR78,0.0
CPZ,0.0
AC209005.1,0.0
HMX1,0.0
AC116612.1,0.0
AC073648.1,0.0
UNC93B8,0.0
AC073648.3,0.0
AC073648.2,0.0
AC073648.6,0.0
AC073648.5,0.0
AC073648.4,0.0
SNRPCP16,0.0
ENPP7P10,0.0
FAM86KP,0.07862852
ALG1L14P,0.0
FAM90A26,0.0
USP17L10,0.0
USP17L11,0.0
USP17L12,0.0
USP17L13,0.0
USP17L14P,0.0
USP17L15,0.0
USP17L16P,0.0
USP17L17,0.0
USP17L18,0.0
USP17L19,0.0
USP17L20,0.0
USP17L21,0.0
USP17L22,0.0
USP17L23,0.0
USP17L24,0.0
USP17L25,0.0
USP17L26,0.0
USP17L5,0.0
USP17L27,0.0
USP17L28,0.0
USP17L29,0.0
USP17L9P,0.0
USP17L30,0.0
USP17L6P,0.0
AC116655.1,0.0
DEFB108F,0.0
RNA5SP153,0.0
DEFB130D,0.0
DEFB131A,0.0
OR7E86P,0.0
AC097493.5,0.0
OR7E85P,0.0
UNC93B7,0.0
OR7E83P,0.0
AC097493.3,0.0
AC097493.4,0.0
AC097493.1,0.0
MIR548I2,0.0
AC097493.2,0.15725704
SNRPCP13,0.0
ENPP7P11,0.0
FAM86MP,0.0
ALG1L3P,0.0
Metazoa_SRP-37,0.0
AC098976.1,0.0
AC098976.2,0.0
SLC2A9,0.7076567
DRD5,0.0
RNA5SP154,0.0
AC108199.1,0.0
AC005674.1,0.0
AC005674.2,0.62902814
WDR1,28.69941
MIR3138,0.0
RNA5SP155,0.07862852
AC093664.1,0.0
AC006499.6,0.0
AC006499.1,0.0
AC006499.8,0.0
RAF1P1,0.0
AC006499.4,0.0
AC006499.2,0.0
AC006499.3,0.0
AC006499.5,0.0
AC006499.7,0.0
AC110768.2,0.0
ZNF518B,1.4939418
AC110768.1,0.0
CLNK,0.07862852
AC084048.1,0.0
LINC02498,0.0
MIR572,0.0
RNPS1P1,0.0
HS3ST1,1.2580563
RNA5SP156,0.0
AC025539.1,0.0
AC005699.1,0.07862852
LINC02360,0.0
AC108037.1,0.0
LINC02270,0.0
RNU6-578P,0.0
ECM1P2,0.0
AC093809.1,0.0
AC007370.2,0.07862852
AC007370.1,0.15725704
U6-9,0.0
HSP90AB2P,0.62902814
RAB28,8.6491375
LINC01097,0.0
NKX3-2,0.31451407
LINC01096,0.0
BOD1L1,9.120908
MIR5091,0.0
AC006445.2,0.4717711
AC006445.1,0.23588555
LINC01182,0.0
AC007126.1,0.0
AC095052.1,0.0
LINC01085,0.0
AC073848.1,0.0
AC092546.1,0.23588555
AC006296.2,0.0
AC006296.1,0.0
LINC00504,0.0
MTND2P31,0.0
SNORA63-5,0.0
CPEB2-AS1,0.07862852
CPEB2,3.3810263
AC098829.1,0.23588555
RN7SKP170,0.0
C1QTNF7,0.39314258
AC099550.1,0.0
CC2D2A,1.8870844
AC007016.1,0.15725704
AC116651.1,0.15725704
FBXL5,11.243878
FAM200B,8.963651
BST1,2.3588555
AC114744.1,0.0
AC005798.1,0.0
CD38,27.284096
HPRT1P1,0.0
FGFBP1,0.23588555
FGFBP2,0.31451407
PROM1,2.7519982
TAPT1,1.6511989
AC108063.1,0.0
TAPT1-AS1,0.07862852
RPS21P4,11.322507
AC006427.1,0.0
ZEB2P1,0.0
AC097515.1,0.0
LDB2,13.681362
AC106894.1,0.0
MTND5P4,0.0
LINC02493,0.0
SNORA75B,0.0
RPS7P6,0.0
QDPR,12.501934
CLRN2,0.0
NACAP5,0.0
AC006160.2,0.0
LAP3,58.42099
AC006160.1,0.23588555
MED28,20.364786
FAM184B,2.594741
DCAF16,6.133024
NCAPG,0.55039966
LCORL,8.885023
KRT18P63,0.0
AC093871.1,0.0
AC006840.1,0.0
LINC02438,0.0
RNA5SP157,0.0
AC024595.1,0.0
AC024230.1,0.0
AC110767.1,0.0
AC114728.1,7.784223
AC098862.1,0.0
SLIT2,1.8870844
SLIT2-IT1,0.0
MIR218-1,0.0
PACRGL,2.0443416
KCNIP4,0.0
AC097505.1,0.0
AC110296.1,0.0
MIR7978,0.0
AC096576.3,0.0
AC096576.1,0.0
AC096576.2,0.0
KCNIP4-IT1,0.0
AC096719.1,0.0
RNU6-420P,0.0
ADGRA3,1.1007993
AC098583.1,1.1007993
AC098583.2,0.0
GBA3,0.23588555
CDC42P6,1.1794277
AC097512.1,0.0
AC114912.1,0.0
AC092440.1,0.0
RFPL4AP3,0.0
AC093607.1,0.0
ERVH-1,0.0
PPARGC1A,0.78628516
AC092834.1,0.0
DHX15,13.681362
MIR573,0.0
RN7SL16P,0.0
ATP5LP3,0.78628516
LINC02473,0.0
AC006390.1,0.0
HNRNPA1P65,0.0
SOD3,102.61022
CCDC149,2.12297
LGI2,0.55039966
SEPSECS,1.1007993
AC104662.3,1.4939418
AC104662.2,0.0
AC104662.1,0.0
PI4K2B,2.594741
U2-2,0.0
ZCCHC4,1.4153134
ANAPC4,3.2237692
AC133963.2,0.0
AC133963.1,0.0
RNU7-126P,0.0
AC092436.2,0.0
AC092436.1,0.0
SLC34A2,0.0
RPS29P11,0.62902814
AC092436.3,0.0
MTND4P9,0.0
MTND4LP22,0.0
MTND3P5,0.0
MTCO3P44,0.0
SEL1L3,36.169117
AC092436.4,0.15725704
SMIM20,18.792215
AC133961.1,0.07862852
LINC02357,0.0
AC097714.1,0.0
RBPJ,20.050272
CCKAR,0.0
TBC1D19,2.594741
SNORD74,0.0
STIM2,5.582625
AC106047.1,2.12297
AC106047.2,0.0
AC024132.2,0.0
AC024132.1,0.0
LINC02261,0.0
Y_RNA-183,0.0
AC024132.3,0.0
IGBP1P5,0.0
AC007106.1,0.0
AC109588.1,0.0
AC097480.1,0.0
RN7SL101P,0.0
MIR4275,0.0
MESTP3,0.0
LINC02364,0.0
AC068944.2,0.0
AC068944.1,0.0
AC109349.1,0.0
LINC02472,0.0
AC092593.2,0.0
AC092593.1,0.0
U6-10,0.0
EEF1A1P21,0.0
AC097510.1,0.0
RPS3AP17,0.0
AC106868.1,0.0
PCDH7,4.6390824
AC097716.1,0.0
MTCYBP43,0.0
LINC02497,0.0
AC104071.1,0.0
LINC02501,0.0
LINC02506,0.0
LINC02353,0.0
AC017013.1,0.0
AC093878.1,0.0
AC097535.2,0.0
AC097535.1,0.0
AC016687.3,0.0
AC016687.2,0.0
AC016687.1,0.15725704
LINC02484,0.0
AC093689.1,0.0
AC093913.1,0.0
snoU13-10,0.0
SEC63P2,0.0
RNU6-573P,0.0
ARAP2,1.3366848
AC098827.1,0.0
AC104078.1,0.0
DTHD1,0.0
AC104078.2,0.0
MIR1255B1,0.0
LINC02505,0.0
AC125336.1,0.0
AL136537.2,0.0
AL136537.1,0.0
MIR4801,0.0
NWD2,0.0
C4orf19,0.07862852
AC027607.1,0.23588555
RELL1,1.2580563
Y_RNA-184,0.0
AC108022.1,1.8084558
PGM2,5.6612535
AC021106.3,0.0
AC021106.1,0.0
TBC1D1,8.413252
PTTG2,0.15725704
AC021106.2,0.0
MRPS33P2,0.31451407
AC098680.1,0.0
LINC02513,0.0
AC024023.1,0.0
LINC01258,0.0
LINC01259,0.0
LINC02278,0.0
KLF3-AS1,0.23588555
AC021860.1,0.0
KLF3,12.4233055
RNA5SP158,0.0
TLR10,0.39314258
TLR1,1.3366848
TLR6,0.31451407
FAM114A1,11.794277
MIR574,0.0
TMEM156,11.872906
KLHL5,6.9193096
AC079921.1,0.0
AC079921.2,0.0
WDR19,1.4153134
RFC1,17.141018
RNU6-32P,0.0
RNU6-887P,0.0
KLB,0.23588555
MIR5591,0.0
Y_RNA-185,0.0
RPL9,966.26587
LIAS,3.7741687
AC021148.1,0.0
UGDH,9.907193
UGDH-AS1,1.1007993
SMIM14,18.477701
RNU7-11P,0.0
AC108471.2,0.23588555
UBE2K,19.10673
Y_RNA-186,0.0
AC108471.1,0.0
RN7SL558P,0.0
ZBTB12BP,0.0
PDS5A,9.356793
ELOCP33,0.15725704
RNA5SP159,0.0
AC098591.2,1.1007993
PABPC1P1,0.0
KRT18P25,0.0
AC098591.1,0.23588555
N4BP2,5.1108537
RNU6-1112P,0.0
SNORA51-4,0.9435422
AC095057.1,0.0
AC095057.3,0.15725704
RHOH,38.056202
AC095057.2,0.0
LINC02265,0.0
CHRNA9,0.0
RNU7-74P,0.0
RBM47,5.189482
AC098869.2,0.0
AC098869.1,0.4717711
MIR4802,0.0
NSUN7,0.55039966
ARL4AP2,0.07862852
APBB2,3.4596548
AC131953.1,0.0
Y_RNA-187,0.07862852
RNA5SP160,0.0
RNU6-836P,0.0
RNU6-1195P,0.0
UCHL1-AS1,0.0
UCHL1,11.322507
Y_RNA-188,0.0
LIMCH1,8.963651
RPL12P20,0.0
AC105389.2,0.0
OR5M14P,0.0
PHOX2B,0.0
AC105389.3,0.0
AC105389.1,0.0
RNU1-49P,0.0
HMGB1P28,0.0
LINC00682,0.0
AC108210.1,0.0
AC108210.2,0.0
TMEM33,9.671308
DCAF4L1,0.0
AC106052.1,0.07862852
SLC30A9,7.1551948
ATP1B1P1,0.0
BEND4,0.39314258
AC024022.1,0.0
SHISA3,0.7076567
ATP8A1,2.280227
RPS7P7,0.07862852
CCNL2P1,0.0
AC096734.2,0.07862852
AC096734.1,0.0
RN7SKP82,0.0
GRXCR1,0.0
AC111198.1,0.0
AC097451.1,0.0
AC098590.2,0.0
AC098590.1,0.78628516
LINC02383,0.0
AC114774.1,0.0
RN7SL691P,0.0
RN7SL193P,0.0
NDUFB4P12,4.9535966
AC110799.1,0.23588555
LINC02475,0.0
KCTD8,0.23588555
AC093852.1,0.0
YIPF7,0.0
GUF1,2.8306267
GNPDA2,3.6955402
AC096586.2,0.07862852
AC096586.1,0.0
AC093755.1,0.0
PRDX4P1,0.0
AC108467.2,0.0
AC108467.1,0.0
THAP12P9,0.0
AC108043.1,0.0
RNU6-931P,0.0
RN7SKP199,0.0
GABRG1,0.0
AC104072.1,0.23588555
GABRA2,0.9435422
AC095060.1,0.0
RNU6-412P,0.0
RAC1P2,9.592679
COX7B2,0.0
GABRA4,0.0
GABRB1,0.0
AC107398.3,0.0
COMMD8,9.120908
AC107398.4,0.0
ATP10D,4.24594
AC107398.1,0.4717711
AC107398.2,0.0
CORIN,0.0
MIR8053,0.0
AC092597.1,0.9435422
AC107068.2,0.0
AC107068.1,0.39314258
NFXL1,3.7741687
NIPAL1,0.23588555
CNGA1,0.0
TXK,0.7076567
RNU6-838P,0.0
U6-11,0.0
TEC,2.3588555
Y_RNA-189,0.0
SLAIN2,6.7620525
SLC10A4,0.07862852
ZAR1,0.0
FRYL,8.570509
RNU5E-3P,0.0
OCIAD1,51.34442
OCIAD1-AS1,0.0
OCIAD2,28.070381
RNU6-158P,0.0
AC020593.1,0.0
CWH43,0.0
TPI1P4,0.0
AC118282.3,0.0
AC118282.2,0.0
AC118282.4,0.0
SNX18P23,0.0
AC118282.1,0.0
MTCO3P39,0.0
MTND3P22,0.0
AC119751.3,0.0
ANKRD20A17P,0.0
AC119751.5,0.0
AC119751.2,0.0
AC119751.8,0.0
AC119751.7,0.0
MTCO3P42,0.0
AC119751.1,0.0
AC119751.6,0.0
SNX18P24,0.0
AC119751.4,0.0
SNX18P25,0.0
DCUN1D4,4.0100546
DUTP7,0.0
AC027271.1,0.07862852
AC104784.1,0.0
LRRC66,0.0
SGCB,14.703532
LINC02480,0.0
SPATA18,0.78628516
AC097522.1,0.0
RNU6-1252P,0.0
USP46,2.437484
USP46-AS1,0.07862852
AC104066.2,0.0
DANCR,68.485435
MIR4449,0.07862852
SNORA26-5,0.15725704
AC104066.1,0.07862852
ERVMER34-1,0.7076567
SNORA26-6,0.0
Y_RNA-190,0.0
LINC01618,0.07862852
RASL11B,0.78628516
SCFD2,2.6733696
AC023154.1,0.0
RNU6-310P,0.31451407
FIP1L1,15.33256
AC058822.1,0.0
LNX1,1.4939418
LNX1-AS1,0.0
AC095040.1,0.0
LNX1-AS2,0.0
AC124017.1,0.39314258
AC105384.1,0.0
AC105384.2,0.0
AC110792.1,1.4939418
AC110792.4,0.07862852
CHIC2,22.566385
AC110792.3,0.0
AC110792.2,0.0
MORF4L2P1,0.0
GSX2,0.0
RPL22P13,1.4939418
PDGFRA,31.923176
LINC02283,0.0
AC098587.1,0.0
AC098868.1,0.0
LINC02260,0.0
KIT,0.23588555
AC097494.1,0.0
LINC02358,0.0
AC111194.1,0.0
RPL38P3,0.55039966
RNU6-410P,0.0
AC111194.2,0.0
RN7SL424P,0.0
KDR,10.772107
RN7SL822P,0.0
AC021220.1,0.0
RNU6-746P,0.0
LRRC34P2,0.0
SRD5A3,11.794277
FCF1P8,0.0
SRD5A3-AS1,0.23588555
AC069200.1,0.0
TMEM165,48.985565
Y_RNA-191,0.0
CLOCK,4.874968
Y_RNA-192,0.0
RN7SKP30,0.23588555
AC024243.1,0.07862852
PDCL2,0.0
NMU,0.0
RNU6-276P,0.0
EXOC1L,0.07862852
EXOC1,14.389018
RNU6-652P,0.0
CEP135,4.4818254
KIAA1211,0.15725704
RNA5SP161,0.0
RNU6-197P,0.0
MRPL22P1,0.0
AASDH,4.4031973
AC068620.1,0.15725704
AC068620.2,0.31451407
PPAT,2.909255
AC068620.3,0.07862852
AC068620.4,0.39314258
PAICS,8.963651
SRP72,33.02398
ARL9,0.31451407
THEGL,0.0
GLDCP1,0.0
HOPX,1.3366848
AC108215.1,0.07862852
AC022483.2,0.15725704
AC022483.1,0.0
RN7SL492P,0.0
RN7SL357P,0.0
SPINK2,9.749936
Metazoa_SRP-38,0.0
Y_RNA-193,0.0
REST,7.7055945
AC069307.1,0.0
NOA1,6.2116528
POLR2B,12.030163
RNU6-998P,0.0
IGFBP7,898.3308
UBE2CP3,0.0
IGFBP7-AS1,0.31451407
AC105390.1,0.0
RPS26P24,0.0
LINC02380,0.0
AC013724.1,0.0
AC107396.1,0.0
AC093725.2,0.0
AC093725.1,0.0
SRIP1,0.07862852
AC096725.1,0.0
LINC02494,0.0
AC019133.1,0.0
AC017091.1,0.0
LINC02429,0.0
AC097501.1,0.0
AC097501.2,0.0
AC108517.1,0.0
Y_RNA-194,0.0
AC096588.1,0.0
AC093857.1,0.0
Y_RNA-195,0.0
RNU6-1325P,0.0
AC097655.1,0.0
LINC02496,0.0
AC105420.1,0.0
MIR548AG1,0.0
LINC02271,0.0
ADGRL3,7.7055945
RPL17P19,0.4717711
AC020741.1,0.4717711
AC108161.1,1.2580563
Y_RNA-196,0.0
ADGRL3-AS1,0.0
RPS15AP17,24.846611
RPL21P47,0.0
AC105313.1,0.0
AC074087.1,0.0
HMGN1P11,0.0
EXOC5P1,0.0
AC097491.1,0.0
LARP1BP1,0.0
AC093730.1,0.0
TECRL,0.0
RNU6-191P,0.0
DPP3P1,0.0
MTCO3P27,0.0
MTCYBP16,0.0
MTND6P16,0.0
MTND5P13,0.0
MTND4LP31,0.0
MTND3P24,0.0
MTCO3P28,0.0
AC104689.1,0.0
LINC02232,0.0
AC107058.1,0.0
EFTUD1P2,0.0
AC096754.1,0.0
EPHA5,0.0
AC115223.1,33.495747
EPHA5-AS1,0.0
AC104137.1,0.0
RNU2-40P,0.0
AC097110.1,0.0
AC116049.2,0.0
AC096721.1,0.0
AC116049.1,0.31451407
MIR1269A,0.0
RPS23P3,0.0
RNU6-699P,0.0
AC104806.2,0.07862852
RNU1-63P,0.0
5S_rRNA-5,0.0
AC104806.1,0.0
CENPC,9.907193
STAP1,8.334623
AC096720.2,0.23588555
UBA6,7.312452
AC096720.1,0.0
UBA6-AS1,2.7519982
ST3GAL1P1,0.0
AC079880.1,0.62902814
AC079880.2,0.0
GNRHR,0.0
SNORA62-2,0.07862852
TMPRSS11CP,0.0
TMPRSS11D,0.0
TMPRSS11A,0.0
TMPRSS11GP,0.0
RNU6-95P,0.0
GCOM2,0.0
MTND2P41,0.0
