gene,expression
EXOC5P1,0.30769643
AC097491.1,0.0
LARP1BP1,0.0
AC093730.1,0.0
TECRL,0.0
RNU6-191P,0.0
DPP3P1,0.0
MTCO3P27,0.0
MTCYBP16,0.0
MTND6P16,0.0
MTND5P13,0.0
MTND4LP31,0.0
MTND3P24,0.0
MTCO3P28,0.0
AC104689.1,0.0
LINC02232,0.0
AC107058.1,0.0
EFTUD1P2,0.0
AC096754.1,0.0
EPHA5,0.15384822
AC115223.1,56.46229
EPHA5-AS1,0.0
AC104137.1,0.0
RNU2-40P,0.0
AC097110.1,0.0
AC116049.2,0.0
AC096721.1,0.0
AC116049.1,2.000027
MIR1269A,0.0
RPS23P3,0.0
RNU6-699P,0.0
AC104806.2,0.0
RNU1-63P,0.0
5S_rRNA-5,0.0
AC104806.1,0.15384822
CENPC,20.154116
STAP1,0.15384822
AC096720.2,0.30769643
UBA6,23.07723
AC096720.1,0.0
UBA6-AS1,3.692357
ST3GAL1P1,0.0
AC079880.1,2.1538749
AC079880.2,0.0
GNRHR,0.0
SNORA62-2,0.30769643
TMPRSS11CP,0.0
TMPRSS11D,0.0
TMPRSS11A,0.0
TMPRSS11GP,0.0
RNU6-95P,0.15384822
GCOM2,0.0
MTND2P41,0.0
TMPRSS11F,0.0
SYT14P1,0.0
FTLP10,0.0
TMPRSS11BNL,0.0
TMPRSS11B,0.0
AC098799.3,0.0
AC098799.1,0.0
AC098799.2,0.0
APOOP4,0.0
YTHDC1,49.385277
MT2P1,6.7693214
TMPRSS11E,0.0
UGT2B29P,0.0
UGT2B17,0.0
AC147055.2,0.0
AC147055.4,0.0
AC147055.3,0.0
UGT2B15,0.0
AC147055.1,0.0
AC093720.1,0.0
AC021146.8,0.0
UGT2B10,0.0
AC021146.9,0.0
AC021146.4,0.0
AC021146.11,0.0
AC021146.2,0.0
AC021146.3,0.0
AC021146.12,0.0
AC021146.6,0.0
AC021146.1,0.0
UGT2A3,0.0
AC021146.10,0.0
AC021146.5,0.0
AC021146.7,0.0
UGT2B27P,0.0
AC107401.1,0.0
UGT2B26P,0.0
UGT2B7,0.0
AC111000.2,0.0
AC111000.5,0.0
AC111000.3,0.0
AC111000.6,0.0
AC111000.1,0.0
AC111000.4,0.0
UGT2B11,0.0
AC114797.1,0.0
AC114786.1,0.0
UGT2B28,0.0
AC114786.3,0.0
AC114786.2,0.0
AC114786.4,0.0
UGT2B25P,0.0
AC108078.1,0.0
UGT2B24P,0.0
AC108078.3,0.0
AC108078.2,0.0
UGT2B4,0.0
UGT2A3P7,0.0
AC093829.1,0.0
UGT2A1,0.0
UGT2A2,0.0
SULT1B1,0.0
SULT1D1P,0.0
AC108941.2,0.15384822
SULT1E1,0.0
AC108941.1,0.0
CSN1S1,0.0
CSN2,0.0
STATH,0.0
HTN3,0.0
HTN1,0.0
CSN1S2AP,0.0
PRR27,0.0
ODAM,0.0
FDCSP,40.000534
CSN3,0.0
CABS1,0.0
SMR3A,0.0
SMR3B,0.0
OPRPN,0.0
MUC7,0.0
AMTN,0.0
AMBN,0.30769643
ENAM,0.46154463
JCHAIN,125.693985
UTP3,27.231134
RNU6-520P,0.0
RNU6-784P,0.0
AC009570.1,1.0769374
RUFY3,42.615955
GRSF1,49.23143
U6-12,0.0
RNU6-891P,0.0
MOB1B,8.461651
DCK,16.615608
SLC4A4,2.923116
AC096713.1,0.0
AC079230.1,0.0
GC,0.0
RNA5SP163,0.0
AC068721.1,0.0
NPFFR2,0.30769643
ADAMTS3,2.6154196
AC095056.1,0.0
HNRNPA1P67,0.0
RNU4ATAC9P,0.0
RNU6ATAC5P,0.0
COX18,7.077018
ANKRD17,26.000347
HMGA1P2,0.0
AC053527.1,0.15384822
SNORA3,0.7692411
AC108157.1,0.0
ALB,0.0
AFP,0.0
AFM,0.0
LINC02499,0.0
AC074250.1,0.0
RASSF6,0.0
AC112518.1,0.0
CXCL8,167.54071
AC112518.2,0.15384822
CXCL6,27.077286
PPBPP1,0.0
PF4V1,0.15384822
CXCL1,692.4708
HNRNPA1P55,0.0
CXCL1P1,0.0
PF4,0.46154463
PPBP,0.0
CXCL5,0.61539286
RN7SL218P,0.0
CXCL3,56.46229
PPBPP2,0.15384822
AC093677.1,0.15384822
CXCL2,339.08145
MTHFD2L,4.7692947
AC093677.2,1.2307857
EPGN,0.15384822
EREG,0.0
AC021180.1,0.0
AREG,18.307938
AC239584.1,0.0
BTC,2.6154196
HSPE1P23,0.0
PARM1,52.154545
AC110760.2,0.0
AC110760.1,0.0
LINC02562,0.0
AC110760.3,0.0
AC093870.1,0.0
AC025244.1,0.0
AC025244.2,0.0
LINC02483,0.0
AC096759.1,0.0
AC096759.2,0.0
RCHY1,30.769642
THAP6,12.769402
C4orf26,0.0
CDKL2,0.0
G3BP2,41.692867
Y_RNA-197,0.0
USO1,39.231293
RNU2-16P,0.0
AC110615.1,0.30769643
PPEF2,0.0
NAAA,36.615875
SDAD1,27.077286
AC112719.2,0.0
CXCL9,16.46176
ART3,7.846259
CXCL10,420.15945
CXCL11,7.6924105
AC112719.1,0.0
NUP54,34.000454
SCARB2,98.46286
FAM47E,0.15384822
FAM47E-STBD1,0.0
STBD1,0.0
CCDC158,0.15384822
SNX5P1,0.0
RNU6-1000P,0.0
AC096743.1,0.0
SNORD50,0.0
SHROOM3,5.5385356
AC112249.1,0.0
RNU6-145P,0.0
MIR4450,0.0
MIR548AH,0.0
AC121158.1,0.0
AC107072.2,0.15384822
AC107072.1,0.15384822
AC104687.2,0.0
AC104687.1,0.0
SOWAHB,0.0
SEPT11,129.84789
TXNP6,5.2308393
CCNI,432.15964
RPL7P17,0.0
AC104771.1,0.0
RNU6-1187P,0.0
CCNG2,23.538776
AC008638.3,0.0
AC008638.2,0.0
AC008638.1,0.0
AC092674.1,0.0
CXCL13,1.3846339
SNORD75-1,0.0
CNOT6L,12.92325
MRPL1,34.769695
AC112225.1,0.0
AC114801.2,0.0
HMGB1P44,0.30769643
HNRNPA1P56,0.0
AC114801.1,0.0
AC114801.3,0.15384822
FRAS1,0.7692411
SERBP1P5,1.2307857
MINOS1P4,0.0
ANXA3,2.1538749
Y_RNA-198,0.0
LINC01094,0.0
HIGD1AP13,0.0
AC098818.1,0.15384822
AC098818.2,8.000108
BMP2K,6.7693214
MIR5096,0.15384822
PAQR3,5.2308393
RN7SL127P,0.0
LINC01088,1.2307857
NAA11,0.0
GK2,0.0
LINC00989,0.46154463
OR7E94P,0.0
AC092542.1,0.15384822
LINC02469,0.0
PCAT4,0.0
SNORA75-2,0.0
ANTXR2,43.0775
KPNA2P1,0.0
RPSAP39,0.0
AC021127.1,0.15384822
PRDM8,4.3077497
FGF5,1.3846339
C4orf22,0.0
AC105917.1,0.0
BMP3,0.30769643
PRKG2,0.0
AC139722.1,0.0
RNU5A-2P,0.0
RASGEF1B,6.7693214
MTCYBP44,0.0
COX5BP1,0.0
SNORA31-4,0.0
NPM1P41,0.0
HNRNPA3P13,0.0
RNU6-499P,0.0
BIN2P1,0.0
AC116631.1,0.0
AC124016.2,0.15384822
HNRNPD,93.69356
AC124016.1,5.2308393
IGBP1P4,0.0
SNORD42,0.0
HNRNPDL,324.31204
ENOPH1,23.692625
TMEM150C,9.5385895
RPL7AP26,0.15384822
AC067942.1,5.5385356
AC067942.3,0.0
AC067942.2,0.0
LINC00575,0.0
SCD5,14.769428
AC073413.1,0.0
MIR575,0.0
AC073413.2,0.0
SEC31A,92.00123
THAP9-AS1,32.46197
THAP9,2.4615715
LIN54,2.7692678
Y_RNA-199,0.46154463
RNU6-615P,0.0
COPS4,52.462242
PLAC8,0.0
AC114781.2,0.0
AC114781.3,0.0
AC114781.1,0.0
COQ2,7.846259
HPSE,0.15384822
AC114781.5,0.0
AC114781.4,0.0
HELQ,12.154009
MRPS18C,83.53957
ABRAXAS1,14.000188
SLC25A14P1,0.0
RPL30P5,0.0
GPAT3,1.3846339
Y_RNA-200,0.0
AC021192.1,0.0
AC079160.1,0.0
RNU6-774P,0.0
AC025538.1,0.0
AC104063.1,0.0
NKX6-1,0.0
RPL3P13,0.15384822
CDS1,0.30769643
WDFY3,14.61558
RN7SL552P,0.0
WDFY3-AS1,0.15384822
RNU6-469P,3.2308125
WDFY3-AS2,3.0769644
RN7SKP48,0.15384822
AC097488.1,0.0
ARHGAP24,47.692944
MIR4451,0.0
MAPK10,39.846687
AC104827.1,0.0
RN7SKP96,0.30769643
MIR4452,0.0
PTPN13,11.23092
SLC10A6,0.0
AC093827.1,0.15384822
C4orf36,4.461598
AC093827.2,0.0
AC093827.3,0.46154463
AFF1,10.769375
TECRP1,4.153902
KLHL8,5.846232
AC092658.1,0.0
GAPDHP60,0.15384822
AC108516.1,0.0
MIR5705,0.0
HSD17B13,0.15384822
AC108516.2,0.0
HSD17B11,68.15476
RN7SL681P,0.0
AC112250.1,0.0
NUDT9,31.231186
AC112250.2,0.0
SPARCL1,333.23523
AC093895.1,0.0
DSPP,0.0
DMP1,0.0
Y_RNA-201,0.0
CHCHD2P7,0.0
IBSP,0.0
MEPE,0.0
AC093768.1,16.615608
SPP1,57.077686
RNU1-36P,0.0
PKD2,17.692545
ABCG2,3.8462052
AC097484.1,0.0
RNU6-818P,0.0
RNU6ATAC31P,0.15384822
AC097484.2,0.30769643
RNU6-1298P,0.0
PPM1K,25.07726
RNU6-112P,0.0
AC107067.1,0.46154463
Y_RNA-202,0.0
HERC6,7.5385623
HERC5,7.5385623
NCOA4P2,0.0
PYURF,133.69409
HERC3,6.461625
PIGY,0.0
AC083829.1,0.0
RN7SKP244,0.0
RNU6-33P,0.0
NAP1L5,7.6924105
FAM13A-AS1,0.61539286
FAM13A-AS1_1,0.0
FAM13A-AS1_2,0.0
FAM13A,18.00024
TIGD2,2.000027
AC104785.1,0.0
RNU6-907P,0.0
GPRIN3,2.7692678
AC097478.1,0.15384822
SNCA,10.153982
AC097478.2,0.0
AC097478.4,0.0
AC097478.3,0.0
SNCA-AS1,0.0
MMRN1,0.30769643
CCSER1,0.46154463
RN7SKP248,0.0
AC093729.1,0.0
TMSB4XP8,2.923116
AC004054.1,0.0
AC074124.1,0.0
AC110774.1,0.0
KRT19P6,0.0
AC093810.1,0.0
PMPCAP1,0.0
AC097520.1,0.0
LNCPRESS2,0.0
AC112695.1,0.0
GRID2,0.0
MTND1P19,0.0
AC095059.2,0.0
AC095059.1,0.0
AC020699.1,0.0
AC110800.1,0.0
RNA5SP164,0.0
ATOH1,0.0
AC096746.1,0.15384822
HMGB3P15,0.0
SMARCAD1,8.769348
HPGDS,0.0
AC109925.1,0.0
PDLIM5,69.69324
AC108067.1,0.15384822
BMPR1B-AS1,0.0
BMPR1B,0.0
UNC5C,14.923277
AC106881.1,4.923143
RPL30P6,0.0
PDHA2,0.0
RNU6-1059P,0.0
RNU6-34P,0.0
AC096661.1,0.0
LINC02267,0.0
RN7SKP28,0.0
COX7A2P2,1.6923304
AC108515.1,0.0
STPG2,0.15384822
AC034154.1,0.0
STPG2-AS1,0.0
CRYZP2,0.0
RPL5P12,7.6924105
DUTP8,0.0
AC019077.1,0.0
RAP1GDS1,13.384794
AC058823.1,0.15384822
TSPAN5,32.61582
AC108159.1,0.0
AC114811.2,0.0
AC114811.1,0.0
BTF3P13,0.0
EIF4E,53.693027
TBCAP3,0.7692411
AC019131.1,0.0
FAM177A1P1,0.0
RNU7-149P,0.0
NDUFS5P4,0.0
METAP1,16.154062
MIR3684,0.0
ABT1P1,0.0
AC019131.2,0.30769643
ADH5,148.61737
AP002026.1,2.7692678
ADH4,0.0
PCNAP1,0.0
ADH6,0.15384822
ADH1A,0.15384822
ADH1B,94.92435
ADH1C,4.000054
ADH7,0.0
AP001960.1,0.0
C4orf17,0.0
TRMT10A,6.307777
MTTP,0.15384822
AC083902.1,0.0
AC083902.2,0.0
DAPP1,0.0
AP001962.1,0.0
LAMTOR3,33.077366
DNAJB14,33.385063
AC097460.3,0.0
H2AFZ,283.84995
AC097460.1,0.0
AC097460.2,0.0
DYNLL1P6,0.0
DDIT4L,3.2308125
AP001961.1,0.0
EMCN,3.3846607
LINC01216,0.0
LINC01217,0.0
LINC01218,0.0
PPP3CA,29.07731
MIR8066,0.0
MIR1255A,0.0
FLJ20021,11.077071
BANK1,0.61539286
RNU6-462P,0.0
MTND5P5,0.0
AP002075.1,0.0
SLC39A8,3.692357
RN7SL728P,0.0
AC098487.1,3.2308125
AF213884.2,0.0
AF213884.3,1.0769374
NFKB1,39.077446
MANBA,14.154036
AF213884.1,0.0
LRRC37A15P,0.0
KRT8P46,0.0
AC018797.1,0.0
AC018797.3,0.0
UBE2D3,282.15762
AC018797.2,7.2308664
RNU7-151P,0.0
CISD2,59.693108
SLC9B1,2.000027
PABPC1P7,0.0
ACTR3BP4,0.0
SLC9B2,7.846259
BDH2,50.769913
CENPE,0.61539286
LINC02428,0.0
AC105460.2,0.0
AC105460.1,0.0
DDX3P3,0.15384822
TACR3,0.0
RNU6-635P,0.0
LINC02503,0.0
AC004052.1,0.0
CXXC4,0.30769643
CXXC4-AS1,0.15384822
AC004063.1,0.0
AC004053.1,0.0
AC105918.1,0.0
AC096577.1,0.0
RNU6-351P,0.0
AC096577.2,0.0
AC004069.2,0.0
SNORA31-5,0.0
AC004069.1,1.0769374
TET2,12.3078575
TET2-AS1,0.0
RN7SL89P,0.15384822
PPA2,59.693108
RNU6-553P,0.15384822
EEF1A1P9,0.61539286
AC004066.1,0.0
ATP5EP1,0.0
AC004066.2,0.0
ARHGEF38,0.0
ARHGEF38-IT1,0.0
AC105391.1,0.0
INTS12,22.923384
GSTCD,3.692357
AC008243.1,0.30769643
NPNT,116.92464
AC109361.2,0.0
AC109361.1,0.15384822
TBCK,9.0770445
AIMP1,70.30863
GIMD1,0.0
LINC02173,0.0
ACTR6P1,0.0
DKK2,0.0
RAC1P5,0.0
AC104663.1,0.0
RNU6-551P,0.0
PAPSS1,43.539043
SGMS2,6.307777
AC096564.1,1.0769374
RNU6-733P,0.0
CYP2U1,7.077018
AC096564.2,0.0
HADH,12.615554
LEF1,12.615554
LEF1-AS1,2.000027
RPSAP34,0.0
ZACNP1,0.0
EXOC7P1,0.0
RPL34-AS1,0.15384822
RPL34,2789.4219
OSTC,205.07967
RNU6-431P,0.15384822
ETNPPL,0.0
AC097473.1,0.0
RCC2P8,0.0
COL25A1,0.61539286
ZCCHC23,0.0
RBMXP4,0.30769643
SEC24B-AS1,0.30769643
SEC24B,9.846286
RN7SL55P,2.4615715
MIR576,0.0
SETP20,0.0
CDC42P4,0.0
MCUB,9.5385895
HIGD1AP14,0.46154463
CASP6,10.769375
AC004067.1,0.0
PLA2G12A,22.923384
CFI,6.1539288
AC126283.1,0.0
GAR1,28.615768
RRH,0.0
LRIT3,0.15384822
KRT19P3,0.0
EGF,0.0
RNU6-35P,0.0
ELOVL6,3.3846607
RN7SL275P,0.15384822
AC093770.1,0.0
HSBP1P2,0.0
AC108145.1,0.0
RNU6-205P,0.0
ZBED1P1,0.0
ENPEP,23.07723
RPL7L1P13,0.0
ZNF969P,0.15384822
snoU2_19,0.0
AC098798.1,0.0
PANCR,0.0
PITX2,0.0
LINC01438,0.0
MIR297,0.0
LYPLA1P2,0.0
AC004062.1,0.0
RNU6-289P,0.0
AC083795.1,0.0
AC083795.2,0.0
AC139718.2,0.30769643
AC139718.1,0.0
AC004704.1,0.0
CCDC34P1,0.0
TUBB8P3,0.0
AC093663.1,0.46154463
C4orf32,14.769428
AC093663.2,0.30769643
AC109347.1,0.7692411
AP1AR,8.153955
AC109347.2,0.30769643
TIFA,18.615633
ALPK1,6.1539288
RTEL1P1,0.0
TOX4P1,0.0
NEUROG2,0.0
AC023886.1,0.0
RPL23AP94,0.0
ZGRF1,2.1538749
AC023886.2,0.46154463
LARP7,94.155106
AC106864.1,0.15384822
MIR367,0.0
MIR302D,0.0
MIR302A,0.0
MIR302C,0.0
MIR302B,0.0
OSTCP4,0.15384822
AC106864.2,0.0
WRBP1,0.0
AC017007.3,0.15384822
Y_RNA-203,0.0
RPL7AP30,14.307884
AC017007.4,0.0
ANK2,24.769562
AC017007.2,0.0
AC017007.5,0.0
AC017007.1,0.0
AC093879.1,0.0
AC093879.2,0.0
MIR1243,0.0
MIR8082,0.0
AC004057.1,29.385008
RN7SL184P,0.0
RNU1-138P,0.0
CAMK2D,14.61558
AC111193.1,0.0
ARSJ,13.692491
AC104779.1,0.0
AC093815.1,0.0
UGT8,0.0
MIR577,0.0
CIR1P2,0.15384822
RN7SL808P,0.0
NDST4,0.0
MRPS33P3,0.0
RPF2P2,0.0
PGAM4P2,0.0
KRT18P21,0.0
AC027613.1,0.0
EIF3KP3,3.2308125
TTC39CP1,0.0
MTRNR2L13,0.0
MIR1973,0.0
TRMT112P1,0.0
CUL4AP1,0.0
AC106892.1,0.0
ACTN4P1,0.0
RNU6-119P,0.0
AC093765.1,0.0
TRAM1L1,2.6154196
AC107399.1,0.0
LINC02262,0.0
LINC02263,0.0
LINC01378,0.0
RPSAP35,0.0
NT5C3AP1,0.15384822
LINC02264,0.0
NDST3,0.0
FKBP4P1,0.0
SNHG8,124.4632
SNORA24-1,0.0
PRSS12,3.538509
NDUFS5P5,0.0
AC092670.1,0.46154463
CEP170P1,0.61539286
AC110079.1,0.15384822
RNU6-1054P,0.0
CICP16,0.0
SEPT14P4,0.0
AC110079.2,0.0
METTL14,12.461705
SEC24D,46.000614
SYNPO2,132.77101
AC096745.1,0.15384822
AC096745.2,6.00008
MYOZ2,0.7692411
AC092656.1,0.0
USP53,31.385036
C4orf3,425.39032
FABP2,0.0
KLHL2P1,0.15384822
RNU4-33P,0.0
AC110373.1,0.0
GTF2IP12,2.4615715
AC093752.3,0.0
RNU6-1217P,0.0
AC093752.1,6.615473
AC093752.2,0.0
PDE5A,44.76983
SNORA11,0.0
LINC01365,0.0
AC097173.1,0.0
LINC02502,0.15384822
Y_RNA-204,0.0
AC097173.2,0.0
MAD2L1,4.3077497
AC108866.1,0.7692411
LTV1P1,0.0
AC073475.1,0.15384822
AC025741.1,0.0
PRDM5,4.923143
RNU6-550P,0.0
SETP12,0.15384822
NDNF,6.307777
RN7SKP137,0.0
AC105254.1,0.0
AC105254.2,0.0
TNIP3,0.15384822
RNU6-948P,0.0
Y_RNA-205,0.0
QRFPR,0.0
AC093816.1,0.0
TUBB4BP5,0.0
ANXA5,465.39087
TMEM155,1.5384822
PP12613,0.0
EXOSC9,16.000216
CCNA2,0.46154463
BBS7,12.92325
AC079341.1,0.0
TRPC3,2.7692678
AC097533.1,0.0
RN7SL335P,0.0
KIAA1109,21.692598
ADAD1,0.0
IL2,0.0
IL21,0.0
IL21-AS1,0.0
CETN4P,2.4615715
BBS12,3.692357
AC021205.2,0.0
FGF2,10.30783
AC021205.1,3.2308125
AC021205.3,0.0
NUDT6,5.846232
SPATA5,6.1539288
AC026402.1,0.0
SPRY1,228.92615
AC093821.1,0.0
LINC02435,0.30769643
LINC01091,16.000216
AC096732.1,0.0
RPL21P50,0.0
AC093767.1,0.0
AC108075.1,0.0
AC121154.1,0.0
AC097474.1,0.15384822
TECRP2,0.0
LINC02516,0.15384822
ANKRD50,24.769562
FAT4,16.000216
Y_RNA-206,0.15384822
MIR2054,0.0
AC105919.1,0.0
NUP58P1,0.0
TMEM248P1,0.0
LINC02379,0.0
AC105758.1,0.0
RBM48P1,0.0
Y_RNA-207,0.0
AC096773.1,0.0
AC093772.1,0.15384822
AC097462.1,0.0
AC097462.2,0.0
INTU,9.5385895
SLC25A31,0.0
HSPA4L,2.923116
AC093591.3,0.0
AC093591.1,9.230893
AC093591.2,0.0
PLK4,0.46154463
RNU6-583P,0.0
MFSD8,4.000054
ABHD18,5.3846874
LARP1B,18.154089
AC099340.1,0.15384822
FOSL1P1,0.0
PGRMC2,36.15433
AC108062.1,0.15384822
AC110609.1,0.15384822
AC078850.1,0.0
AC078850.2,0.0
AC108024.1,0.15384822
JADE1,7.6924105
SCLT1,14.307884
AC093783.1,0.0
AC093826.2,0.0
C4orf33,10.4616785
AC093826.1,0.0
ZSWIM5P3,0.15384822
AC105417.1,0.0
AC082650.1,0.0
LINC02466,0.0
LINC02465,0.0
EEF1GP8,0.0
LINC02479,0.0
PGBD4P4,0.0
GAPDHP56,0.0
AC093831.2,0.0
AC093831.1,0.0
AC025554.1,0.0
RNU6-224P,0.0
LINC02377,0.0
AC105424.1,0.0
RN7SL205P,0.0
SNORA70-3,0.0
AC107393.1,0.0
SNHG27,0.0
RPL7AP28,0.15384822
AC096711.2,0.0
AC096711.3,0.15384822
AC096711.1,0.61539286
ELL2P2,0.0
AC114741.1,0.0
LINC01256,0.0
AARSP1,0.0
AC115622.1,0.0
AC110751.1,0.0
AC105383.1,0.15384822
R3HDM2P1,0.0
PCDH10,7.6924105
AC105252.1,0.0
AC079380.1,0.0
PABPC4L,0.46154463
AC109830.1,0.0
PES1P1,0.0
LINC02462,0.0
AC093722.1,0.0
AC104619.2,0.0
AC104619.4,0.0
AC104619.1,1.5384822
AC104619.3,0.0
AC107463.1,0.0
LINC02485,0.0
U6-13,0.0
KRT18P54,1.5384822
TARS2P1,0.0
AC105362.1,0.0
LINC00613,0.0
RNU1-89P,0.0
AC104136.1,0.0
AC073429.2,0.0
AC018680.1,0.0
AC073429.1,0.0
TERF1P3,0.0
AC093875.1,0.0
LINC02511,0.0
LINC02510,0.0
SERF1AP1,0.0
STMN1P2,0.0
RPS23P2,0.61539286
PCDH18,86.77039
LINC02172,1.8461785
AC116563.2,0.0
AC116563.1,1.0769374
AC131956.2,0.0
AC131956.1,0.0
LINC00616,0.0
SLC7A11-AS1,0.0
SLC7A11,2.923116
AC093903.1,0.0
LINC00498,0.0
LINC00499,0.0
LINC00500,0.0
AC105416.1,0.0
AC098859.1,0.0
AC098859.2,0.0
AC093766.1,0.0
AC109927.1,0.15384822
AC109927.2,0.0
NOCT,4.000054
ELF2,58.923866
RNU6-531P,0.15384822
RN7SL382P,0.0
PPP1R14BP3,3.0769644
Metazoa_SRP-39,0.0
RN7SL311P,0.0
Y_RNA-208,0.0
RNU6-506P,0.0
RNU6-1074P,0.0
MGARP,0.7692411
NDUFC1,144.61732
NAA15,28.46192
RNU6-1214P,0.15384822
AC097376.2,16.615608
AC097376.1,1.0769374
ACA64-1,2.1538749
RAB33B,14.61558
SETD7,17.538696
FTH1P24,0.0
AC112236.2,0.30769643
AC112236.1,0.0
MGST2,25.07726
RN7SKP237,0.0
H3F3AP6,1.5384822
MAML3,4.6154466
RN7SKP253,0.0
AC131182.1,0.0
SCOC,48.923733
SCOC-AS1,0.30769643
NDUFB4P9,0.0
RPL14P3,0.46154463
CLGN,0.15384822
MGAT4D,0.0
AC093671.1,0.0
ELMOD2,19.692572
UCP1,0.0
RN7SL152P,0.0
AC108019.1,0.0
TBC1D9,8.769348
TNRC18P1,0.0
RNY1P14,0.0
AC096733.1,0.0
AC096733.2,2.3077233
Y_RNA-209,0.0
RNF150,6.307777
ZNF330,33.231216
AC107220.1,0.0
LINC02432,0.0
AC097504.1,0.0
AC097504.2,0.0
LINC02276,0.0
IL15,15.384821
INPP4B,30.461946
RPL5P13,0.0
LSM3P4,0.0
AC139720.2,0.0
AC139720.1,0.15384822
AC104596.1,0.30769643
AC104596.2,0.0
USP38,8.153955
AC097658.2,0.0
Y_RNA-210,0.0
GAB1,12.3078575
MIR3139,0.0
AC097658.1,0.7692411
RPSAP36,6.307777
AC104685.1,0.0
SMARCA5,55.539204
SMARCA5-AS1,0.46154463
AC139713.1,0.0
AC139713.2,0.92308927
GUSBP5,0.61539286
FREM3,0.15384822
AC104090.1,0.0
GYPE,0.30769643
AC093890.1,0.15384822
GYPB,0.0
GYPA,0.46154463
AC106871.1,0.0
KRT18P51,0.15384822
HHIP-AS1,48.15449
HHIP,158.77135
uc_338-10,0.0
ANAPC10,33.538914
HSPD1P5,0.0
AC109811.1,0.0
AC109811.2,0.0
RN7SKP235,0.0
ABCE1,30.15425
OTUD4,13.384794
Y_RNA-211,1.0769374
RPS23P4,0.0
LINC02266,0.0
RTN3P1,0.0
AC079228.1,0.15384822
NMNAT1P4,0.0
SMAD1,7.2308664
SMAD1-AS2,0.0
SMAD1-AS1,0.15384822
LINC02491,0.0
MMAA,4.153902
NCOA4P3,0.0
AC093864.1,0.0
C4orf51,0.46154463
ZNF827,6.615473
AC104791.2,0.15384822
AC104791.1,0.0
Y_RNA-212,0.0
AC108206.1,0.0
AC097372.3,0.0
LINC01095,0.0
LSM6,80.30877
AC097372.4,0.0
AC097372.1,0.15384822
AC097372.5,0.0
AC097372.2,0.0
SLC10A7,6.615473
MIR7849,0.0
RNU1-44P,0.0
POU4F2,0.0
TTC29,0.0
AC092435.2,0.0
AC092435.1,0.0
AC092435.3,0.0
AC092435.4,0.0
MIR548G,0.0
AC010683.1,0.15384822
PRMT5P1,0.0
EDNRA,86.155
AC093908.1,15.692518
GTF2F2P1,0.61539286
LINC02507,0.15384822
AC093835.1,0.0
TMEM184C,5.6923842
PRMT9,8.6154995
ARHGAP10,31.692732
RNA5SP165,0.0
MIR4799,0.0
RN7SL254P,0.0
AC115621.1,0.0
NR3C2,2.7692678
AC069272.1,0.0
ASS1P8,0.0
RNA5SP166,0.0
AC108935.1,0.0
ATP5LP4,0.0
AC093648.1,0.0
AC002460.1,0.0
RNU7-197P,0.0
AC108156.1,0.0
LINC02430,0.0
LINC02355,0.0
IQCM,0.0
AC093893.1,0.0
AKIRIN2P1,0.0
RNA5SP167,0.0
RNU6-1230P,0.0
AC105343.1,0.0
DCLK2,14.461733
RNU7-194P,0.15384822
LRBA,12.769402
AC092612.1,0.0
AC110813.1,0.0
MAB21L2,33.231216
ZBTB8OSP1,0.0
RNA5SP168,0.0
AK4P6,0.0
RPS3A,1654.3298
SNORD73B,0.0
SH3D19,18.307938
SNORD73A,0.0
AC095055.1,1.0769374
AC104819.1,0.0
PRSS48,0.0
AC104819.2,0.0
RNU6-1282P,0.0
AC104819.3,0.0
AC079795.1,0.0
FAM160A1,0.15384822
RN7SKP35,0.0
AC092611.2,0.0
AC092611.3,0.0
GATB,5.5385356
AC092611.1,0.0
AC107074.1,0.0
AC112242.1,0.0
AC097375.2,0.0
AC097375.1,0.0
AC097375.3,0.30769643
RNA5SP169,0.0
LINC02273,0.0
AC079340.1,0.0
AC079340.2,0.0
RN7SL446P,0.0
AC080078.1,0.0
AC080078.3,0.0
AC080078.2,0.0
FBXW7,11.538615
FBXW7-AS1,0.0
MIR3140,0.0
LINC02486,1.5384822
MIR4453,0.0
AC023424.2,0.15384822
AC023424.1,0.0
TMEM154,0.0
AC106882.1,0.30769643
TIGD4,0.46154463
ARFIP1,30.615793
AC113155.1,0.7692411
FAM192BP,0.46154463
FHDC1,2.4615715
AC093599.1,0.0
TRIM2,9.0770445
RNU6-1196P,0.0
Y_RNA-213,0.0
ANXA2P1,0.15384822
MND1,1.5384822
RN7SL419P,0.15384822
TMEM131L,6.615473
AC106865.1,0.0
WDR45P1,0.15384822
TLR2,0.15384822
RNF175,0.0
AC020703.1,0.0
SFRP2,3.2308125
AC079298.3,0.0
DCHS2,1.5384822
AC079298.1,0.0
AC079298.2,0.0
AC110775.1,0.0
AC110753.1,0.0
PLRG1,39.231293
RNU6-1285P,0.0
AC107385.1,0.0
FGB,0.0
FGA,0.0
FGG,0.0
LRAT,1.5384822
NDUFB2P1,0.0
AC009567.1,0.0
AC009567.2,0.0
RBM46,0.0
RNU2-66P,0.0
RNU2-44P,0.0
AC097467.3,0.0
AC104407.1,0.0
NPY2R,0.0
AC097467.1,0.0
MAP9,19.846418
YWHAEP4,0.0
AC097467.2,0.0
AC097467.4,0.0
MTCYBP17,0.0
MTND6P17,0.0
MTND5P9,0.0
MTND4P8,0.0
MTND3P3,0.0
