gene,expression
Six3os1_6,0.0
Six3os1_7,0.0
SIX3-AS1,0.0
SIX3,0.0
AC012354.1,0.0
AC012354.2,14.10285
SIX2,0.23195477
AC093702.1,0.09278191
LINC01121,0.18556382
AC093833.1,0.0
SRBD1,5.7988696
RN7SL414P,0.0
PRKCE,6.5411243
U51244.1,0.0
AC017078.1,0.046390954
AC017006.2,0.0
AC017006.1,0.0
AC016696.1,0.23195477
Metazoa_SRP-18,0.0
EPAS1,165.47653
LINC01820,0.0
TMEM247,0.13917287
AC016912.1,0.0
RN7SL817P,0.0
TMEM247-1,0.0
ATP6V1E2,6.355561
AC018682.2,0.09278191
RHOQ,20.736757
AC018682.1,0.23195477
PIGF,27.045927
CRIPT,31.17472
AC020604.1,0.046390954
SOCS5,16.190443
AC016722.3,0.27834573
LINC01118,0.09278191
LINC01119,0.51030046
AC016722.1,0.046390954
AC016722.2,0.046390954
MCFD2,37.57667
TTC7A,3.015412
AC093732.2,0.046390954
AC093732.1,0.0
STPG4,0.0
STPG4-1,0.0
AC073283.1,0.46390954
CALM2,707.8796
AC106869.1,2.5978935
AC073283.2,0.046390954
BCYRN1,4.4999228
EPCAM,16.283226
RN7SKP119,0.0
MIR559,0.0
Metazoa_SRP-19,0.09278191
MSH2,9.602928
KCNK12,1.1133829
HCG2040054,0.046390954
AC079250.1,42.169376
MSH6,15.123451
AC006509.2,0.0
AC006509.1,0.27834573
U6-5,0.0
FBXO11,28.762392
RPL36AP15,0.18556382
RPS27AP7,0.0
AC079807.2,3.8040583
AC079807.1,0.0
AC092650.1,0.09278191
AC092650.2,0.0
RN7SKP224,0.09278191
FOXN2,9.974055
RNU4-49P,0.0
AC093635.1,3.4329307
PPP1R21,7.329771
RNU6-282P,0.0
STON1,10.948265
STON1-GTF2A1L,0.23195477
GTF2A1L,0.09278191
AC073082.1,0.046390954
TPT1P11,0.0
LHCGR,0.046390954
ELOBP3,0.0
AC009975.1,0.0
CTBP2P5,0.0
FSHR,0.0
MIR548BA,0.0
AC009975.2,0.0
RNU6-439P,0.0
AC009971.1,0.0
RPL7P13,0.6030824
SNORA75,0.0
NRXN1,12.896686
MTCO1P42,0.046390954
AC009234.1,0.0
MIR8485,0.0
AC007560.1,0.0
AC007402.1,0.0
KNOP1P3,0.0
CRYGGP,0.0
AC097463.2,0.0
AC097463.1,0.0
ZNF863P,0.0
Y_RNA-85,0.0
LINC01867,0.0
AC139712.2,0.0
AC139712.3,0.0
AC139712.1,0.0
FTH1P6,0.0
MIR4431,0.0
AC010967.1,0.046390954
AC010967.2,0.0
AC010967.3,0.0
SCARNA16-2,0.0
AC069157.1,0.0
ASB3,11.133829
RNU6-997P,0.0
GPR75-ASB3,0.0
CHAC2,3.3865397
ERLEC1,59.38042
MIR3682,1.0206009
GPR75,0.13917287
PSME4,32.3345
ACYP2,20.597586
AC008280.1,0.0
HMGB1P31,1.4845105
AC008280.2,0.0
AC008280.3,0.18556382
RNU7-172P,0.0
TSPYL6,0.0
C2orf73,0.41751862
SPTBN1,138.9873
AC092839.1,0.0
RPL23AP32,8.396763
AC092839.2,0.0
AC093110.1,0.09278191
EML6,0.37112764
AC104781.1,0.0
RNU7-81P,0.0
RTN4,379.478
RNU6-433P,0.0
CLHC1,1.8556381
AC012358.1,0.09278191
AC012358.2,0.27834573
RPS27A,2245.6934
MTIF2,10.530747
PRORSD1P,1.0206009
AC012358.3,1.7164654
Y_RNA-86,0.0
CCDC88A,19.113073
BTF3P5,0.046390954
RNU6-775P,0.0
RNU6-221P,0.0
RNU6-634P,0.0
CFAP36,33.633442
PPP4R3B,25.28307
SNORA12,0.0
AC015982.1,1.994811
PNPT1,13.824505
EFEMP1,53.58155
RN7SKP208,0.0
AC011306.1,0.13917287
MIR217HG,0.0
MIR217,0.0
MIR216A,0.0
MIR216B,0.0
LINC01813,0.0
AC007744.1,0.046390954
AC007743.1,0.46390954
CCDC85A,0.09278191
RNA5SP93,0.0
AC008173.1,0.0
AC010738.1,0.0
AC068276.1,0.0
SNORD78,0.0
ACTG1P22,0.0
VRK2,15.355407
FANCL,12.803904
AC007250.1,0.32473668
EIF3FP3,4.3607497
LINC01795,0.0
LINC01122,0.09278191
AC007238.1,1.4381196
LINC01793,0.0
AC007100.1,0.0
AC007179.2,0.0
AC007179.1,0.0
AC007179.3,0.0
RNU6-508P,0.0
RNA5SP94,0.0
AC007381.1,0.0
MIR4432HG,0.0
RNU1-32P,0.0
MIR4432,0.0
BCL11A,0.32473668
AC009970.1,0.0
RN7SL361P,0.0
AC012498.2,0.046390954
AC012498.1,0.046390954
RNU6-612P,0.0
ATP1B3P1,0.046390954
PAPOLG,5.5669146
LINC01185,0.0
RN7SL632P,0.046390954
RPL21P33,0.046390954
REL,24.169687
RNU4-51P,0.37112764
AC010733.2,0.0
NONOP2,0.6030824
AC010733.1,2.133984
PUS10,3.3865397
RNA5SP95,0.0
PEX13,14.798715
KIAA1841,6.448343
AC016747.4,0.18556382
AC016747.1,8.211199
C2orf74,0.46390954
AC016747.2,0.046390954
AHSA2,14.891497
USP34,29.968557
AC016747.3,0.0
AC018889.1,0.0
AC016894.1,0.97421
SNORA70B,0.0
AC016727.1,1.994811
XPO1,25.793371
AC016727.2,0.0
RPS29P10,0.0
RNU6-1145P,0.046390954
AC108039.1,0.0
RPS24P7,0.55669147
AC108039.2,0.0
FAM161A,3.943231
AC107081.1,0.0
AC107081.3,0.046390954
CCT4,96.77153
AC107081.2,0.7422553
COMMD1,44.674488
Y_RNA-87,0.0
AC018462.1,0.09278191
RPSAP26,0.0
AC018462.2,0.0
B3GNT2,27.23149
MIR5192,0.046390954
RN7SL51P,0.0
AC093159.2,0.0
AC093159.1,0.09278191
RN7SL18P,0.0
TMEM17,2.5051115
AC107083.1,0.0
AC092155.2,5.5669146
PSAT1P2,0.0
RSL24D1P2,0.0
AC092155.1,0.0
EHBP1,14.613151
Y_RNA-88,0.0
AC092567.1,0.0
AC007098.1,0.0
AC009501.1,3.4329307
OTX1,0.18556382
AC009501.3,0.0
AC009501.2,0.0
DBIL5P2,0.41751862
WDPCP,4.0824037
Metazoa_SRP-20,0.046390954
AC074367.1,0.09278191
AC016734.2,0.37112764
MDH1,72.50906
AC016734.1,1.0206009
RPS4XP5,0.046390954
AC096664.2,5.5205235
AC096664.1,0.0
HNRNPA1P66,0.0
UGP2,81.880035
ACA59,0.0
VPS54,9.463756
AC012368.2,0.32473668
PELI1,36.46329
AC012368.1,1.2989467
LINC00309,6.216388
AC012368.3,0.0
AC114752.1,0.046390954
AC114752.2,0.0
MIR4433B,0.0
MIR4433A,0.0
RPL23AP37,0.37112764
AC008074.1,0.18556382
AC008074.2,0.0
LGALSL,12.61834
LINC01805,0.0
AC008074.3,2.0412018
AFTPH,15.726533
MIR4434,0.046390954
RNU6-100P,0.0
AC007365.3,0.0
SERTAD2,20.087284
AC007365.1,0.64947337
AC007365.2,0.27834573
RN7SL341P,0.0
Y_RNA-89,0.0
LINC01800,0.0
LINC02245,0.046390954
RN7SL211P,0.0
AC007386.1,0.0
SLC1A4,6.7730794
RNU6-548P,0.0
AC007386.2,0.18556382
CEP68,17.164654
RAB1A,142.23466
SNORA74,0.0
AC007318.2,0.046390954
AC007318.1,0.27834573
ACTR2,89.58093
SPRED2,13.406986
AC012370.1,1.994811
AC007389.1,1.4381196
AC012370.2,0.046390954
AC007389.4,0.0
AC007389.2,0.46390954
RN7SL635P,0.09278191
VTRNA2-2P,0.0
AC007389.3,0.0
AC007389.5,0.32473668
KRT18P33,0.0
AC007741.1,0.0
AC118345.1,0.0
AC092669.1,0.0
MIR4778,0.0
LINC01873,0.13917287
MEIS1-AS3,0.046390954
MEIS1,16.329615
MEIS1-AS2,1.2525557
LINC01798,0.23195477
LINC01797,0.0
AC009474.1,0.0
AC009474.2,0.046390954
LINC01799,0.046390954
LINC01628,0.0
AC007403.1,0.0
LINC01828,0.046390954
LINC01829,0.13917287
AC023115.1,0.0
ETAA1,7.005034
AC007422.1,0.0
AC007422.2,0.0
LINC01812,0.0
AC079112.1,0.0
C1D,41.891033
WDR92,5.4741325
AC017083.1,0.046390954
AC017083.4,0.0
PNO1,21.710966
PPP3R1,20.41202
AC017083.3,0.55669147
AC017083.2,5.6133056
CNRIP1,52.60734
AC015969.1,0.0
PLEK,3.340149
AC127383.1,0.0
FBXO48,5.056614
APLF,2.0412018
AC130709.1,0.0
PROKR1,0.0
ARHGAP25,4.8710504
LINC01888,0.046390954
LINC01890,0.046390954
BMP10,0.0
AC097495.1,0.0
GKN2,0.0
GKN1,0.0
ANTXR1,38.458103
MIR3126,0.0
RNA5SP96,0.0
RNU6-1216P,0.55669147
AC112230.1,0.0
GFPT1,22.221268
Y_RNA-90,0.0
NFU1,43.050808
AAK1,41.19517
RN7SL604P,0.0
SNORA36C,0.046390954
AC092431.2,0.97421
B3GALNT1P1,0.18556382
ANXA4,49.220802
AC092431.1,0.0
GMCL1,15.633752
AC019206.1,0.09278191
RPL23AP92,0.0
SNRNP27,40.081783
MXD1,12.850294
ASPRV1,0.51030046
PCBP1-AS1,14.937887
RN7SL470P,0.09278191
PCBP1,201.52231
AC016700.3,0.23195477
AC016700.1,0.13917287
LINC01816,1.3453377
C2orf42,5.381351
TIA1,32.00976
MIR1285-2,0.0
AC016700.2,1.994811
PCYOX1,19.066683
SNRPG,209.50156
FAM136A,19.808939
AC022201.2,0.0
BRD7P6,0.0
AC022201.1,0.0
TGFA,0.18556382
TGFA-IT1,0.0
ADD2,0.41751862
AC005234.1,0.0
FIGLA,0.0
HMGN2P21,0.0
CLEC4F,0.0
AC007395.1,0.0
CD207,0.0
LINC01143,0.0
Vax2os1_3,0.0
VAX2,0.41751862
ATP6V1B1,0.7422553
AC007040.2,0.09278191
ATP6V1B1-AS1,0.046390954
ELOCP21,0.046390954
RN7SL160P,0.0
ANKRD53,2.133984
TEX261,10.855483
AC007040.1,0.09278191
AC007881.2,0.0
OR7E91P,0.0
OR7E46P,0.046390954
OR7E62P,0.0
NAGK,36.9272
AC007881.3,0.37112764
MCEE,14.3348055
MPHOSPH10,26.535627
AC007881.1,0.0
PAIP2B,3.108194
ZNF638,45.555916
AC007878.1,1.1133829
RNU6-105P,0.0
DYSF,16.00488
RPS20P10,3.108194
CYP26B1,1.8092473
EXOC6B,5.195787
AC006461.1,0.0
RNU2-39P,0.046390954
SNORD78-1,0.0
SPR,19.205856
EMX1,0.0
AC012366.1,0.0
SFXN5,10.113228
RAB11FIP5,6.30917
AC010913.1,1.2061648
NOTO,1.5772924
SMYD5,4.8710504
PRADC1,21.200666
CCT7,82.71507
FBXO41,0.64947337
EGR4,1.8556381
RNU6-111P,0.0
RPSAP28,0.0
ALMS1,3.5721037
ALMS1-IT1,0.55669147
NAT8,0.0
ALMS1P1,0.46390954
NAT8B,0.0
TPRKB,44.303364
AC092653.1,0.046390954
AC092653.2,0.0
DUSP11,28.994347
C2orf78,0.0
STAMBP,17.48939
AC073046.2,0.0
ACTG2,61.74636
DGUOK,67.22049
DGUOK-AS1,1.0206009
RNA5SP97,0.0
AC073046.1,0.046390954
TET3,3.5721037
AC110801.1,0.0
FNBP1P1,0.51030046
AC073263.1,0.09278191
BOLA3,42.26216
BOLA3-AS1,3.5257125
MOB1A,55.20524
AC073263.3,0.0
AC073263.2,1.7164654
MTHFD2,38.272537
AC006030.1,0.23195477
SLC4A5,0.37112764
KRT18P26,0.27834573
RNU6-542P,0.0
NECAP1P2,0.0
TAF13P2,0.0
DCTN1,17.860518
DCTN1-AS1,0.046390954
AC005041.1,0.046390954
AC005041.2,0.0
C2orf81,4.4535317
HMGA1P8,0.0
WDR54,22.73157
RTKN,8.072026
INO80B,1.4381196
INO80B-WBP1,0.0
WBP1,0.41751862
MOGS,10.113228
MRPL53,0.046390954
CCDC142,4.267968
TTC31,5.7524786
LBX2,1.159774
AC005041.3,0.0
LBX2-AS1,2.8762393
PCGF1,13.175032
TLX2,0.046390954
DQX1,0.046390954
AUP1,79.51409
HTRA2,31.499458
LOXL3,5.5205235
DOK1,10.994657
M1AP,0.0
AC005033.1,0.0
TVP23BP2,0.0
SEMA4F,1.2989467
AC007387.1,0.046390954
AC019069.1,0.23195477
HK2,2.1803749
LINC01291,0.0
AC104135.1,0.0
LINC01293,0.0
POLE4,81.880035
TACR1,1.3917286
MIR5000,0.09278191
AC007681.1,1.994811
GAPDHP57,0.0
EVA1A,19.576982
AC007099.2,0.0
snoU109,0.0
AC007099.1,0.0
AC005034.1,0.0
U3-4,0.0
MRPL19,31.777803
SUPT4H1P1,0.0
GCFC2,9.463756
AC005034.3,1.1133829
AC005034.5,0.09278191
AC005034.2,0.0
AC005034.4,0.32473668
SUCLA2P2,0.0
AC073091.1,0.0
AC073091.2,0.0
RN7SKP203,0.6958643
RN7SKP164,0.0
LRRTM4,0.27834573
RNA5SP98,0.0
AC079117.1,0.0
AC084149.1,0.0
AC084149.2,0.0
AC105399.1,1.5772924
LINC01851,0.0
AC012494.1,0.0
CYCSP6,0.0
AC064872.1,0.0
AC092660.1,0.0
RNU6-827P,0.0
RNU6-812P,0.0
REG3G,0.0
REG1B,0.83503723
REG1A,12.664731
REG1CP,0.0
REG3A,0.64947337
AC011754.1,0.0
CTNNA2,0.046390954
AC010975.1,0.0
AC010975.3,0.0
AC010975.2,0.0
RNU6-561P,0.0
MIR4264,0.0
MIR8080,0.0
AC016716.2,0.0
AC016716.1,0.0
LRRTM1,1.6700745
AC008067.1,0.0
AC012355.1,0.0
AC105342.1,0.046390954
AC012075.1,0.0
LINC01815,0.0
RNA5SP99,0.0
AC013262.1,0.046390954
RN7SL201P,0.0
AC079896.1,0.0
LYARP1,0.0
RNU6-685P,0.0
Y_RNA-91,0.0
AC010105.1,0.0
AC109638.1,0.0
MTND4P25,0.0
MTND5P27,0.0
MTND6P7,0.0
MTCYBP7,0.0
DHFRP3,0.0
AC138623.1,0.0
LINC01809,0.0
RPL37P10,0.0
RNU6-1312P,0.0
AC016908.1,0.0
ST6GALNAC2P1,0.0
FUNDC2P2,0.0
AC106874.1,0.0
SUCLG1,48.246593
DNAH6,0.32473668
DUXAP1,0.0
LDHAP7,0.0
TRABD2A,4.1287947
AC010087.1,0.0
RPL12P18,0.0
TMSB10,4685.3477
AC022210.1,1.7628562
KCMF1,23.566605
LINC01964,0.0
AC078974.1,0.0
LSM3P3,0.046390954
TCF7L1,10.159618
TCF7L1-IT1,0.0
RNU6-674P,0.37112764
AC093162.1,0.046390954
AC093162.2,0.0
TGOLN2,52.60734
Y_RNA-92,0.0
PEBP1P2,0.046390954
RETSAT,7.28338
ELMOD3,8.164807
AC062037.1,0.13917287
Y_RNA-93,0.37112764
RN7SL113P,0.0
AC062037.2,0.0
CAPG,14.056459
SH2D6,1.2061648
Y_RNA-94,0.13917287
RN7SL251P,0.0
Y_RNA-95,0.0
RPSAP22,0.0
MAT2A,62.210274
GGCX,24.679989
VAMP8,10.901875
RN7SL126P,0.18556382
VAMP5,254.8719
RNF181,104.56521
TMEM150A,11.319393
USP39,17.071873
C2orf68,9.788491
SFTPB,0.0
GNLY,0.8814281
AC012454.1,0.0
RNU1-38P,0.0
ATOH8,12.061648
MIR6071,0.0
AC105053.1,0.0
RN7SKP83,0.0
ST3GAL5,11.783302
ST3GAL5-AS1,0.09278191
AC012511.1,0.09278191
POLR1A,3.943231
PTCD3,15.494579
SNORD94,0.0
IMMT,26.118109
Y_RNA-96,0.41751862
MIR4779,0.0
AC009309.1,3.89684
MRPL35,15.772924
REEP1,0.83503723
U8-1,0.0
SNORA19,0.0
KDM3A,11.968866
CHMP3,72.04516
RNF103-CHMP3,0.0
RNU6-640P,0.0
AC015971.1,0.32473668
RNF103,13.406986
RMND5A,11.736912
CD8A,0.46390954
CD8B,0.6030824
ANAPC1P1,0.0
AC111200.1,0.0
RGPD1,0.0
AC111200.2,0.046390954
NDUFB4P5,0.0
PLGLB1,0.0
AC125232.1,0.09278191
AC125232.2,0.0
AC092651.1,0.0
AC083899.1,0.046390954
MIR4771-1,0.0
AC083899.2,0.0
LINC01955,0.0
AC083899.3,0.0
IGKV3OR2-268,0.046390954
AC068279.1,0.0
LINC01943,5.6133056
CYTOR,214.27982
AC133644.2,0.0
AC133644.1,0.0
MIR4435-1,0.0
AC133965.1,1.5309016
AC093616.1,0.0
PLGLB2,0.0
RGPD2,0.0
MTATP8P2,0.18556382
NDUFB4P7,0.0
AC108479.1,0.37112764
AC108479.2,0.0
RNU2-63P,28.391266
KRCC1,27.74179
SMYD1,0.0
MIR4780,0.0
FABP1,64.15869
THNSL2,5.7988696
MRPL45P1,0.0
U6-6,0.0
RNU6-1168P,0.0
RNU6-1007P,0.0
AC012671.1,0.09278191
FOXI3,0.0
TEX37,0.0
AC104134.1,0.0
EIF2AK3,9.742101
AC062029.1,3.108194
RPIA,21.571795
ANKRD36BP2,2.2267659
AC244205.2,0.0
AC244205.1,0.0
MIR4436A,0.0
IGKC,5240.926
IGKJ5,3.89684
IGKJ4,0.0
IGKJ3,0.046390954
IGKJ2,0.0
IGKJ1,0.046390954
IGKV4-1,5.103005
IGKV5-2,0.0
IGKV7-3,0.046390954
PGBD4P5,0.0
IGKV2-4,0.0
IGKV1-5,2.133984
IGKV1-6,1.7628562
IGKV3-7,0.0
IGKV1-8,0.0
IGKV1-9,0.27834573
IGKV2-10,0.0
IGKV3-11,1.3453377
IGKV1-12,0.09278191
IGKV1-13,0.046390954
IGKV2-14,0.0
IGKV3-15,0.8814281
IGKV1-16,1.066992
IGKV1-17,0.51030046
IGKV2-18,0.0
IGKV2-19,0.0
IGKV3-20,6.8658614
IGKV6-21,0.09278191
IGKV1-22,0.0
IGKV2-23,0.0
IGKV2-24,0.046390954
IGKV3-25,0.0
IGKV2-26,0.0
AC244255.1,0.0
IGKV1-27,0.046390954
IGKV2-28,0.0
IGKV2-29,0.046390954
IGKV2-30,0.27834573
IGKV3-31,0.0
IGKV1-32,0.0
IGKV1-33,0.0
IGKV3-34,0.0
IGKV1-35,0.0
IGKV2-36,0.0
IGKV1-37,0.0
IGKV2-38,0.0
IGKV1-39,0.0
IGKV2-40,0.0
AC006453.4,0.0
AC006453.2,17.535782
5S_rRNA-4,0.0
AC006453.1,0.0
AC006453.3,0.0
AC006453.5,0.0
IGKV2D-40,0.09278191
IGKV1D-39,0.0
IGKV2D-38,0.0
IGKV1D-37,0.0
IGKV2D-36,0.0
IGKV1D-35,0.0
IGKV3D-34,0.0
IGKV1D-33,0.046390954
IGKV1D-32,0.0
IGKV3D-31,0.0
IGKV2D-30,0.0
IGKV2D-29,0.0
IGKV2D-28,0.0
IGKV1D-27,0.0
IGKV2D-26,0.0
IGKV3D-25,0.0
IGKV2D-24,0.0
IGKV2D-23,0.0
IGKV1D-22,0.0
IGKV6D-21,0.0
IGKV3D-20,0.13917287
IGKV2D-19,0.0
IGKV2D-18,0.0
IGKV6D-41,0.0
IGKV1D-17,0.046390954
IGKV1D-16,0.0
IGKV3D-15,0.046390954
IGKV2D-14,0.0
IGKV1D-13,0.13917287
IGKV1D-12,0.09278191
IGKV3D-11,0.0
IGKV2D-10,0.0
IGKV1D-42,0.0
IGKV1D-43,0.13917287
IGKV1D-8,0.13917287
IGKV3D-7,0.046390954
AC233263.2,0.0
IGKV1OR2-118,0.0
AC233263.1,0.0
AC233263.6,0.0
AC233266.1,0.0
AC233266.2,0.41751862
AC116050.2,0.0
AC116050.1,10.113228
RNA5SP100,0.0
DRD5P1,0.0
AC027612.2,0.0
AC027612.4,0.0
AC027612.1,0.0
AC027612.3,0.046390954
GGT8P,0.0
IGKV1OR2-1,0.0
ABCD1P5,0.0
AC127391.1,0.0
PABPC1P6,0.0
SLC9B1P2,0.0
ACTR3BP2,0.0
CHEK2P3,0.046390954
AC128677.1,0.0
IGKV1OR2-2,0.0
AL845331.3,0.0
AL845331.2,0.0
CNN2P11,0.0
AL845331.1,0.0
CNN2P8,0.0
AC073464.3,0.0
CYP4F32P,0.0
AC073464.2,0.0
SNX18P14,0.0
AC073464.1,0.0
ANKRD20A8P,0.0
RNU6-1320P,0.0
AC097374.2,0.0
AC097374.1,0.0
TEKT4,0.09278191
MTCO1P48,0.0
MTCO3P45,0.0
RPS24P6,0.27834573
AC103563.3,0.0
AC103563.4,0.0
AC103563.5,0.0
AC103563.1,0.0
AC103563.6,0.0
AC103563.8,0.0
RN7SL575P,0.0
AC103563.7,0.0
MAL,6.8658614
AC103563.2,0.0
MRPS5,41.75186
ZNF514,7.236989
ZNF2,2.92263
SLC2AXP1,0.0
AC092835.1,0.55669147
PROM2,0.32473668
KCNIP3,0.9278191
FABP7P2,0.0
FAHD2A,4.7782683
AC009238.3,0.0
AC009238.2,0.0
AC009238.1,0.0
UBTFL5,0.0
AC133104.2,0.0
AC133104.1,0.0
TRIM43B,0.046390954
AC009237.11,0.0
AC009237.1,0.0
AC009237.10,0.0
AC009237.2,0.0
TRIM64FP,0.0
AC009237.14,0.83503723
AC009237.3,0.27834573
AC009237.8,0.0
AC009237.15,0.0
AC009237.5,0.0
OR7E102P,0.0
TRIM51JP,0.0
AC009237.16,0.0
AC009237.4,0.0
TRIM43,0.0
AC009237.7,0.0
AC009237.13,0.0
AC009237.12,0.0
UBTFL3,0.0
AC009237.17,0.0
AC009237.6,0.0
AC009237.9,0.0
AC008268.1,0.0
GPAT2P1,0.0
LINC00342,1.994811
ANKRD36C,20.133675
RN7SL210P,0.0
FAHD2CP,5.984433
GPAT2,3.108194
ADRA2B,0.64947337
ASTL,0.13917287
DUSP2,20.040892
AC012307.1,0.0
STARD7,32.983967
STARD7-AS1,0.83503723
TMEM127,17.48939
CIAO1,20.968712
SNRNP200,24.587208
AC021188.1,0.13917287
ITPRIPL1,0.6958643
NCAPH,1.4381196
NEURL3,0.37112764
AC013270.1,0.09278191
ARID5A,68.51944
KANSL3,9.742101
FER1L5,0.32473668
LMAN2L,7.051425
CNNM4,2.7370663
MIR3127,0.0
AC092636.1,0.13917287
CNNM3,3.5257125
ANKRD23,0.7422553
ANKRD39,10.8090925
SEMA4C,24.355251
FAM178B,0.97421
Metazoa_SRP-21,0.0
RNA5SP101,0.0
AC079395.3,0.0
AC079395.2,0.0
AC079395.1,0.0
TRIM43CP,0.0
AC018892.1,0.0
AC018892.2,0.0
IGKV2OR2-1,0.0
IGKV2OR2-2,0.0
IGKV1OR2-3,0.0
GPAT2P2,0.046390954
FAHD2B,7.6545076
AC018892.3,1.4845105
RN7SL313P,0.0
ANKRD36,16.654352
AC159540.2,0.0
AC159540.1,0.0
IGKV1OR2-9,0.0
IGKV2OR2-10,0.0
IGKV2OR2-7D,0.0
IGKV3OR2-5,0.0
IGKV1OR2-6,0.0
IGKV2OR2-7,0.0
IGKV2OR2-8,0.0
IGKV1OR2-11,0.0
AC092683.1,0.0
AC092683.2,0.0
ANKRD36B,7.236989
AC017099.1,0.046390954
UBTFL6,0.046390954
COX5B,308.03592
ACTR1B,27.509838
LINC01125,1.3917286
RNU4-8P,0.046390954
ZAP70,0.37112764
TMEM131,9.278192
HMGN1P36,0.09278191
RNU7-96P,0.0
VWA3B,0.18556382
ATP5BP1,0.0
AC092675.1,0.0
CNGA3,0.0
AC092675.2,0.0
INPP4A,7.4689436
COA5,28.2057
UNC50,47.643513
MGAT4A,16.46879
YWHAQP5,0.09278191
AC109826.1,0.046390954
RNU4-84P,0.0
KIAA1211L,4.4071407
RNU7-46P,0.0
TSGA10,2.2267659
AC019097.1,0.0
C2orf15,0.41751862
AC079447.1,0.41751862
LIPT1,7.236989
AC092587.1,0.27834573
MITD1,36.78803
MRPL30,11.18022
LYG2,0.6958643
LYG1,0.6030824
TXNDC9,44.999226
EIF5B,94.31281
REV1,18.602774
AC018690.1,0.37112764
AFF3,6.9122524
AC092667.1,0.27834573
LINC01104,0.0
LONRF2,0.046390954
AC012493.2,0.0
AC012493.3,0.0
CHST10,3.4329307
AC012493.1,0.0
NMS,0.0
AC068538.1,0.046390954
PDCL3,20.551193
HMGN2P22,0.046390954
LINC01849,0.0
NANOGNBP1,0.0
LINC01868,0.0
AC092168.1,0.0
NPAS2,4.221577
AC092168.2,0.32473668
AC016738.2,0.0
AC016738.1,0.18556382
RPL31,1207.8812
TBC1D8,3.8504496
BBIP1P1,0.0
TBC1D8-AS1,0.64947337
CNOT11,8.535936
RNF149,30.896376
SNORD89,0.13917287
MIR5696,0.0
CREG2,0.0
AC092570.1,0.0
RFX8,0.8814281
LINC01870,0.0
AC092570.3,0.046390954
AC092570.2,0.0
MAP4K4,33.07675
AC005035.1,0.13917287
IL1R2,2.6442845
IL1R1,82.85425
AC007271.1,0.09278191
IL1RL2,1.2525557
FAM183DP,0.46390954
IL1RL1,12.015257
IL18R1,6.958643
SDR42E1P5,0.0
IL18RAP,0.13917287
MIR4772,0.0
AC007278.2,0.0
AC007278.1,0.0
SLC9A4,0.0
SLC9A2,0.41751862
MFSD9,1.3453377
TMEM182,0.64947337
LINC01796,0.0
LINC01935,0.0
AC108051.1,0.0
AC073987.1,0.27834573
AC010881.1,0.0
AC092568.1,0.0
AC018880.1,0.0
AC018880.2,0.0
AC013727.1,0.0
AC013727.2,0.0
LINC01965,0.0
DAOA-AS1_2,0.0
AC096554.1,0.0
AHCYP3,0.0
AC068535.1,0.0
LINC01831,0.0
LINC01102,0.0
LINC01103,0.0
AC013402.2,0.0
AC013402.3,0.0
AC013402.1,0.0
RPL23AP27,0.0
AC068057.1,0.0
AC068057.2,0.0
SNORA72-2,0.0
LINC01114,0.0
HMGB3P11,0.0
LINC01158,0.13917287
AC018730.2,0.0
POU3F3,0.046390954
AC018730.1,0.0
LINC01159,0.0
AC010884.1,0.0
MRPS9,17.582172
UTAT33,0.0
LINC01918,0.0
GPR45,0.0
AC012360.2,0.046390954
TGFBRAP1,3.4329307
AC012360.1,0.7422553
AC012360.3,5.33496
C2orf49,18.881119
FHL2,99.78694
AC108058.1,0.51030046
NCK2,20.040892
AC010978.1,0.18556382
AC009505.1,0.09278191
C2orf40,3.89684
UXS1,20.783148
AC018878.1,0.09278191
AC092106.3,0.0
AC092106.1,0.0
AC092106.2,0.0
AC114755.3,0.0
AC114755.4,0.0
AC114755.1,0.0
AC114755.2,0.0
AC114755.5,0.0
PLGLA,0.0
RGPD3,0.046390954
AC097527.1,0.0
CD8B2,0.0
AC108868.1,0.0
AC108868.2,0.0
EEF1A1P12,1.3453377
ST6GAL2,0.09278191
ST6GAL2-IT1,0.0
AC016994.1,0.0
PPP1R2P5,0.0
AC005040.1,0.0
LINC01789,0.0
AC096669.1,0.0
LINC01885,0.0
LINC01886,0.0
GACAT1,0.0
RGPD4-AS1,0.046390954
RGPD4,0.046390954
AC009963.2,0.0
AC009963.1,0.0
AC009963.4,0.09278191
AC009963.3,0.09278191
SLC5A7,0.6030824
LINC01593,0.0
ACTP1,0.0
LINC01594,0.0
SETD6P1,0.0
SULT1C3,0.0
WASF1P1,0.0
SULT1C2,2.365939
SULT1C2P2,0.0
SULT1C2P1,0.0
GMCL1P2,0.0
SULT1C4,2.319548
SMIM12P1,0.0
GCC2,47.736294
GCC2-AS1,1.0206009
LIMS1,93.06026
LIMS1-AS1,0.0
AC010095.1,0.41751862
RPL10P5,0.55669147
RANBP2,21.571795
CCDC138,2.365939
AC073415.1,0.046390954
EDAR,3.247367
Metazoa_SRP-22,0.046390954
SH3RF3-AS1,1.9020292
SH3RF3,10.484356
MIR4265,0.046390954
SNRPGP9,0.83503723
MIR4266,0.0
SEPT10,43.83945
AC011753.4,0.0
AC011753.2,0.6030824
SOWAHC,9.324582
AC011753.1,0.0
BMS1P19,0.0
AC011753.3,0.0
RPL22P11,0.046390954
AC074387.1,0.0
RGPD5,2.2731566
LIMS3,0.13917287
AC013271.1,0.51030046
AC013268.1,0.23195477
